design_id,rocket_id,regime_label,regime_code,boundary_distance,predicted_regime,rf_easy_prob,rf_infeasible_prob,shap_p_unstable,shap_servo_slew_deg_s,shap_max_gimbal_deg,shap_best_u_max_frac,shap_mass,shap_Iyy,shap_static_margin,shap_Cm_alpha,shap_control_effectiveness,shap_thrust,shap_deadband,shap_backlash,shap_latency_steps,shap_wind_strength,delta_shap_p_unstable,delta_shap_servo_slew_deg_s,delta_shap_max_gimbal_deg,delta_shap_best_u_max_frac,delta_shap_mass,delta_shap_Iyy,delta_shap_static_margin,delta_shap_Cm_alpha,delta_shap_control_effectiveness,delta_shap_thrust,delta_shap_deadband,delta_shap_backlash,delta_shap_latency_steps,delta_shap_wind_strength,shap_infeasible_p_unstable,shap_infeasible_servo_slew_deg_s,shap_infeasible_max_gimbal_deg,shap_infeasible_best_u_max_frac,shap_infeasible_mass,shap_infeasible_Iyy,shap_infeasible_static_margin,shap_infeasible_Cm_alpha,shap_infeasible_control_effectiveness,shap_infeasible_thrust,shap_infeasible_deadband,shap_infeasible_backlash,shap_infeasible_latency_steps,shap_infeasible_wind_strength,shap_fragile_p_unstable,shap_fragile_servo_slew_deg_s,shap_fragile_max_gimbal_deg,shap_fragile_best_u_max_frac,shap_fragile_mass,shap_fragile_Iyy,shap_fragile_static_margin,shap_fragile_Cm_alpha,shap_fragile_control_effectiveness,shap_fragile_thrust,shap_fragile_deadband,shap_fragile_backlash,shap_fragile_latency_steps,shap_fragile_wind_strength,p_unstable,servo_slew_deg_s,max_gimbal_deg,best_u_max_frac,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,deadband,backlash,latency_steps,wind_strength
386,R0386,INFEASIBLE,0,-1.73555607411589,INFEASIBLE,0.33381746031746046,0.5854484126984129,0.04797454117830889,0.07142843244351205,0.038135951577014625,0.028037929760305266,0.01191403888548956,-0.027603770804478202,0.023498088353380756,0.014085545418571727,0.07228484493008536,-0.0085266593974173,0.010227595696898172,-0.2256770664196624,0.003633789850636558,0.011285151225766515,-0.0984203988199126,-0.147979810686178,-0.07268562868708625,-0.05298420321450174,-0.011803221325569992,0.0788794011618993,-0.04058333463652043,-0.028706636475602905,-0.13412057810744785,0.010848958996875593,-0.028956193657775735,0.4364297841667024,-0.0006940652242234217,-0.017841136982721682,0.04797454117830889,0.07142843244351205,0.038135951577014625,0.028037929760305266,0.01191403888548956,-0.027603770804478202,0.023498088353380756,0.014085545418571727,0.07228484493008536,-0.0085266593974173,0.010227595696898172,-0.2256770664196624,0.003633789850636558,0.011285151225766515,0.002471316463294907,0.0051229457991537755,-0.0035862744669432345,-0.003091656306108792,-0.012024856445409196,-0.02367185955294288,-0.006412842070241172,0.0005355456384594244,-0.010449111752723205,0.006204359797958951,0.008501002263979327,0.014924348672621072,-0.006573514477049694,-0.004729165468811378,1.95293440049654,47.7558656593416,13.7772925014612,0.918486166764078,1.60788308436676,0.0256661312599411,0.180115337974708,-53.8692819623619,11.6952230235353,31.9499228896246,0.122967234027615,0.0721948557031828,4,0.096780826151586
387,R0387,FRAGILE,1,0.0,FRAGILE,0.12275000000000001,0.31123809523809526,0.011531568690824901,0.055749411184880054,0.015402975636184814,0.016772270260636452,0.022766903404002534,0.032797141214003435,0.010486418388009346,0.01853205996969587,0.04676776093144792,0.05420927159095748,0.07651489778276933,0.08759998554448187,0.00175354060248294,0.0016138106726387717,-0.012053001958710839,0.15728167174825056,0.014686081849010825,0.010024746317876134,0.01280631907716279,-0.07461982452307586,-0.05491646360202658,0.024077675702761495,0.07917235038510027,0.09299872631718052,0.09908583686357136,-0.39798220289791486,0.0040598607523160725,-9.598238070866727e-05,0.000260716633942978,-0.10651554146656522,-0.015044528742597832,-0.013398508289256286,-0.017786611240582617,0.02091134165453614,0.022215022607008663,-0.021304867836228644,-0.06297005565827393,-0.07360399895406908,-0.08780036732317073,0.15519110867671598,-0.002906700677399499,-0.0007589141459650432,0.011531568690824901,0.055749411184880054,0.015402975636184814,0.016772270260636452,0.022766903404002534,0.032797141214003435,0.010486418388009346,0.01853205996969587,0.04676776093144792,0.05420927159095748,0.07651489778276933,0.08759998554448187,0.00175354060248294,0.0016138106726387717,1.7864044040848,110.657096132915,9.82897574541679,0.655265049694452,1.67822176310096,0.0200190692557026,0.223025728197553,-39.295792434276,7.65177034636837,31.1532836925559,0.001117218603561,0.139256840516167,4,0.184011687955445
388,R0388,INFEASIBLE,0,-1.98556568875425,INFEASIBLE,0.08194444444444446,0.8344444444444445,0.017480984890579636,-0.029398659187887314,0.01865677721782727,0.013967762819421204,-0.014287702471571677,0.07090454632548608,0.02624548941571015,0.01088384912663401,-0.06115590625408698,-0.036625878437188765,0.004342196285143298,0.2848898700665557,0.0025131584152363567,0.011277956232586754,-0.028563958596746705,0.054627379509799324,-0.030697012677475745,-0.027341019402148843,0.023183105214589054,-0.10715202891258734,-0.03982197405831625,-0.017652176219579954,0.09929922233904945,0.06078913599731197,-0.00800573458600132,-0.5713301703156201,-0.0014226693223910883,-0.015398210080996972,0.017480984890579636,-0.029398659187887314,0.01865677721782727,0.013967762819421204,-0.014287702471571677,0.07090454632548608,0.02624548941571015,0.01088384912663401,-0.06115590625408698,-0.036625878437188765,0.004342196285143298,0.2848898700665557,0.0025131584152363567,0.011277956232586754,-0.006398011184412535,0.004169938865975408,-0.006616541758178666,-0.0005945062366935987,0.005392299728554295,-0.03465706373838466,-0.012669004773103973,-0.004115522033688078,0.023012590169124603,0.01246262087706554,-0.0006786579842852801,0.0015504301825075167,-0.0036036475080816178,-0.007157702384176572,2.25979019626495,85.1901133559564,14.8915192844137,0.992767952294248,1.89526309187461,0.0202585508462821,0.189078421930288,-55.0063846365301,6.23078908455062,27.4179675013544,0.0379406294128669,0.189275010910128,4,0.146174886828171
389,R0389,EASY,2,2.20839793604883,EASY,0.9239166666666667,0.05452777777777777,0.015964881469845434,0.034210931599355975,0.003818702878105906,0.0061140299034655714,-0.00414167670407568,-0.003910117713175484,0.00528583166898936,0.018399457137981384,0.02110980603266403,-0.014500081749403983,0.006996395717134929,0.4638096632176961,0.002981025033239096,-0.003958292936269364,0.02685334485586001,0.06525585384116407,0.005356664810135657,0.010652687843458634,-0.011333841398437782,-0.021675847968281602,0.004195705422415743,0.03137768624921834,0.034824224509036876,-0.03346217718430463,0.010801615259558627,0.8937969224288932,0.0033947214163987556,-0.007634782307340342,-0.010888463386014575,-0.0310449222418081,-0.0015379619320297511,-0.0045386579399930614,0.007192164694362102,0.017765730255106117,0.0010901262465736168,-0.01297822911123696,-0.013714418476372848,0.018962095434900645,-0.003805219542423698,-0.42998725921119707,-0.00041369638315965956,0.003676489371070978,-0.005076418083830955,-0.0031660093575480684,-0.0022807409460761825,-0.0015753719634724857,-0.003050487990286408,-0.013855612541930738,-0.006375957915562956,-0.005421228026744578,-0.007395387556291177,-0.004462013685496711,-0.0031911761747112667,-0.033822404006500814,-0.002567328650079438,0.0002818035651983894,0.952777505501864,96.4076102117281,9.75363509977039,0.650242339984693,1.18160605325008,0.0209311692448542,0.174117736818553,-32.82652740955,8.52035428233701,46.5815868939691,0.0312544004520413,0.0077661175664029,3,0.0768433596443907
390,R0390,INFEASIBLE,0,-1.33328713878817,INFEASIBLE,0.06905555555555554,0.8188373015873016,-0.011330048512346565,-0.02962488547430127,-0.01542367488821247,-0.02304686163465346,0.01671292074249619,0.1381328732980144,-0.028566408866961067,0.00891144890587209,-0.013242424757065907,-0.05060070332187519,-0.0033785616915572463,0.293778978129529,0.0043992537394775995,0.017365395918882365,0.015468533846085052,0.05228896680364157,0.0203544503641293,0.03344168991012601,-0.024025045387363015,-0.21848324011692238,0.03544419310141016,-0.020160386237647737,0.022835168249525584,0.08183750324423175,0.0004270992293900198,-0.5749820915398162,-0.005112675902957189,-0.026102022706689237,-0.011330048512346565,-0.02962488547430127,-0.01542367488821247,-0.02304686163465346,0.01671292074249619,0.1381328732980144,-0.028566408866961067,0.00891144890587209,-0.013242424757065907,-0.05060070332187519,-0.0033785616915572463,0.293778978129529,0.0043992537394775995,0.017365395918882365,0.007191563178608043,0.006960804144960818,0.010492899412295554,0.012652033359180855,-0.009400796097629413,-0.0577825064791073,0.021688624632511953,0.0023374884259035698,0.003649681264606224,0.019363903399518573,0.006330024153724459,-0.012575864719246174,-0.003685831575998007,-0.008628769131075464,0.797171636104217,91.7436726957917,8.81493339387169,0.587662226258112,1.3863647019214,0.0178099126698643,0.055574647272309,-66.1814503304764,8.01424960123008,27.5539376828788,0.0369286096753031,0.246841546420426,3,0.144917175747109
391,R0391,INFEASIBLE,0,-2.51496989322134,INFEASIBLE,0.020499999999999997,0.9553787878787877,0.015582684504558473,0.03783321234082235,0.013128482491998994,0.013389484929708144,0.0014046033057315585,0.06817582826569095,0.014756734492135293,0.009069391673814984,-0.013127335514169967,0.032663535132991105,-0.0139272234544197,0.26024307681058684,-0.00347112447717884,0.004907437376517709,-0.028680695911588817,-0.0674761466667097,-0.02133331157446202,-0.021085936025399744,-0.0011711376148512036,-0.11539702466423662,-0.02034147547380669,-0.019853174933353958,0.02095008618357099,-0.04622058302831465,0.023867999002808046,-0.4881331254405046,0.0009083247449045971,-0.007898697587955437,0.015582684504558473,0.03783321234082235,0.013128482491998994,0.013389484929708144,0.0014046033057315585,0.06817582826569095,0.014756734492135293,0.009069391673814984,-0.013127335514169967,0.032663535132991105,-0.0139272234544197,0.26024307681058684,-0.00347112447717884,0.004907437376517709,-0.002484673097528192,-0.00819027801493487,-0.0049236534095359235,-0.005693033834016519,-0.0016380689966119014,-0.02095463186714507,-0.009171993510463912,0.0017143915857239299,0.0053045848447689945,-0.01910648723766722,0.00398644790603135,-0.03235302818067048,0.006033924209453068,-0.0019161771650799864,2.00715241389238,43.9332355220428,13.0582248490798,0.870548323271988,1.67924343134925,0.0170453444081282,0.175575637597294,-68.027547100823,7.49341246869199,45.8351634911941,0.005467739483219,0.232239506929015,6,0.0913907887510977
392,R0392,INFEASIBLE,0,-2.47557920833706,INFEASIBLE,0.011,0.9786111111111109,0.014479672153149055,-0.013217971708840738,0.009995314620170975,0.011735815683955564,0.01389701529269829,0.04584302368614341,0.019500023571049373,0.013807628205876783,0.04447879400910949,0.03158650389758518,-0.0024620581543772706,0.26602165212073814,0.001967345095320907,0.006228352638531744,-0.024714729126313464,0.025316544630294327,-0.01816705204740272,-0.01831810083806782,-0.021955498738875184,-0.07222787971225295,-0.029173408228638786,-0.026294525173188525,-0.08200627376316524,-0.05367110079122289,0.0005555779459714965,-0.4948971966135326,-0.002256174933392019,-0.006787404832436651,0.014479672153149055,-0.013217971708840738,0.009995314620170975,0.011735815683955564,0.01389701529269829,0.04584302368614341,0.019500023571049373,0.013807628205876783,0.04447879400910949,0.03158650389758518,-0.0024620581543772706,0.26602165212073814,0.001967345095320907,0.006228352638531744,-0.004244615179984668,0.0011193987873871045,-0.0018235771929393024,-0.005153530529843261,-0.005838531846521324,-0.019458167660033714,-0.009826638913459999,-0.0013207312385650975,-0.006951314255053394,-0.009501907003947395,0.004368538362783028,-0.03714610762794533,-0.0016785152572498018,-0.005669300444626808,2.08529708755801,78.678557160151,12.6192703628278,0.841284690855185,1.28952317347322,0.0198538447773236,0.206427591064547,-61.5625383536781,13.7884797602067,48.0722013037796,0.135008586537305,0.228444995769127,3,0.169397151236364
393,R0393,INFEASIBLE,0,-2.3593356403846,INFEASIBLE,0.065,0.819063492063492,-0.00831249819009372,-0.029468157038294203,0.020915972362124655,0.02028312291750304,0.03427816408444443,-0.051278422498095146,-0.025357600614190044,0.014681463244615185,0.07046920169238062,-0.024536905562375665,0.0016805597336417742,0.2897026451258703,0.00419314212855475,-0.012937195322595046,0.017174990876721623,0.049210039873592175,-0.03293500882074934,-0.032021133315974226,-0.050095606139998694,0.08725035924236416,0.03489169209154925,-0.032849357679362125,-0.10851422747145305,0.036272137192759006,0.003249407402300504,-0.5862769717808566,-0.007283503436366757,0.010877578790872656,-0.00831249819009372,-0.029468157038294203,0.020915972362124655,0.02028312291750304,0.03427816408444443,-0.051278422498095146,-0.025357600614190044,0.014681463244615185,0.07046920169238062,-0.024536905562375665,0.0016805597336417742,0.2897026451258703,0.00419314212855475,-0.012937195322595046,-0.0005499944965341474,0.00972627420299623,-0.00889693590349996,-0.00854511251903181,-0.018460722028890115,0.015306485753825979,0.015823509136830758,0.0034864311901317605,-0.03242417591330813,0.012801673931992408,-0.006610526869584073,0.006871681529115399,-0.001102780820742744,0.01499681185431745,0.742915256440383,82.2940026909745,12.5643162640248,0.837621084268321,1.14552806071727,0.0343322624178628,0.0526793425998694,-69.0138461019575,10.1997649650641,30.9981630516341,0.0083556348112746,0.202472611474379,2,0.447474956288843
394,R0394,EASY,2,1.98867681375127,EASY,0.7489484126984127,0.12311111111111113,-0.020485673897748028,0.06272306337651194,-0.01665950399926859,-0.019019373000106435,0.014945639640189851,0.11141446810267273,-0.011235843128385754,-0.007695564461396748,0.09059696221226984,0.05338656117176075,0.0072094777314079365,0.09859230809463061,0.004460516253423171,0.008979263491340402,-0.03925119116551748,0.12448831124940107,-0.03450032718279434,-0.037155078724873766,0.026018216444293744,0.22606218428211713,-0.028385800364945077,-0.016195072200270947,0.18855664564884667,0.11780994902061756,0.009178350729442158,0.21517033012892833,0.00541745817032577,0.011637214440619336,0.018765517267769448,-0.061765247872889124,0.01784082318352575,0.018135705724767335,-0.011072576804103892,-0.1146477161794444,0.01714995723655932,0.008499507738874198,-0.09795968343657684,-0.0644233878488568,-0.0019688729980342212,-0.11657802203429772,-0.0009569419169025993,-0.002657950949278934,0.0017201566299784204,-0.0009578155036227148,-0.0011813191842570522,0.0008836672753390636,-0.00387306283608596,0.0032332480767711595,-0.005914114108173654,-0.0008039432774774107,0.007362721224306967,0.011036826677096344,-0.005240604733373706,0.017985713939667625,-0.0035035743365205833,-0.006321312542061427,2.5828886340734,71.0763783573793,14.3481463374583,0.956543089163884,1.74498352112941,0.030225395459291,0.208562725233414,-59.2015971310333,6.40662817612883,29.5794590363263,0.0495594663649763,0.1041112379687,2,0.181403389067243
395,R0395,EASY,2,2.07403293118017,EASY,0.9360793650793651,0.03694444444444444,-0.009697828221633975,0.011707760729992574,0.000864637744386857,0.0006397493309388491,0.0050264634461606806,0.0901692447338381,0.008193317864983467,-0.009434003043016894,-0.027841299448981734,0.0222790495758613,0.00384610087273983,0.47093199442766376,-0.010772164560245634,0.008430230515566055,-0.01936055062911113,0.01637346875730422,0.00254295651965153,0.0007377890216341312,0.001883373614254555,0.16428807221742686,0.009307545773908486,-0.018410061354999927,-0.0630325546979616,0.04651147568278671,0.006222425389147629,0.9017801904296234,-0.017251512552831888,0.010556191352979373,0.009662722407477155,-0.004665708027311646,-0.001678318775264673,-9.803969069528211e-05,0.0031430898319061255,-0.07411882748358875,-0.0011142279089250186,0.008976058311983033,0.03519125524897987,-0.02423242610692541,-0.0023763245164077993,-0.43084819600195967,0.006479347992586256,-0.0021259608374133167,3.510581415680257e-05,-0.007042052702680919,0.0008136810308778326,-0.0005417096402435648,-0.0081695532780668,-0.016050417250249548,-0.007079089956058487,0.00045794473103384994,-0.007349955799998053,0.0019533765310640553,-0.0014697763563320122,-0.04008379842570836,0.0042928165676593645,-0.006304269678152788,2.20784066494111,58.4084795795695,11.7292666165116,0.781951107767437,1.39163425477938,0.0376814242727327,0.184304740622,-60.1132970863556,12.5876053227573,32.5941763266561,0.100207937593981,0.0318137277130821,1,0.168554427163436
396,R0396,INFEASIBLE,0,-1.75882811948945,INFEASIBLE,0.09688888888888889,0.7931666666666666,0.021293358709109877,0.08436224679100883,0.007882676851410234,0.014486263556593,0.01771781747506133,0.11372395393053313,0.016331660461119373,0.025977214637249557,0.06371958343278485,0.04385725702984018,0.010508128066579775,-0.1431812768966668,0.004913134239213587,-0.0031753516171712285,-0.04310915309250188,-0.1694920054141858,-0.020170581590653457,-0.024655813167188602,-0.03334576597331463,-0.22143024516479015,-0.02833757671876757,-0.051780960619142086,-0.10171226773464331,-0.05949231941599744,-0.015492457935885055,0.2189906331677341,-0.002786572296649821,-0.00044880293290285554,0.021293358709109877,0.08436224679100883,0.007882676851410234,0.014486263556593,0.01771781747506133,0.11372395393053313,0.016331660461119373,0.025977214637249557,0.06371958343278485,0.04385725702984018,0.010508128066579775,-0.1431812768966668,0.004913134239213587,-0.0031753516171712285,0.0005224356742821705,0.0007675118321673216,0.00440522788783297,-0.004316713945997476,-0.002089868976808075,-0.006017662696276441,-0.004325744203471122,-0.00017346865535705107,-0.025726899130926108,-0.02822219464368305,-0.005523798197274512,0.06737192062559914,-0.007039696181777367,0.006799506167245313,1.66494268364263,36.9375783782215,11.7163276057838,0.781088507052256,1.15887946235895,0.0169651611417796,0.168568458550332,-58.4989980993372,11.0195242065926,45.4058980350676,0.0793229552578564,0.0772021345258936,5,0.419075009333097
397,R0397,INFEASIBLE,0,-2.28645525157292,INFEASIBLE,0.009444444444444443,0.9766666666666667,0.00973883421199004,0.04097938230376188,0.00651663509096922,0.00590888579972526,-0.005037027643378823,0.033087654439987825,0.022584113199562997,-0.009243114855137348,0.04233423641120667,0.03899523320264141,0.004477113908279766,0.26626266225279505,-0.00039319486436782604,0.005705253208628218,-0.012013797193484966,-0.07608249268797296,-0.01309495804148275,-0.01019399139239674,0.008726330965632507,-0.04792153701757969,-0.03473708832478252,0.017588932359785488,-0.06741330154205144,-0.06142267248624313,-0.0054217506829726024,-0.5164092620394887,0.0008606684641995933,-0.00667341371449407,0.00973883421199004,0.04097938230376188,0.00651663509096922,0.00590888579972526,-0.005037027643378823,0.033087654439987825,0.022584113199562997,-0.009243114855137348,0.04233423641120667,0.03899523320264141,0.004477113908279766,0.26626266225279505,-0.00039319486436782604,0.005705253208628218,-0.007463871230495135,-0.00587627191955087,6.168785954426039e-05,-0.0016237802070538073,0.0013477243211251068,-0.018253771862396018,-0.010431138074343545,0.000897297350489191,-0.017255171280362094,-0.016567793919039658,-0.0035324771335869393,-0.016116062466104492,-7.427873546394687e-05,-0.004737092702762361,1.30363893205527,45.7137279947141,11.6981342953272,0.779875619688477,1.77493927667567,0.021570155467787,0.215428419944408,-37.4100854057876,11.1014499297843,49.468655290024,0.0426180818413782,0.177559129216901,5,0.159764008817791
398,R0398,INFEASIBLE,0,-2.04087014291584,INFEASIBLE,0.03038888888888889,0.9517777777777778,0.021871998914322822,-0.049282712475128485,0.012973581421221523,0.010817105116251976,0.003908773889507933,0.14595323697192486,0.028213552066782596,0.007753091403469146,-0.04390452453876362,0.0003352676258663308,0.0066962203278263495,0.2822993742916937,0.003104466960061832,0.006288345802741381,-0.03516908487705921,0.09151490763315265,-0.021565256321406615,-0.01591711991977223,-0.005899417729716196,-0.2626094291632921,-0.04298778254874764,-0.010944503185689833,0.07103191641379265,0.0023136082254762423,-0.007591925558379049,-0.5292741003928454,-0.0032354225356399174,-0.008041390039876159,0.021871998914322822,-0.049282712475128485,0.012973581421221523,0.010817105116251976,0.003908773889507933,0.14595323697192486,0.028213552066782596,0.007753091403469146,-0.04390452453876362,0.0003352676258663308,0.0066962203278263495,0.2822993742916937,0.003104466960061832,0.006288345802741381,-0.00857491295158648,0.007050517317104363,-0.004381906521036417,-0.005717090312731728,-0.0019181300492996638,-0.029297044780558446,-0.013439321584817452,-0.004561679621248487,0.016777132663734606,-0.002984143477208903,-0.005800515097273668,-0.03532464819054306,-0.0029735113844837346,-0.004535301565606611,1.92845751152125,114.529220803986,12.0732813553882,0.804885423692544,1.60543550957626,0.0122043667916169,0.207883597575324,-48.023023936273,6.11751198310679,34.688111971409,0.0811128221728668,0.249837601993435,4,0.267171518175941
399,R0399,INFEASIBLE,0,-3.08199992413453,INFEASIBLE,0.016563492063492065,0.9379206349206348,0.012201769438896845,0.06562414874572513,-0.012107540839514246,-0.012907626914888943,0.008832683293278342,0.0844408053077877,0.019623203962111112,0.001720888912757096,0.03054458383237384,0.001725708354619909,-0.003880978372411812,0.2361070496473412,-0.006411557654215891,-0.0023425027932269917,-0.024112260036535393,-0.11407000906485754,0.020987797203476724,0.02135214123846004,-0.016608732659113064,-0.16291358088922578,-0.0313396853455048,-0.0030746873448043496,-0.05806525766180788,-0.0029044044732207,0.0022334929326784866,-0.4183301521111543,0.00753782083645819,0.0009642634068970572,0.012201769438896845,0.06562414874572513,-0.012107540839514246,-0.012907626914888943,0.008832683293278342,0.0844408053077877,0.019623203962111112,0.001720888912757096,0.03054458383237384,0.001725708354619909,-0.003880978372411812,0.2361070496473412,-0.006411557654215891,-0.0023425027932269917,-0.0002912788412583546,-0.017178288426593465,0.003227284475551762,0.00446311259131789,-0.0010566339274436438,-0.00596802972635041,-0.007906722578717522,-0.0003670904807098559,-0.0030239100029396545,-0.0005470122360191382,0.005528463812145113,-0.05388394718352928,0.00528529447197359,0.0037207421795569157,1.94870290679365,26.7635034050389,8.76324145113589,0.584216096742393,1.09696631693585,0.0123455789143084,0.228994017490527,-44.856966787608,13.9062945819257,35.9648431725521,0.137690547844393,0.205758213368832,6,0.406077654169701
400,R0400,INFEASIBLE,0,-2.20590137733223,INFEASIBLE,0.03972222222222222,0.9217777777777779,0.015966902823961012,-0.015749101443002136,0.01750095842531118,0.015618381507122567,-0.014909584888090013,-0.01101955834874071,0.03319780147094151,-0.014944020643329047,0.022055467665995924,0.018699083103650007,0.003237410933736008,0.3199323564113752,0.00641142938596051,0.011030251372886,-0.01976009691989944,0.027662271639492322,-0.03190475326498265,-0.027654680397974783,0.02674713044353533,0.028251755980130154,-0.049954134351296114,0.02938563019414826,-0.03154746425740003,-0.025424007671637404,-0.0069726780057478175,-0.6312607395856349,-0.011894145400438177,-0.0147157550689637,0.015966902823961012,-0.015749101443002136,0.01750095842531118,0.015618381507122567,-0.014909584888090013,-0.01101955834874071,0.03319780147094151,-0.014944020643329047,0.022055467665995924,0.018699083103650007,0.003237410933736008,0.3199323564113752,0.00641142938596051,0.011030251372886,-0.012173708728022597,0.003835931246511932,-0.003097163585639832,-0.003582082616270394,0.003072039332644689,-0.00621263928264866,-0.01644146859058692,0.0005024110925097913,-0.012563471074591851,-0.011974158535662686,0.0004978561382757862,-0.008603973237117098,-0.0009287133714828724,-0.00734474767680826,1.23517264181288,79.0720470612984,13.6813735364481,0.91209156909654,1.91090356171261,0.0259281470540206,0.205762806645314,-33.2386522419458,9.18940297863893,39.6850188810052,0.106229305776484,0.237288156114192,1,0.0867563952360387
401,R0401,EASY,2,1.99126797655318,EASY,0.9612222222222221,0.016666666666666666,-0.011901989314071512,0.02901012182950378,0.004194668943364185,0.004749709750390373,0.004080124268824777,0.07216650430271743,-0.019847743574756493,0.010610967249283223,0.022962430631341367,0.013486158415756101,0.0028686415477580923,0.45032741747911537,0.0009506301910902096,0.005828469390793419,-0.020688995701557036,0.054514540779465215,0.005207177865893463,0.006267313745454807,0.003254967856862816,0.12845571470365166,-0.039224196982931586,0.01861907428477602,0.04451986353806365,0.02746790692283185,0.004518080399378534,0.8456619971583159,0.002358218999336645,0.006637780874901176,0.008787006387485526,-0.025504418949961437,-0.0010125089225292779,-0.0015176039950644347,0.0008251564119619609,-0.05628921040093423,0.01937645340817509,-0.008008107035492798,-0.021557432906722282,-0.013981748507075748,-0.0016494388516204422,-0.3953345796792005,-0.0014075888082464355,-0.0008093114841077573,0.003114982926585996,-0.0035057028795425055,-0.0031821600208348944,-0.003232105755325931,-0.004905280680786745,-0.01587729390178337,0.0004712901665813363,-0.002602860213790477,-0.001404997724619097,0.0004955900913195945,-0.001219202696137653,-0.0549928377999147,0.0004569586171562277,-0.005019157906685687,2.04584260605364,70.4196311698475,11.7728136778509,0.784854245190062,1.44998556440029,0.029257488004304,0.228488143754654,-45.9422797636195,8.59353219497485,34.0776268058305,0.0940353993273529,0.018380209436025,5,0.127023296510564
402,R0402,FRAGILE,1,0.0,FRAGILE,0.1301230158730159,0.3648708513708514,0.01622007115116267,0.03593163026093753,0.021212517920088488,0.017824490594446126,0.009277651133986835,0.07381711233758627,0.004688974972296695,0.009570375353855085,0.041557710449011485,0.07301182020285873,0.013321640286697141,0.055691304007724,0.007437606391060559,0.011929338805532251,-0.019389809232259456,-0.0930040703736005,0.0620283979409615,0.04862664680795356,-0.0013846213530283036,0.20445693602984155,-0.01635260909367352,0.005018449996044275,0.043055685287591454,0.1516988676292507,0.01104497633323677,-0.49907422235009513,0.00557828871466855,0.005963137054163132,0.0015848690405483366,0.0285362200563316,-0.041620457930525,-0.03322556870119981,-0.003946514890479272,-0.13913702418371457,0.005831817060688389,-0.007294412674949721,-0.04230669786830141,-0.11235534391605465,-0.012183308309966973,0.22169145917118527,-0.006507947552864548,-0.008946237929847693,0.01622007115116267,0.03593163026093753,0.021212517920088488,0.017824490594446126,0.009277651133986835,0.07381711233758627,0.004688974972296695,0.009570375353855085,0.041557710449011485,0.07301182020285873,0.013321640286697141,0.055691304007724,0.007437606391060559,0.011929338805532251,1.76535856470002,43.9505317023238,9.01138902661835,0.600759268441223,1.52734022547456,0.035936010714247,0.16476506473802,-48.1792638474306,8.78758780927555,26.1725528715313,0.111712367506352,0.181940689487744,5,0.29688283573672
403,R0403,EASY,2,1.82432115088119,EASY,0.8700555555555555,0.08844444444444444,0.023330907965790425,0.003106314171636807,0.0040845042573358,-0.00284284280877555,-0.008633814607256561,-0.08494510734589865,0.011099517372852306,0.03458719784376934,0.034000917555142215,-0.000441238859453937,0.004915198820590474,0.47033212385568623,0.0024262908832511083,0.007299475339770256,0.037750876214545134,0.0011665435650163461,-0.0005435587273453857,-0.010284305090424179,-0.011054875023100588,-0.1574862097015311,0.009566480965209217,0.052623857343561564,0.06291024696211076,-0.00841442953821823,0.0061699296361031305,0.924709904129966,0.003666284634681415,0.013844254629425932,-0.01441996824875471,0.0019397706066204608,0.004628062984681186,0.007441462281648628,0.0024210604158440264,0.07254110235563245,0.0015330364076430894,-0.018036659499792225,-0.028909329406968533,0.007973190678764293,-0.0012547308155126567,-0.4543777802742798,-0.0012399937514303069,-0.006544779289655675,-0.008910939717035745,-0.0050460847782573025,-0.008712567242016973,-0.004598619472873056,0.006212754191412565,0.012404004990265633,-0.012632553780495423,-0.016550538343977208,-0.005091588148173581,-0.007531951819310366,-0.003660468005077829,-0.015954343581414163,-0.001186297131820807,-0.0007546960501145998,0.733348660841485,49.9092146743718,14.4815005343829,0.965433368958859,1.03233956275513,0.0138503221695161,0.14163042349301,-30.495406189416,6.75093102353943,44.8975148594439,0.0416523483735117,0.0164195653534136,2,0.388390054521975
