Iyy,keff,td,wind,latency,best_Kd,coarse_peak_sr,kp_floor,kp_ceil,window_ratio,opt_Kp,opt_rms,floor_cens,ceil_cens,infeasible
0.03210533765422235,3.669474707864455,29.35579766291564,0.4,1,17.902006544175347,1.0,0.19126656003378711,600.0,3136.983275560612,561.8972890172475,2.4786972738001603,False,True,False
0.039825767102354144,2.9581281939112576,23.66502555129006,0.4,1,19.938623170649954,1.0,0.05,600.0,12000.0,433.8141304349549,3.2413858674050204,True,True,False
0.04940274238425145,2.3846798542740917,19.077438834192733,0.4,1,15.862096358551456,1.0,0.05,600.0,12000.0,433.8141304349549,3.041997159006699,True,True,False
0.06128271048269263,1.922397419789206,15.379179358313648,0.4,1,0.0,1.0,0.05,600.0,12000.0,15.95469010151295,1.7357155594814007,True,True,False
0.07601947630548388,1.5497308089337456,12.397846471469965,0.4,1,0.0,1.0,0.05,600.0,12000.0,19.26991928363558,1.414241301427121,True,True,False
0.09430001924265584,1.2493075341423365,9.994460273138692,0.4,1,0.0,1.0,0.05,600.0,12000.0,24.06512366093074,1.198346088276981,True,True,False
0.11697651787853444,1.0071228537675228,8.056982830140182,0.4,1,0.0,1.0,0.05,600.0,12000.0,28.546319777721195,1.144611452599926,True,True,False
0.14510607574507764,0.811886917241049,6.495095337928392,0.4,1,0.0,1.0,0.05,600.0,12000.0,34.568772358820574,1.099704693284447,True,True,False
0.18,0.6544984694978736,5.235987755982989,0.4,1,0.0,1.0,0.05,600.0,12000.0,40.44499485905206,1.0579983783295606,True,True,False
0.003,39.269908169872416,314.1592653589793,0.1,3,0.2670332406792172,1.0,0.170714796923444,600.0,3514.6338267857727,67.23105357512763,0.44500564938852727,False,True,False
0.0037214155039839436,31.657234829998586,253.2578786399887,0.1,3,0.2974122005151825,1.0,0.11331586181752513,600.0,5294.933916367263,45.59560698442053,0.4074498662210475,False,True,False
0.004616311117764017,25.520317306230485,204.16253844984388,0.1,3,0.3312472139809047,1.0,0.05000819042202011,600.0,11998.0346206609,85.47522920716676,0.37027781628422113,False,True,False
0.005726403921620151,20.573072755979418,164.58458204783534,0.1,3,0.36893145802372695,1.0,0.05,600.0,12000.0,97.38566242476456,0.35178690872402,True,True,False
0.0071034427786638935,16.584876964656342,132.67901571725073,0.1,3,0.4109028392533417,1.0,0.05,600.0,12000.0,52.00455369961767,0.34130168312990244,True,True,False
0.008811620696060863,13.369813405867864,106.95850724694292,0.1,3,0.45764908259896614,1.0,0.05,600.0,12000.0,88.61337167429147,0.3410195380083027,True,True,False
0.010930567291182214,10.778006426496765,86.22405141197412,0.1,3,0.5097133988761356,1.0,0.05,600.0,12000.0,60.745794479439205,0.37240104976765576,True,True,False
0.013559060861581752,8.688634538356514,69.50907630685211,0.1,3,0.5677007971226066,1.0,0.05,600.0,12000.0,60.745794479439205,0.4240563338158923,True,True,False
