cell_id,regime,p_unstable,servo_slew_deg_s,max_gimbal_deg,u_max_frac,tuned_Kp,tuned_Kd,factor,full_success,factor_success,success_recovery,full_rms_deg,factor_rms_deg,rms_recovery_deg,full_peak_deg,factor_peak_deg,full_end_deg,factor_end_deg,full_u_sat_frac,factor_u_sat_frac,full_slew_sat_frac,factor_slew_sat_frac,full_s2r,factor_s2r,s2r_reduction,importance_score,factor_importance_pct
8,EASY,0.584122625079164,112.120655595769,10.4197690861644,0.694651272410961,10,32,latency,1,1,0,3.86000415461662,3.86000415461662,0,9.2253668353329,9.2253668353329,6.73659830849336,6.73659830849336,0.38546866333888,0.38546866333888,0.991388888888889,0.991388888888889,0.688428776113884,0.688428776113884,0,0,0
8,EASY,0.584122625079164,112.120655595769,10.4197690861644,0.694651272410961,10,32,sensor_noise,1,1,0,3.86000415461662,4.36980994248777,-0.509805787871154,9.2253668353329,10.596212240225,6.73659830849336,8.85781659730063,0.38546866333888,0.437881308929562,0.991388888888889,0.975833333333333,0.688428776113884,0.706857321131448,-0.0184285450175633,0,0
8,EASY,0.584122625079164,112.120655595769,10.4197690861644,0.694651272410961,10,32,thrust_mismatch,1,1,0,3.86000415461662,4.36211954954154,-0.502115394924919,9.2253668353329,10.5343236800901,6.73659830849336,9.62417645886974,0.38546866333888,0.478092068774265,0.991388888888889,0.995555555555556,0.688428776113884,0.73682381216491,-0.0483950360510261,0,0
8,EASY,0.584122625079164,112.120655595769,10.4197690861644,0.694651272410961,10,32,aero_mismatch,1,1,0,3.86000415461662,3.63109815666267,0.228905997953945,9.2253668353329,8.44462002440442,6.73659830849336,7.28130035379894,0.38546866333888,0.382972823072657,0.991388888888889,0.993333333333333,0.688428776113884,0.688153078202995,0.000275697910889328,0.0298512411521467,5.35004813965337
8,EASY,0.584122625079164,112.120655595769,10.4197690861644,0.694651272410961,10,32,effectiveness_drift,1,1,0,3.86000415461662,4.42429657901405,-0.564292424397428,9.2253668353329,10.7452457473953,6.73659830849336,7.10058227877248,0.38546866333888,0.442595673876872,0.991388888888889,0.993055555555555,0.688428776113884,0.717825614716214,-0.0293968386023293,0,0
9,EASY,1.89822356325464,50.6224992988734,13.5638055391362,0.904253702609081,10,32,deadband,0.166666666666667,0.333333333333333,0.166666666666667,8.5883848852108,8.59486316900159,-0.00647828379078419,23.2075316525695,20.8713634568536,21.2772334748863,17.786758880898,0.392124237382141,0.416805324459235,0.995555555555555,0.998611111111111,0.693839896468848,0.707708217785173,-0.0138683213163246,0.166666666666667,8.46046334465815
9,EASY,1.89822356325464,50.6224992988734,13.5638055391362,0.904253702609081,10,32,backlash,0.166666666666667,1,0.833333333333333,8.5883848852108,1.15768236329002,7.43070252192078,23.2075316525695,1.8031993818707,21.2772334748863,0.840541836699231,0.392124237382141,0,0.995555555555555,0.941111111111111,0.693839896468848,0.470555555555556,0.223284340913293,1.42683999259749,72.4303647363803
9,EASY,1.89822356325464,50.6224992988734,13.5638055391362,0.904253702609081,10,32,latency,0.166666666666667,0.166666666666667,0,8.5883848852108,8.5883848852108,0,23.2075316525695,23.2075316525695,21.2772334748863,21.2772334748863,0.392124237382141,0.392124237382141,0.995555555555555,0.995555555555555,0.693839896468848,0.693839896468848,0,0,0
9,EASY,1.89822356325464,50.6224992988734,13.5638055391362,0.904253702609081,10,32,sensor_noise,0.166666666666667,0.166666666666667,0,8.5883848852108,12.9102974635966,-4.32191257838582,23.2075316525695,30.7206475087761,21.2772334748863,28.907575716622,0.392124237382141,0.403216860787576,0.995555555555555,0.978611111111111,0.693839896468848,0.690913985949344,0.00292591051950453,0.00210849111905739,0.107032870951934
9,EASY,1.89822356325464,50.6224992988734,13.5638055391362,0.904253702609081,10,32,thrust_mismatch,0.166666666666667,0.5,0.333333333333333,8.5883848852108,10.6735071192482,-2.08512223403736,23.2075316525695,26.972578530996,21.2772334748863,22.1113827970135,0.392124237382141,0.463948973932335,0.995555555555555,0.997222222222222,0.693839896468848,0.730585598077279,-0.0367457016084305,0.333333333333333,16.9209266893163
