td_target,td_actual,latency_steps,omega_c,sr,rms,Iyy,motor_scale
19.994276910701778,19.994276910701778,1,2,1.0,0.8006759149619777,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,1,3,1.0,0.6959773861956213,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,1,5,1.0,0.46933345496720624,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,1,7,1.0,0.4152596142339421,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,1,10,1.0,0.38985895550926497,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,1,15,1.0,0.426719068006214,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,1,20,1.0,0.8665029674399936,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,1,30,0.9,3.8370700827410387,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,1,50,0.0,30.635538809166917,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,1,80,0.1,193.1970950464542,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,1,120,0.0,74.37391612953368,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,2,1.0,0.8022665543292418,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,3,1.0,0.7023484919838616,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,5,1.0,0.46532140168369,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,7,1.0,0.43189700041407403,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,10,1.0,0.41490891734285285,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,15,1.0,1.1552129029151958,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,20,1.0,1.468315954968522,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,30,0.3,10.045697325435357,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,50,0.0,35.564261696192766,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,80,0.0,226.17478862892045,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,2,120,0.0,60.37022611292425,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,2,1.0,0.8032538798145452,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,3,1.0,0.699341363534029,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,5,1.0,0.4611925933673463,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,7,1.0,0.4470386525265749,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,10,1.0,0.8206041701228969,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,15,1.0,1.6786846737166037,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,20,1.0,2.6926024817156047,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,30,0.1,16.904173446260337,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,50,0.0,38.82014616067783,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,80,0.0,259.25285181685103,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,3,120,0.0,73.90496646343018,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,2,1.0,0.8175249235666959,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,3,1.0,0.6982636674252629,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,5,1.0,0.46360609146934284,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,7,1.0,0.4907312400138288,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,10,1.0,1.7526689308668708,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,15,1.0,2.3583093885579025,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,20,0.6,5.393349118232914,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,30,0.0,23.8228232568894,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,50,0.0,42.37894213237162,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,80,0.0,231.760677076695,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,4,120,0.0,88.09152053806632,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,2,1.0,0.8193741756924823,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,3,1.0,0.7027297236397526,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,5,1.0,0.510825679150733,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,7,1.0,1.3311841984774972,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,10,1.0,2.8832863495300556,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,15,1.0,4.377038948191098,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,20,0.1,12.824450075454621,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,30,0.0,33.377220719043024,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,50,0.0,52.49589658219604,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,80,0.0,267.7045801427524,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,6,120,0.0,87.3433343958869,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,2,1.0,0.8211441509340593,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,3,1.0,0.721706412745261,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,5,1.0,0.6533893112359236,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,7,1.0,3.2897540680950583,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,10,1.0,4.024008042308682,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,15,0.6,8.444489486009791,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,20,0.0,23.970082030313343,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,30,0.0,43.10187832853905,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,50,0.0,62.848555940735665,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,80,0.0,247.43990969865575,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,8,120,0.0,73.2533782265122,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,2,1.0,0.825420818632557,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,3,1.0,0.742209625807523,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,5,1.0,1.150483237390039,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,7,1.0,4.425694481649985,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,10,1.0,5.6019333858885805,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,15,0.1,14.268845365289483,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,20,0.0,32.09654629772907,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,30,0.0,57.312801097774596,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,50,0.0,69.96201545206945,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,80,0.0,229.30339392408246,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,10,120,0.0,72.68344075433176,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,2,1.0,0.8430547693550061,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,3,1.0,0.7586436495721804,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,5,0.9,2.449111013016929,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,7,1.0,5.788630157785366,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,10,0.5,7.705257835380792,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,15,0.0,22.592937387899365,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,20,0.0,36.75505553104226,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,30,0.0,59.87537446276976,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,50,0.0,83.07941435906727,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,80,0.0,231.69271769572924,0.04026490691470348,1.6395023246073346
19.994276910701778,19.994276910701778,12,120,0.0,85.3236940326972,0.04026490691470348,1.6395023246073346
49.99307071616899,49.99307071616899,1,2,1.0,3.2233318528834287,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,1,3,1.0,1.6697188515108312,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,1,5,1.0,0.8343069290729378,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,1,7,1.0,0.6033006189140024,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,1,10,1.0,0.4568069916056217,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,1,15,1.0,0.5521046229275768,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,1,20,0.4,7.685351296841263,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,1,30,0.0,53.8728669778348,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,1,50,0.0,120.28521283030948,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,1,80,0.0,320.52961450802275,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,1,120,0.0,240.52519520788115,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,2,2,1.0,3.247094751210882,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,2,3,1.0,1.6849508568818912,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,2,5,1.0,0.8123141679112557,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,2,7,1.0,0.6062765691543153,0.02438527092498677,2.1743405471754036
49.99307071616899,49.99307071616899,2,10,1.0,0.506381496531149,0.02438527092498677,2.1743405471754036
