qr,Kp,Kd,sr,rocket_id,td,keff,latency,final_label
4.923882631706737,2.1709575513067128,1.2628231423557197,0.2,R0234,11.170847658177289,6.810427366810912,5,EASY
7.896522868499725,2.746177210390097,1.327215796217937,0.3,R0234,11.170847658177289,6.810427366810912,5,EASY
12.663801734674022,3.473027480985434,1.404416946159009,0.5,R0234,11.170847658177289,6.810427366810912,5,EASY
20.309176209047347,4.391123109079467,1.4963123241581144,0.6,R0234,11.170847658177289,6.810427366810912,5,EASY
32.57020655659783,5.550279873792204,1.6049166674491677,0.4,R0234,11.170847658177289,6.810427366810912,5,EASY
52.23345074266843,7.013082794789394,1.7323738832703064,0.4,R0234,11.170847658177289,6.810427366810912,5,EASY
83.76776400682924,8.85807724208735,1.8809654604086032,0.5,R0234,11.170847658177289,6.810427366810912,5,EASY
134.33993325988988,11.18372369945797,2.0531275986017676,0.4,R0234,11.170847658177289,6.810427366810912,5,EASY
215.44346900318823,14.113284179864388,2.251476035371088,0.3,R0234,11.170847658177289,6.810427366810912,5,EASY
345.5107294592218,17.800838836968015,2.4788365152815905,0.4,R0234,11.170847658177289,6.810427366810912,5,EASY
554.1020330009492,22.43866455449779,2.738278404338818,0.5,R0234,11.170847658177289,6.810427366810912,5,EASY
888.6238162743407,28.266241920484386,3.0331489935649523,0.5,R0234,11.170847658177289,6.810427366810912,5,EASY
1425.1026703029963,35.58119066537285,3.3671063281212747,1.0,R0234,11.170847658177289,6.810427366810912,5,EASY
2285.4638641349884,44.752462528407946,3.7441487112619365,1.0,R0234,11.170847658177289,6.810427366810912,5,EASY
3665.241237079626,56.23613868165376,4.168639208659095,1.0,R0234,11.170847658177289,6.810427366810912,5,EASY
5878.0160722749115,70.59417747047007,4.645323445230818,0.9,R0234,11.170847658177289,6.810427366810912,5,EASY
9426.684551178854,88.51642466496034,5.17933873213999,0.7,R0234,11.170847658177289,6.810427366810912,5,EASY
15117.7507061566,110.84611504155919,5.776212107121267,0.8,R0234,11.170847658177289,6.810427366810912,5,EASY
24244.62017082326,138.6089371689707,6.441844249138158,1.0,R0234,11.170847658177289,6.810427366810912,5,EASY
38881.55180308085,173.0454718059242,7.18247547323298,1.0,R0234,11.170847658177289,6.810427366810912,5,EASY
62355.07341273912,215.64640963509922,8.004629160851238,1.0,R0234,11.170847658177289,6.810427366810912,5,EASY
100000.0,268.18936032047566,8.915027082618373,1.0,R0234,11.170847658177289,6.810427366810912,5,EASY
0.001,0.03154668087423414,1.030944353519761,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.001603718743751331,0.039949280457338934,1.0396276240252662,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.0025719138090593446,0.05058968872503009,1.050520694697039,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.004124626382901352,0.06406373722785523,1.064155051948143,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.006614740641230145,0.08112581948664753,1.0811739768835635,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.010608183551394482,0.10273104464183351,1.102348401893009,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.017012542798525893,0.13008857748881328,1.1285917449826814,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.02728333376486768,0.1647291252749277,1.1609723741592408,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.043754793750741844,0.20859031242911497,1.200722355073818,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.07017038286703826,0.26412467034082715,1.2492415083455792,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.11253355826007645,0.3344362138774106,1.3080966290772071,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.18047217668271703,0.4234531464308469,1.3790169283118856,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.28942661247167517,0.5361462146574087,1.4638880693363692,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.46415888336127775,0.6788047273057585,1.5647481653731425,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
0.7443803013251689,0.8593853904930904,1.6837893796863017,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
1.1937766417144358,1.0879530580006196,1.823368167406392,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
1.9144819761699576,1.377237453824643,1.9860259173821495,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
3.07029062975785,1.7433361497068436,2.1745202543155657,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
4.923882631706737,2.2066018878535605,2.391866037540496,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
7.896522868499725,2.792762118594376,2.641384442670338,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
12.663801734674022,3.534330854085298,2.9267584641586173,0.9,R1456,8.188558117267721,0.932600009015248,3,EASY
