rocket_id,group_type,td,keff,Iyy,best_Kp_exp1,lat_natural,wind_natural,wind,latency,Kp,sr
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,5,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,8,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,12,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,18,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,40,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,60,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,90,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,130,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,190,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,270,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,3,320,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,1,0.14285714285714285
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,2,0.42857142857142855
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,3,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,5,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,8,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,12,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,18,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,40,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,60,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,90,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,130,0.2857142857142857
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,190,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,270,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.12,6,320,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,1,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,2,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,3,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,5,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,8,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,12,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,18,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,40,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,60,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,90,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,130,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,190,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,270,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,1,320,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,1,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,2,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,3,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,5,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,8,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,12,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,18,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,40,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,60,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,90,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,130,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,190,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,270,0.5714285714285714
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,3,320,0.42857142857142855
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,1,0.14285714285714285
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,2,0.2857142857142857
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,3,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,5,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,8,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,12,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,18,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,40,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,60,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,90,0.5714285714285714
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,130,0.2857142857142857
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,190,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,270,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.22,6,320,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,1,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,2,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,3,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,5,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,8,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,12,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,18,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,40,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,60,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,90,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,130,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,190,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,270,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,1,320,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,1,0.5714285714285714
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,2,0.42857142857142855
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,3,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,5,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,8,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,12,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,18,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,40,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,60,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,90,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,130,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,190,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,270,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,3,320,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,1,0.42857142857142855
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,2,0.5714285714285714
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,3,0.5714285714285714
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,5,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,8,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,12,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,18,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,40,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,60,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,90,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,130,0.14285714285714285
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,190,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,270,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.32,6,320,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,1,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,2,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,3,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,5,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,8,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,12,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,18,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,40,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,60,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,90,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,130,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,190,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,270,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,1,320,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,1,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,2,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,3,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,5,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,8,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,12,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,18,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,40,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,60,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,90,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,130,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,190,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,270,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,3,320,0.5714285714285714
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,1,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,2,0.2857142857142857
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,3,0.5714285714285714
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,5,0.7142857142857143
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,8,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,12,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,18,0.8571428571428571
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,27,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,40,1.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,60,0.5714285714285714
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,90,0.14285714285714285
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,130,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,190,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,270,0.0
R1585,EASY,128.39313660552483,19.65290392039132,0.0087305812887679,168.58,2,0.1429515299014863,0.42,6,320,0.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,1,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,2,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,3,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,5,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,8,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,12,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,18,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,27,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,40,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,60,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,90,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,130,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,190,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,270,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,1,320,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,1,0.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,2,0.42857142857142855
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,3,0.7142857142857143
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,5,0.42857142857142855
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,8,0.7142857142857143
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,12,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,18,0.8571428571428571
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,27,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,40,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,60,0.8571428571428571
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,90,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,130,0.7142857142857143
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,190,0.8571428571428571
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,270,0.5714285714285714
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,3,320,0.14285714285714285
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,1,0.14285714285714285
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,2,0.42857142857142855
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,3,0.14285714285714285
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,5,0.42857142857142855
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,8,0.7142857142857143
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,12,0.8571428571428571
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,18,0.8571428571428571
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,27,0.8571428571428571
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,40,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,60,0.7142857142857143
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,90,0.7142857142857143
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,130,0.14285714285714285
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,190,0.14285714285714285
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,270,0.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.05,6,320,0.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,1,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,2,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,3,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,5,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,8,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,12,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,18,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,27,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,40,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,60,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,90,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,130,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,190,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,270,1.0
R1641,FRAGILE,209.91106234246683,25.462129728160907,0.0075829148039415,96.31,4,0.0534468035174175,0.12,1,320,1.0
