rocket_id,Kp,opt_Kd,sr,rms
R0049,0.1,1.0,0.6,7.5987856556322475
R0049,0.13363066468464754,1.0,0.6666666666666666,6.454450781436192
R0049,0.17857154544060705,1.0,0.6,6.544946879838661
R0049,0.23862634310993056,1.0,0.6666666666666666,6.659888893682612
R0049,0.31887796841046784,1.0,0.7333333333333333,6.355305561424653
R0049,0.42611874871980854,1.0,0.7333333333333333,6.337547974206664
R0049,0.569425316260183,1.0,0.7333333333333333,5.846226501415468
R0049,0.760926835001139,1.0,0.8666666666666667,4.976571029054588
R0049,1.0168315873758733,1.0,0.8666666666666667,4.859459010374888
R0049,1.3587988089338316,1.0,0.8666666666666667,4.5699046069816065
R0049,1.8157718801053535,1.0,0.8666666666666667,4.147365809272222
R0049,2.4264280325417045,1.0,1.0,3.9701843129045566
R0049,3.2424519079800946,1.0,1.0,3.384660956632274
R0049,4.332910036713837,1.0,1.0,2.963667969957197
R0049,5.790096482248505,1.0,1.0,2.648783375188945
R0049,7.737344415111075,1.0,1.0,2.1724572750770608
R0049,10.33946477085338,1.0,1.0,1.9374560871501776
R0049,13.816695498126338,1.0,1.0,1.7226661221824884
R0049,18.463342031599993,1.0,1.0,1.577186608999264
R0049,24.672686679826995,1.0,1.0,1.38692407337088
R0049,32.9702752058133,1.0,1.0,1.3002269752649362
R0049,44.05839790588585,1.0,1.0,1.1681687158484084
R0049,58.87552997104207,1.0,1.0,0.9668131877155045
R0049,78.67576203691237,1.0,1.0,0.9702258909332478
R0049,105.13494375563756,1.0,1.0,0.9476097642240959
R0049,140.49252415648894,1.0,1.0,0.9415522647591967
R0049,187.74109386255512,1.0,1.0,0.9536723298352691
R0049,250.87967161476035,1.0,1.0,1.0435252263161918
R0049,335.2521727374652,1.0,0.9333333333333333,1.6606151013990735
R0049,447.9997067987973,1.0,0.8666666666666667,2.558751600455598
R0049,598.6649859805054,1.0,0.3333333333333333,14.60393791026335
R0049,800.0,1.0,0.06666666666666667,81.46820587999777
R0093,0.1,1.0,0.2,22.076984173450178
R0093,0.13363066468464754,1.0,0.13333333333333333,27.692122798360227
R0093,0.17857154544060705,1.0,0.3333333333333333,22.145407569594607
R0093,0.23862634310993056,1.0,0.13333333333333333,26.072192595382084
R0093,0.31887796841046784,1.0,0.4,15.872012703272564
R0093,0.42611874871980854,1.0,0.2,17.73450065495698
R0093,0.569425316260183,1.0,0.13333333333333333,21.358778835520706
R0093,0.760926835001139,1.0,0.2,17.477508324052238
R0093,1.0168315873758733,1.0,0.2,18.767101992899917
R0093,1.3587988089338316,1.0,0.6,13.491785060318566
R0093,1.8157718801053535,1.0,0.6,11.665009684671418
R0093,2.4264280325417045,1.0,0.4666666666666667,10.246867923563867
R0093,3.2424519079800946,1.0,0.6,9.247569029829828
R0093,4.332910036713837,1.0,0.7333333333333333,7.039957692639865
R0093,5.790096482248505,1.0,0.8666666666666667,6.71668321031901
R0093,7.737344415111075,1.0,0.7333333333333333,5.2518948592420855
R0093,10.33946477085338,1.0,0.9333333333333333,5.151676729453623
R0093,13.816695498126338,1.0,0.9333333333333333,4.684350021274998
R0093,18.463342031599993,1.0,0.9333333333333333,3.14306657919554
R0093,24.672686679826995,1.0,1.0,3.1775033474631593
R0093,32.9702752058133,1.0,1.0,2.8351922231522186
R0093,44.05839790588585,1.0,1.0,2.5859855140617563
R0093,58.87552997104207,1.0,1.0,2.429519167866742
R0093,78.67576203691237,1.0,1.0,1.8110831728719474
R0093,105.13494375563756,1.0,1.0,1.5531967518517937
R0093,140.49252415648894,1.0,1.0,1.6377744802646432
R0093,187.74109386255512,1.0,1.0,1.7347346497558633
R0093,250.87967161476035,1.0,1.0,1.2632651045658112
R0093,335.2521727374652,1.0,1.0,1.4446564519840837
R0093,447.9997067987973,1.0,1.0,1.3902958436354367
R0093,598.6649859805054,1.0,0.8,2.04233411782553
R0093,800.0,1.0,0.6666666666666666,2.9945248752001934
R0213,0.1,1.0,0.3333333333333333,17.896590199375325
R0213,0.13363066468464754,1.0,0.2,18.86189347274701
R0213,0.17857154544060705,1.0,0.06666666666666667,19.843292964634927
R0213,0.23862634310993056,1.0,0.3333333333333333,18.07618481088317
R0213,0.31887796841046784,1.0,0.3333333333333333,15.813766257380024
R0213,0.42611874871980854,1.0,0.4,14.618995160053045
R0213,0.569425316260183,1.0,0.26666666666666666,15.859545106706218
R0213,0.760926835001139,1.0,0.06666666666666667,17.99424368827828
R0213,1.0168315873758733,1.0,0.3333333333333333,16.94774886445192
R0213,1.3587988089338316,1.0,0.0,17.239800839513766
R0213,1.8157718801053535,1.0,0.3333333333333333,13.079784821117412
R0213,2.4264280325417045,1.0,0.3333333333333333,12.358526192342826
R0213,3.2424519079800946,1.0,0.13333333333333333,13.521607712642016
R0213,4.332910036713837,1.0,0.4666666666666667,9.758971737410175
R0213,5.790096482248505,1.0,0.5333333333333333,9.733046735596556
R0213,7.737344415111075,1.0,0.8666666666666667,8.465075439504888
R0213,10.33946477085338,1.0,0.6666666666666666,8.074985143040395
R0213,13.816695498126338,1.0,0.5333333333333333,7.736199117621964
R0213,18.463342031599993,1.0,0.7333333333333333,6.896893114736247
R0213,24.672686679826995,1.0,0.7333333333333333,6.6471553190274495
R0213,32.9702752058133,1.0,0.7333333333333333,6.368528708355479
R0213,44.05839790588585,1.0,0.8666666666666667,5.737783092269194
R0213,58.87552997104207,1.0,0.6,7.304828031796543
R0213,78.67576203691237,1.0,0.4666666666666667,8.663240769560776
R0213,105.13494375563756,1.0,0.6,7.507822815027467
R0213,140.49252415648894,1.0,0.3333333333333333,11.46750215583767
R0213,187.74109386255512,1.0,0.13333333333333333,25.050901268276057
R0213,250.87967161476035,1.0,0.0,88.03812412333583
R0213,335.2521727374652,1.0,0.0,223.66497792818728
R0213,447.9997067987973,1.0,0.0,388.3006727043306
R0213,598.6649859805054,1.0,0.0,478.0373425212132
R0213,800.0,1.0,0.0,514.229901093854
R0234,0.1,1.0,0.7333333333333333,7.535160608482594
R0234,0.13363066468464754,1.0,0.8,7.301273190754783
R0234,0.17857154544060705,1.0,0.8,6.983497645479561
R0234,0.23862634310993056,1.0,0.8,6.854536577578037
R0234,0.31887796841046784,1.0,0.8,6.68797776590643
R0234,0.42611874871980854,1.0,0.8,6.255009826434752
R0234,0.569425316260183,1.0,0.8666666666666667,6.22905178580617
R0234,0.760926835001139,1.0,0.9333333333333333,5.679043864219945
R0234,1.0168315873758733,1.0,0.9333333333333333,4.951045416846535
R0234,1.3587988089338316,1.0,0.9333333333333333,4.596091674937146
R0234,1.8157718801053535,1.0,1.0,3.986812405534079
R0234,2.4264280325417045,1.0,1.0,3.5502315214714257
R0234,3.2424519079800946,1.0,1.0,3.256648319627289
R0234,4.332910036713837,1.0,1.0,2.921946006629738
R0234,5.790096482248505,1.0,1.0,2.6578962202551932
R0234,7.737344415111075,1.0,1.0,2.237938940559552
R0234,10.33946477085338,1.0,1.0,1.9130626133920334
R0234,13.816695498126338,1.0,1.0,1.6444063382492249
R0234,18.463342031599993,1.0,1.0,1.5261111067021824
R0234,24.672686679826995,1.0,1.0,1.4902618466557322
R0234,32.9702752058133,1.0,1.0,1.5561840635079467
R0234,44.05839790588585,1.0,1.0,1.321187439247886
R0234,58.87552997104207,1.0,1.0,1.0104555457780589
R0234,78.67576203691237,1.0,1.0,1.0562318639871462
R0234,105.13494375563756,1.0,1.0,1.08780998394297
R0234,140.49252415648894,1.0,1.0,0.9740950703350439
R0234,187.74109386255512,1.0,1.0,1.2117174010461877
R0234,250.87967161476035,1.0,0.8,3.1125340258274936
R0234,335.2521727374652,1.0,0.4666666666666667,9.93412142411598
R0234,447.9997067987973,1.0,0.13333333333333333,38.35246349150621
R0234,598.6649859805054,1.0,0.06666666666666667,64.19033788613082
R0234,800.0,1.0,0.0,113.5784096186052
R0259,0.1,1.0,0.5333333333333333,7.821870285812869
R0259,0.13363066468464754,1.0,0.6,7.315344374229533
R0259,0.17857154544060705,1.0,0.6,7.353015372746089
R0259,0.23862634310993056,1.0,0.6,7.192845820101596
R0259,0.31887796841046784,1.0,0.6666666666666666,6.844154987471337
R0259,0.42611874871980854,1.0,0.6666666666666666,6.58764839630766
R0259,0.569425316260183,1.0,0.7333333333333333,5.925486454545202
R0259,0.760926835001139,1.0,0.8666666666666667,5.522646627119054
R0259,1.0168315873758733,1.0,0.9333333333333333,4.764189680595219
R0259,1.3587988089338316,1.0,1.0,4.229905001621174
R0259,1.8157718801053535,1.0,1.0,3.69847639555847
R0259,2.4264280325417045,1.0,1.0,3.2456858684677368
R0259,3.2424519079800946,1.0,1.0,2.8669659632248847
R0259,4.332910036713837,1.0,1.0,2.6166926567237754
R0259,5.790096482248505,1.0,1.0,2.2358593312315023
R0259,7.737344415111075,1.0,1.0,1.9076237867021724
R0259,10.33946477085338,1.0,1.0,1.6281163350693446
