rocket_id,td,keff,u_max,latency_steps,Iyy,motor_scale,max_gimbal_deg,wind_strength,servo_slew,static_margin,opt_Kd,search_best_sr,kp_floor,kp_ceiling,window_ratio,peak_sr,floor_censored,ceil_censored
S10778,38.269233700323696,10.714975551540787,3.5715651908156407,8,0.014022291199744054,1.913023411359956,4.464456488519551,0.07951137827282895,192.07765066216592,-0.13390175671090124,0.5,1.0,1.213214016270852,70.24626207824446,57.90096482248509,1.0,False,False
S29554,35.98517616213107,4.822147703493404,7.462479039383553,10,0.035937322202008896,2.2064614332237027,9.328098799229442,0.23855046150754877,161.89374397065643,0.04866280896068964,0.5,1.0,0.05,93.87054693127754,1877.410938625551,1.0,True,False
S1011,43.979693644258255,12.181748072538328,3.610294136964051,10,0.0185891081706715,2.883223353219007,4.512867671205064,0.2851908363771423,156.3719172076432,0.26882830885046544,0.5,1.0,0.05,39.33788101845618,786.7576203691235,1.0,True,False
S29197,36.53023922191479,5.909911796321555,6.181181797781132,10,0.028233767899669412,2.1245157646290878,7.7264772472264145,0.21466845244967708,66.37313602239392,0.22914989910181044,0.5,1.0,0.05,52.567471877818775,1051.3494375563755,1.0,True,False
S0695,31.250965774205287,3.277132422349169,9.53607048683234,10,0.022251975086586936,0.9284802590079105,11.920088108540426,0.16740632055935695,70.79841995036992,0.04367675254604059,0.5,1.0,0.05,52.567471877818775,1051.3494375563755,1.0,True,False
S29074,30.775662401473483,5.12186607863283,6.008681587724834,10,0.030137176021753975,1.9653544757972103,7.510851984656043,0.08654889484453113,176.43548685700787,0.10858523111103896,0.5,1.0,0.05,93.87054693127754,1877.410938625551,1.0,True,False
S26085,38.99233674793405,5.133188726584459,7.596123740004962,12,0.04412098689092913,2.883650141663088,9.495154675006203,0.4044291373821603,65.12853894546362,-0.2393371229800806,0.5,1.0,0.38046341750056945,39.33788101845618,103.39464770853377,1.0,False,False
S25350,40.465002323927614,4.417172082652237,9.160839008932362,12,0.032860084641974464,1.848089991530412,11.451048761165453,0.14603736329952632,180.17332576679564,0.2302873795271942,0.5,1.0,0.05,70.24626207824446,1404.9252415648891,1.0,True,False
S13515,37.39854314987187,3.6122090396503808,10.353371784234172,12,0.052035169586242255,2.393205366639587,12.941714730292714,0.3480605528270239,126.37488561654379,0.17335921184923003,0.5,1.0,0.05,52.567471877818775,1051.3494375563755,1.0,True,False
S26900,46.344324561716675,3.9068351758891486,11.862370045127195,12,0.03143237881662273,1.5635524622497938,14.827962556408993,0.25374662512878227,70.94965999593785,-0.13011444119536367,0.5,1.0,0.1594389842052339,52.567471877818775,329.7027520581328,1.0,False,False
S3488,46.83992590063622,9.761829695176262,4.798273209353553,12,0.009355542697721646,1.1628142103878685,5.9978415116919415,0.17314301864336934,169.35666056345426,-0.2675300371348257,0.5,1.0,3.868672207555537,52.567471877818775,13.587988089338308,1.0,False,False
S11037,99.28320879788534,13.661044099803773,7.2676149840780795,7,0.017209530971084724,2.993388226373475,9.0845187300976,0.44753368623541456,101.66420058232283,-0.24458872491291495,0.5,1.0,3.868672207555537,39.33788101845618,10.168315873758726,1.0,False,False
S2677,112.02994892679042,15.669769494686166,7.149431838469693,7,0.009812580645315065,1.9577442885144065,8.936789798087116,0.29298392049999916,96.10959208501927,-0.10417154212855423,0.5,1.0,1.213214016270852,29.43776498552103,24.264280325417047,1.0,False,False
S20456,117.67007553923926,11.453565121065346,10.273663640574322,7,0.012022374931758822,1.7532388106830983,12.842079550717902,0.2925073296552176,151.51719919572787,-0.19908467515134715,0.5,1.0,2.895048241124252,39.33788101845618,13.587988089338316,1.0,False,False
S29827,73.16912479734248,7.82019806069523,9.356428600586826,7,0.015806588374086668,1.5738596995761949,11.695535750733532,0.052527336134080435,132.12839848528398,0.16940719006670135,0.5,1.0,0.05,125.43983580738016,2508.796716147603,1.0,True,False
S18745,82.72520998624401,9.327258768419169,8.869187833229237,7,0.02258144804305787,2.681735444250438,11.086484791536547,0.4460024419790141,136.44282262155141,-0.1406903190581938,0.5,1.0,0.38046341750056945,70.24626207824446,184.63342031600007,1.0,False,False
S1425,93.09029724854646,10.927536311969236,8.518873293203525,8,0.018680859405155986,2.5991373420787056,10.648591616504406,0.40414964375707496,117.50780304452334,-0.22446159968815887,0.5,1.0,1.621225953990047,39.33788101845618,24.264280325417044,1.0,False,False
S0957,92.59361919731752,9.870480886138198,9.380862013253394,8,0.018916521693627765,2.377331327100199,11.726077516566743,0.2781958732530545,75.27886167098774,-0.23731436727984945,0.5,1.0,0.5084157936879365,39.33788101845618,77.3734441511107,1.0,False,False
S13749,111.13890707217354,12.004030365255412,9.258466006038699,8,0.0076376601689489895,1.1673404504916025,11.573082507548374,0.24594145959368796,90.28082268062883,-0.017627453125096948,0.5,1.0,1.621225953990047,39.33788101845618,24.264280325417044,1.0,False,False
S29505,70.81642986664902,12.191830003903656,5.808515197798409,8,0.01520950454908358,2.36098965528379,7.26064399724801,0.2805424969189884,135.26834047372154,0.006863375416066297,0.5,1.0,1.621225953990047,52.567471877818775,32.424519079800945,1.0,False,False
S11739,108.1872772490134,10.091087259374936,10.721072414521442,8,0.01882507337574268,2.418715333850658,13.401340518151803,0.107757413733007,191.53229188091575,0.20108615341330477,0.5,1.0,0.1594389842052339,52.567471877818775,329.7027520581328,1.0,False,False
S22749,75.1597990482283,7.9991642989662655,9.395956407338854,10,0.02312307271694779,2.3550508058192205,11.744945509173569,0.14912085826902877,184.1089636940008,-0.12215138792003075,0.5,1.0,1.621225953990047,39.33788101845618,24.264280325417044,1.0,False,False
S16286,71.05529835586397,9.505587202259827,7.475108780125811,10,0.013017149701898236,1.5754512473140092,9.343885975157264,0.42243256147720526,135.2477903767585,-0.04267935227724334,0.5,1.0,1.621225953990047,29.43776498552103,18.157718801053534,1.0,False,False
S6155,103.63231000084896,9.443033353215947,10.97447251582095,10,0.023095404560409233,2.7768167247368005,13.718090644776188,0.24503743233172337,173.52125558847564,-0.291982684111566,0.5,1.0,0.9078859400526766,29.43776498552103,32.424519079800945,1.0,False,False
S8573,71.89428996131625,6.355501986616766,11.312133976625164,10,0.03689489356035296,2.9855629952648197,14.140167470781453,0.3039047664618854,78.01988950737564,-0.16606090464761464,0.5,1.0,0.6793994044669157,70.24626207824446,103.39464770853387,1.0,False,False
S26617,96.63496726352984,9.349544871148222,10.33579373063772,10,0.021977679783321196,2.6162692106259167,12.91974216329715,0.14742370986324477,189.67966010385635,-0.2549400167059657,0.5,1.0,0.5084157936879365,29.43776498552103,57.90096482248505,1.0,False,False
S7185,72.05466518982583,8.399965424964769,8.577971639702081,12,0.027094422049663516,2.8977939984232464,10.722464549627603,0.14925053682771683,139.54046471421344,-0.02497518478333477,0.5,1.0,0.5084157936879365,22.02919895294292,43.32910036713837,1.0,False,False
S29599,98.23605535960985,11.515301097320949,8.53091504333001,12,0.013310508255914264,1.9515516774599966,10.663643804162513,0.2651553385281818,117.9115377455917,0.2591078024570053,0.5,1.0,0.6793994044669157,16.485137602906647,24.264280325417054,1.0,False,False
S20999,83.44372876303964,7.463932788981399,11.179592732429626,12,0.012397718410658683,1.1782015959088292,13.974490915537032,0.4172561089150143,112.96067002732336,-0.074138780015646,0.5,1.0,2.1664550183569187,22.02919895294292,10.168315873758731,1.0,False,False
S8673,90.26086466236114,13.281332007074118,6.79607019945627,12,0.012748838050729102,2.1558689432593976,8.495087749320337,0.20906638580346643,167.84970541588893,-0.10838492897089089,0.5,1.0,6.908347749063168,22.02919895294292,3.1887796841046794,0.8666666666666667,False,False
S26947,75.21688693383571,6.922037678901861,10.866292618298548,12,0.025916973903798164,2.2841697147491704,13.582865772873184,0.4188135211650083,114.40199859415061,-0.02849068982321573,0.5,1.0,0.9078859400526766,39.33788101845618,43.32910036713835,1.0,False,False
S7679,138.6743499019568,22.25748984339603,6.230457741536499,7,0.009144633750618313,2.5915083878667615,7.7880721769206245,0.3292512384105414,187.68209429137505,0.2124469423011644,0.5,1.0,3.868672207555537,52.567471877818775,13.587988089338308,1.0,False,False
S15908,132.95226771752903,14.286077991490046,9.3064218042717,7,0.010727304848534623,1.9512537824347151,11.633027255339625,0.2170608701053175,146.11888722406448,-0.2902929936806348,0.5,1.0,1.213214016270852,39.33788101845618,32.42451907980095,1.0,False,False
S15590,137.06830026955745,21.918308288609346,6.253598519772168,7,0.0098086939895149,2.737337426927775,7.81699814971521,0.13659794269949968,124.14535149905466,0.2787318739871559,0.5,1.0,0.9078859400526766,39.33788101845618,43.32910036713835,1.0,False,False
S1130,146.30675551287666,18.13405397072542,8.068066619249391,7,0.010197872887995901,2.3545863226564814,10.08508327406174,0.39538407176761675,193.12162570089103,0.011854077304304989,0.5,1.0,3.868672207555537,52.567471877818775,13.587988089338308,1.0,False,False
S6019,122.92886419417441,18.13081524322464,6.780106826145729,7,0.009698669989190629,2.238925450479276,8.475133532682161,0.240985612466398,197.1492382103516,0.19089803039206227,0.5,1.0,5.1697323854266894,70.24626207824446,13.587988089338324,1.0,False,False
S25592,121.2797620048389,14.377690352483935,8.435274305645777,8,0.013660683860896139,2.5007581085435673,10.544092882057221,0.44918765430096,98.26411094302567,0.26508064570592377,0.5,1.0,0.6793994044669157,29.43776498552103,43.32910036713837,1.0,False,False
S20797,147.61485210076498,20.3692430096067,7.246948354003422,8,0.009909289322962206,2.569966822926925,9.058685442504277,0.32241236190628386,123.99340718828387,-0.13600180043220222,0.5,1.0,3.868672207555537,22.02919895294292,5.6942531626018305,1.0,False,False
S15708,139.74726080609494,15.179844613984795,9.206106146656431,8,0.012037624349975417,2.326581289211355,11.507632683320539,0.19538502237023125,127.79059079681605,-0.18557445401774506,0.5,1.0,0.9078859400526766,29.43776498552103,32.424519079800945,1.0,False,False
S9297,144.8778596888383,12.138972301634574,11.93493617819111,8,0.013737632880857515,2.1232637508265344,14.918670222738887,0.08193232451331914,133.80142028244074,0.29606570634223767,1.0,1.0,2.1664550183569187,39.33788101845618,18.157718801053523,1.0,False,False
S9339,159.74517357876866,19.387008515149077,8.239805200165009,8,0.009980016869774282,2.4634978925680797,10.29975650020626,0.13000427052146168,181.49520332813336,-0.12461966817527959,0.5,1.0,3.868672207555537,29.43776498552103,7.609268350011387,1.0,False,False
S20164,145.30601936671516,14.23335599107224,10.208837568445363,10,0.013377070427118599,2.4242558027280765,12.761046960556703,0.23127745267234062,115.26932317837046,0.200855653232696,0.5,1.0,0.05,12.336343339913496,246.7268667982699,1.0,True,False
S8783,120.27110944558561,12.429608414452398,9.6761784792626,10,0.01833415863191276,2.9015399197948812,12.09522309907825,0.23493953220532376,66.59059623760875,0.11330281786676738,0.5,1.0,0.5084157936879365,16.485137602906647,32.42451907980096,1.0,False,False
S19173,128.86024598783428,16.27291071674141,7.918696798063553,10,0.009758110885109812,2.021813579376781,9.898370997579441,0.19799552971038253,117.7928489910868,0.00514748936626197,0.5,1.0,2.895048241124252,9.231671015799996,3.188779684104678,1.0,False,False
S6462,120.30185240435809,14.783051743458484,8.137822588464644,10,0.01591327228506352,2.995254363471079,10.172278235580805,0.11000961356745267,157.28238014218897,-0.29648524873502663,0.5,1.0,9.231671015799996,16.485137602906647,1.7857154544060712,0.9333333333333333,False,False
S19957,138.94630236329874,15.448173004612535,8.994351780098008,10,0.014075013786400112,2.7684460971241673,11.24293972512251,0.31569276578410466,92.75476669015751,-0.07235428012200967,0.5,1.0,1.621225953990047,16.485137602906647,10.168315873758736,0.8666666666666667,False,False
S11345,177.624423502333,19.893111747165992,8.928941120920294,12,0.007894584295950864,1.9995952997575157,11.16117640115037,0.2778048335055943,150.81979258302584,-0.2412541993470832,0.5,0.6666666666666666,,,,0.5333333333333333,False,False
S13953,163.206324426645,21.296521563781972,7.663520257890499,12,0.010593556839827323,2.8725036827258967,9.579400322363124,0.37918111913439745,119.94191312773197,0.21982574405268934,0.5,1.0,2.895048241124252,2.895048241124252,1.0,0.8,False,False
S27296,152.86819266560875,13.438880547585327,11.375068937053378,12,0.015628934211412038,2.6742535154993523,14.218836171316722,0.3263781993241668,143.5213843022441,-0.09055100946689335,0.5,1.0,3.868672207555537,5.1697323854266894,1.336306646846475,0.8,False,False
S14430,186.21447363089703,16.449111151808946,11.3206404839947,12,0.012553945890996076,2.629255592622138,14.150800604993373,0.3871774076885093,109.55567026608529,-0.005936376881605143,0.5,1.0,2.895048241124252,6.908347749063168,2.3862634310993056,0.8666666666666667,False,False
S9561,141.41426591964748,14.042115448582535,10.070723776446545,12,0.011967592329433147,2.139683041841157,12.58840472055818,0.30491308053295724,101.0755887829868,-0.19794033112650847,0.5,1.0,9.231671015799996,9.231671015799996,1.0,0.8,False,False
S11572,277.70247501729017,24.996580347742427,11.109618641990401,7,0.006351367352060009,2.02142647809395,13.887023302488002,0.36627975798352397,126.81201755436116,-0.28410055981507304,0.5,1.0,12.336343339913496,12.336343339913496,1.0,0.8666666666666667,False,False
S17343,348.9234973303658,34.267441702033516,10.18236203228617,7,0.006393878613906126,2.7896915585354027,12.727952540357713,0.18308156838429968,169.96271685007414,-0.08757231989189074,0.5,1.0,9.231671015799996,12.336343339913496,1.3363066468464762,0.9333333333333333,False,False
S21586,220.75371060779105,27.569420735967864,8.007194373866165,7,0.0071368604109168406,2.5052147633157826,10.008992967332707,0.17674090417691152,84.02222034480587,0.19215690700295657,0.5,1.0,2.1664550183569187,29.43776498552103,13.587988089338316,1.0,False,False
S8637,202.48154967448676,17.964401541970204,11.2712660759352,7,0.012650709997936535,2.8935951824850847,14.089082594919002,0.14909024106332514,114.57842529230486,0.09751198343564149,0.5,1.0,0.5084157936879365,22.02919895294292,43.32910036713837,1.0,False,False
S4023,254.40038308542896,24.52954027493506,10.371184304068759,7,0.009463250543220683,2.955560582515197,12.96398038008595,0.19798130400275138,171.15548994960267,0.06581593020588683,0.5,1.0,3.868672207555537,12.336343339913496,3.188779684104679,0.9333333333333333,False,False
S11651,203.38718298799148,20.714019849456992,9.818817615612316,8,0.011052866075307432,2.9150728630039957,12.273522019515395,0.15949775810042854,119.14980809377168,-0.018259228766682456,0.5,1.0,5.1697323854266894,29.43776498552103,5.6942531626018305,0.9333333333333333,False,False
S11256,246.5106309526421,21.183061959475044,11.637157622643855,8,0.010753147931447368,2.900243589899774,14.546447028304819,0.22784332061079365,198.02665716352232,-0.04762362320306118,0.5,1.0,2.895048241124252,29.43776498552103,10.168315873758733,0.9333333333333333,False,False
S24662,214.53887430605295,19.956635435687186,10.750252716567978,8,0.010099767846035099,2.5663083297331393,13.437815895709972,0.08316149694569927,182.75582821604627,0.12651614430357838,0.5,1.0,5.1697323854266894,22.02919895294292,4.261187487198086,1.0,False,False
S9808,211.31531256600312,18.619163923769985,11.34934487021887,8,0.011327077934785552,2.685271377931203,14.18668108777359,0.3612814346331959,77.08291678353032,0.259705786267255,0.5,1.0,0.9078859400526766,22.02919895294292,24.264280325417044,1.0,False,False
S4462,226.7763325515225,22.927054542438565,9.891210932994193,8,0.008679279806211106,2.533623463611147,12.364013666242741,0.38973025817175305,111.68143039277665,-0.14031328720519753,0.5,1.0,9.231671015799996,9.231671015799996,1.0,0.8,False,False
S27199,218.47394434261543,20.728787269204435,10.5396394639637,10,0.009693845802083385,2.558468771847268,13.174549329954626,0.29116450628008,95.28740481405109,0.245274751557289,0.5,1.0,1.621225953990047,12.336343339913496,7.609268350011395,1.0,False,False
S12042,256.3329497359004,22.663131641426357,11.310570568603355,10,0.00916478069354717,2.6445520374556186,14.138213210754191,0.27711182850734595,139.59745906575577,-0.13975970453203532,0.5,0.6666666666666666,12.336343339913496,12.336343339913496,1.0,0.8,False,False
S26099,245.3115716706559,21.51391358875789,11.402461512109243,10,0.01065442231546747,2.9184983071714377,14.253076890136553,0.24393912071111723,81.08600989287606,-0.26386893465398675,0.5,1.0,6.908347749063168,6.908347749063168,1.0,0.8,False,False
S29993,245.24122289546105,27.012374396610422,9.078847319924401,10,0.007606410167360746,2.616089632373594,11.348559149905501,0.07623313239507312,66.26895085408363,0.2584487400873406,0.5,1.0,0.38046341750056945,22.02919895294292,57.900964822485065,1.0,False,False
S15205,207.37296294288294,25.870547181480948,8.015793461505439,10,0.00660210505613155,2.174694038153898,10.019741826881798,0.3018032750224513,139.1816191920379,-0.06659515409851369,1.0,1.0,,,,0.3333333333333333,False,False
S13674,200.93015709091415,22.724466662645252,8.8420186081289,12,0.010167470069656173,2.9418242288965324,11.052523260161124,0.25362188158753424,175.6655737031449,0.17567589317314786,0.5,1.0,,,,0.6,False,False
S19187,223.39222873879982,22.524292697837318,9.917835455949698,12,0.006613737781953252,1.8967419656681161,12.39729431993712,0.07692758254001837,77.89497012360448,0.2223431550622234,0.5,1.0,2.895048241124252,12.336343339913496,4.261187487198088,1.0,False,False
S29144,226.33735666512877,21.40305726336639,10.57500121968693,12,0.010056207333900226,2.7404390721860308,13.218751524608663,0.11294251050755671,146.55955526379086,-0.03159401018907054,0.5,0.6666666666666666,,,,0.4,False,False
S23189,276.72124695567385,23.321324581139653,11.86558876589124,12,0.006900751167024704,2.049083704546695,14.831985957364049,0.17071175652727835,70.94771188654389,0.03952994275599164,0.5,1.0,12.336343339913496,12.336343339913496,1.0,0.8,False,False
S0338,201.70848873178485,20.176352775678964,9.99727210236574,12,0.011269695054820072,2.8951091777039055,12.496590127957175,0.4099586717215029,184.28719862913124,-0.29454195582367576,0.5,0.3333333333333333,,,,0.2,False,False
