Iyy,td,Kp,sr,rms
0.005,188.49555921538757,1.0,0.2,23.46166315471819
0.005,188.49555921538757,1.2716899791878318,0.3,16.370753688669996
0.005,188.49555921538757,1.6171954031667481,0.3,19.91902790558549
0.005,188.49555921538757,2.0565711885957794,0.3,18.179812263201576
0.005,188.49555921538757,2.615320972023661,0.4,13.712618975207088
0.005,188.49555921538757,3.325877472482269,0.4,12.666234681890145
0.005,188.49555921538757,4.229485053762256,0.3,11.955828427997954
0.005,188.49555921538757,5.37859375999417,0.3,9.959951423512006
0.005,188.49555921538757,6.839903786706787,0.4,11.704076409067259
0.005,188.49555921538757,8.698237104163924,0.5,9.58393288391679
0.005,188.49555921538757,11.061460961965047,0.7,9.053803191624421
0.005,188.49555921538757,14.06674906050835,0.6,8.048755626654373
0.005,188.49555921538757,17.888543819998315,0.7,7.9172491636631595
0.005,188.49555921538757,22.748681918154272,0.6,7.079030901611274
0.005,188.49555921538757,28.92927083504822,1.0,6.476446740320936
0.005,188.49555921538757,36.78906382614162,1.0,5.1568217166848775
0.005,188.49555921538757,46.78428381140585,1.0,4.3282033812412575
0.005,188.49555921538757,59.49510490644431,0.9,3.9854729226049157
0.005,188.49555921538757,75.65932872025402,0.8,4.411082470891862
0.005,188.49555921538757,96.21521016562521,1.0,3.0731431863618512
0.005,188.49555921538757,122.35591861307671,0.9,4.297471889811616
0.005,188.49555921538757,155.5987955945716,0.9,3.825713645733265
0.005,188.49555921538757,197.87342913131255,0.9,4.185975860318382
0.005,188.49555921538757,251.6336569738236,0.8,4.3546822199014965
0.005,188.49555921538757,320.0,0.8,4.159911828272386
0.0072710771672447674,129.62010640220882,1.0,0.3,13.359090030349373
0.0072710771672447674,129.62010640220882,1.2716899791878318,0.1,13.983643198283954
0.0072710771672447674,129.62010640220882,1.6171954031667481,0.6,10.522403861409542
0.0072710771672447674,129.62010640220882,2.0565711885957794,0.2,17.44732111639607
0.0072710771672447674,129.62010640220882,2.615320972023661,0.4,15.385911159625191
0.0072710771672447674,129.62010640220882,3.325877472482269,0.3,11.450979797364978
0.0072710771672447674,129.62010640220882,4.229485053762256,0.5,9.163259100315031
