rocket_id,td,keff,u_max,latency_steps,Iyy,motor_scale,max_gimbal_deg,wind_strength,servo_slew,static_margin,opt_Kd,kp_floor,kp_ceiling,window_ratio,peak_sr,floor_censored,ceil_censored,td_bin,lat_bin,search_best_sr
R4401,42.7990141791397,3.9604311869616793,10.806655174325549,3,0.0512815399334808,2.585911446360254,13.508318967906936,0.1727130109829031,150.92856319259533,0.2312030038708227,1.0,0.1,335.2521727374652,3352.521727374652,1.0,True,False,td40-80,lat2-3,
R4493,43.08230112438228,4.764938015476948,9.041523936816615,4,0.0494017882910245,2.997160803663925,11.30190492102077,0.071995177035282,131.87522581928647,-0.0054222781022886,1.0,0.1,250.87967161476035,2508.7967161476035,1.0,True,False,td40-80,lat4,
R4538,123.23745788573284,10.847686912066385,11.360713015108328,1,0.0171507660512027,2.368813031351542,14.200891268885409,0.1344979791476086,160.2189263574198,0.0393318873352108,1.0,0.760926835001139,800.0,1051.3494375563748,1.0,False,True,td120-180,lat1,
R4693,194.3733166661092,21.19079532551186,9.172535229581532,1,0.0110881054182835,2.9916771316364947,11.465669036976916,0.0632489096110471,182.25467823305405,0.1990475222747357,1.0,0.760926835001139,800.0,1051.3494375563748,1.0,False,True,td180-300,lat1,
R4780,50.07501088592857,16.78685382582116,2.982989630189328,5,0.0054876559932222,1.1729143674861846,3.72873703773666,0.3334507641586605,191.0343195843897,-0.0190409596606348,1.0,5.790096482248505,140.49252415648894,24.26428032541706,1.0,False,False,td40-80,lat5-6,
R4812,15.585100831469523,1.436026222916032,10.852936097379905,5,0.0852360758703777,1.558460992050756,13.56617012172488,0.0798575728237658,61.51479161547624,-0.2110737675509937,1.0,0.760926835001139,58.87552997104207,77.37344415111072,1.0,False,False,td0-40,lat5-6,
R4853,16.871624874420764,1.9745888122585908,8.544373780342916,4,0.0672516528620994,1.6907903218536036,10.680467225428645,0.197890652129868,155.8090870452187,-0.1906961012507826,1.0,0.1,187.74109386255512,1877.4109386255511,1.0,True,False,td0-40,lat4,
R4935,42.30743313867473,10.747982580783878,3.9363138915311806,4,0.0127227769993925,1.741081045786327,4.920392364413976,0.2950397274202047,83.55437244684846,-0.2547902080555855,1.0,1.8157718801053533,250.87967161476035,138.1669549812634,1.0,False,False,td40-80,lat4,
R4968,92.70984304023207,9.101388374276311,10.186340723824324,1,0.0181723742327646,2.1058597190962027,12.732925904780409,0.0643597872944997,195.44946235590547,0.0635258512341157,1.0,0.1,800.0,8000.0,1.0,True,True,td80-120,lat1,
R4987,53.16130472806418,4.945154207269621,10.75018138967526,3,0.0277998488677066,1.7503802019973709,13.437726737094074,0.3667840885320389,170.61723634900363,0.0229586102711797,1.0,0.2386263431099305,335.2521727374652,1404.925241564889,1.0,False,False,td40-80,lat2-3,
R5026,86.56100357319131,9.285742857988671,9.321925547262117,2,0.017914590780252,2.118037590919781,11.652406934077645,0.1592106424063774,114.06467545427772,-0.0370734018230332,1.0,1.016831587375873,447.9997067987973,440.58397905885823,1.0,False,False,td80-120,lat2-3,
R5063,310.2111382636061,28.94703823249671,10.716507014363732,1,0.007365454378399,2.7146497079766374,13.395633767954664,0.2208958284293268,141.43224933595582,0.028861984702688,1.0,1.3587988089338316,800.0,588.7552997104202,1.0,False,True,td300+,lat1,
R5227,42.36013992517124,22.089549263870538,1.917655241361357,5,0.0106492894608944,2.9951432933591287,2.3970690517016964,0.3271305162990275,198.6249529901956,-0.2446192155149369,1.0,4.332910036713837,140.49252415648894,32.42451907980097,1.0,False,False,td40-80,lat5-6,
R5525,15.476411195033384,1.685915372130632,9.179826847105945,1,0.0623368187998164,1.3381060201327406,11.474783558882432,0.3193531640605157,193.8747114090574,0.0166712568273977,1.0,0.1,335.2521727374652,3352.521727374652,1.0,True,False,td0-40,lat1,
R5585,243.65953153464736,28.01746350162252,8.696702023740901,5,0.0075838680829868,2.7053888985054515,10.870877529676124,0.3036084527740457,68.9451061234715,-0.2438378237762229,2.0,44.05839790588585,44.05839790588585,1.0,0.9333333333333332,False,False,td180-300,lat5-6,
R5654,157.00589489845993,20.49535595136254,7.660559556567355,5,0.0100889449023694,2.6327603830047144,9.575699445709194,0.3390953364506354,174.01924355509078,-0.0506363385536612,1.0,10.33946477085338,78.67576203691237,7.609268350011388,0.9333333333333332,False,False,td120-180,lat5-6,
R5805,236.040101153248,21.29990588168577,11.08174385672763,1,0.0076783009377336,2.0823461898296327,13.85217982090954,0.0836800999022688,108.51302896346026,-0.0935214908534096,1.0,1.8157718801053533,800.0,440.5839790588578,1.0,False,True,td180-300,lat1,
R5852,113.43477793367096,10.835513808566809,10.46879547548422,5,0.0195554283055399,2.697906912851902,13.085994344355273,0.0940543736466913,126.37272085890253,0.080808962035266,1.0,4.332910036713837,105.13494375563756,24.264280325417037,1.0,False,False,td80-120,lat5-6,
R5897,315.2321495692999,30.685848953832885,10.27288344029749,4,0.0070704676160204,2.7624625496912034,12.841104300371862,0.1768182886133738,65.30041073609758,-0.1965259023332283,1.0,7.737344415111075,105.13494375563756,13.587988089338308,1.0,False,False,td300+,lat4,
R6078,176.22568703591975,26.96839792639544,6.534525614643132,1,0.0071827051236755,2.4663420286764577,8.168157018303916,0.2444672746609283,81.9489290830666,0.0509339342693805,1.0,1.8157718801053533,598.6649859805054,329.70275205813306,1.0,False,False,td120-180,lat1,
R6080,465.4570599510952,39.33600759448554,11.832849554776551,5,0.005098560418874,2.553571178346176,14.79106194347069,0.1470407438543223,146.98373629593482,-0.16033685180579,1.0,,,,0.6666666666666666,False,False,td300+,lat5-6,
