rocket_id,regime_label,fidelity_level,added_physics,decision,success_rate,rms_error_deg,u_cmd_sat_frac,slew_sat_frac,best_Kp,best_Kd,p_unstable,mass,Iyy,static_margin,Cm_alpha,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,reference_decision,disagrees_with_ref,first_correct_fidelity_idx,first_correct_fidelity_name,dominant_missing_physics
R0001,INFEASIBLE,L0_BASELINE,NONE,GO,1.0,0.020170056788656094,0.0,0.0,10.0,4.0,2.6598720333941874,0.9802260439514441,0.0279890280390062,0.21252356701334812,-58.55657893430198,28.333841201007566,41.51990502483413,8.40958129155255,5,0.03281870175776305,0.1474227504116182,0.06702441167038381,NOGO,1,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0001,INFEASIBLE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.020170056788656094,0.0,0.0,10.0,4.0,2.6598720333941874,0.9802260439514441,0.0279890280390062,0.21252356701334812,-58.55657893430198,28.333841201007566,41.51990502483413,8.40958129155255,5,0.03281870175776305,0.1474227504116182,0.06702441167038381,NOGO,1,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0001,INFEASIBLE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.020170056788656094,0.0,0.0,10.0,4.0,2.6598720333941874,0.9802260439514441,0.0279890280390062,0.21252356701334812,-58.55657893430198,28.333841201007566,41.51990502483413,8.40958129155255,5,0.03281870175776305,0.1474227504116182,0.06702441167038381,NOGO,1,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0001,INFEASIBLE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.3027711722652036,0.0,0.0,10.0,4.0,2.6598720333941874,0.9802260439514441,0.0279890280390062,0.21252356701334812,-58.55657893430198,28.333841201007566,41.51990502483413,8.40958129155255,5,0.03281870175776305,0.1474227504116182,0.06702441167038381,NOGO,1,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0001,INFEASIBLE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,NOGO,0.0,23.8178019471188,0.0,0.19333333333333333,10.0,4.0,2.6598720333941874,0.9802260439514441,0.0279890280390062,0.21252356701334812,-58.55657893430198,28.333841201007566,41.51990502483413,8.40958129155255,5,0.03281870175776305,0.1474227504116182,0.06702441167038381,NOGO,0,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0001,INFEASIBLE,L5_FULL,AERO_UNCERTAINTY_DRIFT,NOGO,0.0,193.50788644496882,0.0,0.505,10.0,4.0,2.6598720333941874,0.9802260439514441,0.0279890280390062,0.21252356701334812,-58.55657893430198,28.333841201007566,41.51990502483413,8.40958129155255,5,0.03281870175776305,0.1474227504116182,0.06702441167038381,NOGO,0,4,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE
R0002,FRAGILE,L0_BASELINE,NONE,GO,1.0,0.06887402496427801,0.0,0.9816666666666667,20.0,4.0,0.3299571470459935,1.5333561348799194,0.03070443095966823,0.04375943096686211,-35.57424129072616,28.81117047383116,54.764364069000614,12.931315291005122,5,0.014330684253983766,0.24063110457825104,0.44036895962622596,GO,0,0,L0_BASELINE,NONE
R0002,FRAGILE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.06887402496427801,0.0,0.9816666666666667,20.0,4.0,0.3299571470459935,1.5333561348799194,0.03070443095966823,0.04375943096686211,-35.57424129072616,28.81117047383116,54.764364069000614,12.931315291005122,5,0.014330684253983766,0.24063110457825104,0.44036895962622596,GO,0,0,L0_BASELINE,NONE
R0002,FRAGILE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.01510844305010834,0.0,0.905,20.0,4.0,0.3299571470459935,1.5333561348799194,0.03070443095966823,0.04375943096686211,-35.57424129072616,28.81117047383116,54.764364069000614,12.931315291005122,5,0.014330684253983766,0.24063110457825104,0.44036895962622596,GO,0,0,L0_BASELINE,NONE
R0002,FRAGILE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.18895661519904786,0.0,0.0,20.0,4.0,0.3299571470459935,1.5333561348799194,0.03070443095966823,0.04375943096686211,-35.57424129072616,28.81117047383116,54.764364069000614,12.931315291005122,5,0.014330684253983766,0.24063110457825104,0.44036895962622596,GO,0,0,L0_BASELINE,NONE
R0002,FRAGILE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,0.28489217447007215,0.0,0.0,20.0,4.0,0.3299571470459935,1.5333561348799194,0.03070443095966823,0.04375943096686211,-35.57424129072616,28.81117047383116,54.764364069000614,12.931315291005122,5,0.014330684253983766,0.24063110457825104,0.44036895962622596,GO,0,0,L0_BASELINE,NONE
R0002,FRAGILE,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,14.163945546138791,0.0,0.09,20.0,4.0,0.3299571470459935,1.5333561348799194,0.03070443095966823,0.04375943096686211,-35.57424129072616,28.81117047383116,54.764364069000614,12.931315291005122,5,0.014330684253983766,0.24063110457825104,0.44036895962622596,GO,0,0,L0_BASELINE,NONE
R0003,EASY,L0_BASELINE,NONE,GO,1.0,0.010342579179004146,0.0,0.0,10.0,4.0,0.9142380681124036,2.0932216165029263,0.016095134032303702,0.13358887983271217,-30.168126792192908,25.152436480140782,53.18793648700768,13.816022859894133,3,0.10370369253674563,0.03136050920598421,0.07327017621363857,GO,0,0,L0_BASELINE,NONE
R0003,EASY,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.010342579179004146,0.0,0.0,10.0,4.0,0.9142380681124036,2.0932216165029263,0.016095134032303702,0.13358887983271217,-30.168126792192908,25.152436480140782,53.18793648700768,13.816022859894133,3,0.10370369253674563,0.03136050920598421,0.07327017621363857,GO,0,0,L0_BASELINE,NONE
R0003,EASY,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.010342579179004146,0.0,0.0,10.0,4.0,0.9142380681124036,2.0932216165029263,0.016095134032303702,0.13358887983271217,-30.168126792192908,25.152436480140782,53.18793648700768,13.816022859894133,3,0.10370369253674563,0.03136050920598421,0.07327017621363857,GO,0,0,L0_BASELINE,NONE
R0003,EASY,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.25297643031048006,0.0,0.0016666666666666668,10.0,4.0,0.9142380681124036,2.0932216165029263,0.016095134032303702,0.13358887983271217,-30.168126792192908,25.152436480140782,53.18793648700768,13.816022859894133,3,0.10370369253674563,0.03136050920598421,0.07327017621363857,GO,0,0,L0_BASELINE,NONE
R0003,EASY,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,1.4839422316333055,0.0,0.045,10.0,4.0,0.9142380681124036,2.0932216165029263,0.016095134032303702,0.13358887983271217,-30.168126792192908,25.152436480140782,53.18793648700768,13.816022859894133,3,0.10370369253674563,0.03136050920598421,0.07327017621363857,GO,0,0,L0_BASELINE,NONE
R0003,EASY,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,2.0105223448456444,0.0,0.06666666666666667,10.0,4.0,0.9142380681124036,2.0932216165029263,0.016095134032303702,0.13358887983271217,-30.168126792192908,25.152436480140782,53.18793648700768,13.816022859894133,3,0.10370369253674563,0.03136050920598421,0.07327017621363857,GO,0,0,L0_BASELINE,NONE
R0004,INFEASIBLE,L0_BASELINE,NONE,GO,1.0,0.046796692411218276,0.0,0.9516666666666667,10.0,4.0,1.3262410120284398,1.1458700784946645,0.019738107376844352,0.12212884844182484,-56.58899379982275,35.1493192042488,39.10831124149981,13.860677861258605,6,0.09702440445531291,0.07116927533770204,0.22157055729868996,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0004,INFEASIBLE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.046796692411218276,0.0,0.9516666666666667,10.0,4.0,1.3262410120284398,1.1458700784946645,0.019738107376844352,0.12212884844182484,-56.58899379982275,35.1493192042488,39.10831124149981,13.860677861258605,6,0.09702440445531291,0.07116927533770204,0.22157055729868996,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0004,INFEASIBLE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.01806736055579359,0.0,0.7816666666666666,10.0,4.0,1.3262410120284398,1.1458700784946645,0.019738107376844352,0.12212884844182484,-56.58899379982275,35.1493192042488,39.10831124149981,13.860677861258605,6,0.09702440445531291,0.07116927533770204,0.22157055729868996,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0004,INFEASIBLE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.23608056483872344,0.0,0.006666666666666667,10.0,4.0,1.3262410120284398,1.1458700784946645,0.019738107376844352,0.12212884844182484,-56.58899379982275,35.1493192042488,39.10831124149981,13.860677861258605,6,0.09702440445531291,0.07116927533770204,0.22157055729868996,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0004,INFEASIBLE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,1.975958934368577,0.0,0.01,10.0,4.0,1.3262410120284398,1.1458700784946645,0.019738107376844352,0.12212884844182484,-56.58899379982275,35.1493192042488,39.10831124149981,13.860677861258605,6,0.09702440445531291,0.07116927533770204,0.22157055729868996,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0004,INFEASIBLE,L5_FULL,AERO_UNCERTAINTY_DRIFT,NOGO,0.0,27.72545648311667,0.0,0.16833333333333333,10.0,4.0,1.3262410120284398,1.1458700784946645,0.019738107376844352,0.12212884844182484,-56.58899379982275,35.1493192042488,39.10831124149981,13.860677861258605,6,0.09702440445531291,0.07116927533770204,0.22157055729868996,NOGO,0,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0005,EASY,L0_BASELINE,NONE,GO,1.0,0.006426845499257003,0.0,0.0,45.0,4.0,2.244097704897517,1.7023175044960253,0.032246506187909765,0.17130001529958747,-67.33357874232503,34.194482273821,61.85790288511447,13.968779080652372,3,0.09792890735050588,0.008304208958723405,0.24329515664215468,GO,0,0,L0_BASELINE,NONE
R0005,EASY,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.006426845499257003,0.0,0.0,45.0,4.0,2.244097704897517,1.7023175044960253,0.032246506187909765,0.17130001529958747,-67.33357874232503,34.194482273821,61.85790288511447,13.968779080652372,3,0.09792890735050588,0.008304208958723405,0.24329515664215468,GO,0,0,L0_BASELINE,NONE
R0005,EASY,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.006426845499257003,0.0,0.0,45.0,4.0,2.244097704897517,1.7023175044960253,0.032246506187909765,0.17130001529958747,-67.33357874232503,34.194482273821,61.85790288511447,13.968779080652372,3,0.09792890735050588,0.008304208958723405,0.24329515664215468,GO,0,0,L0_BASELINE,NONE
R0005,EASY,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.1792268153630909,0.0,0.02666666666666667,45.0,4.0,2.244097704897517,1.7023175044960253,0.032246506187909765,0.17130001529958747,-67.33357874232503,34.194482273821,61.85790288511447,13.968779080652372,3,0.09792890735050588,0.008304208958723405,0.24329515664215468,GO,0,0,L0_BASELINE,NONE
R0005,EASY,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,3.468064460094672,0.0,0.175,45.0,4.0,2.244097704897517,1.7023175044960253,0.032246506187909765,0.17130001529958747,-67.33357874232503,34.194482273821,61.85790288511447,13.968779080652372,3,0.09792890735050588,0.008304208958723405,0.24329515664215468,GO,0,0,L0_BASELINE,NONE
R0005,EASY,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,3.7495786905001562,0.0,0.21166666666666667,45.0,4.0,2.244097704897517,1.7023175044960253,0.032246506187909765,0.17130001529958747,-67.33357874232503,34.194482273821,61.85790288511447,13.968779080652372,3,0.09792890735050588,0.008304208958723405,0.24329515664215468,GO,0,0,L0_BASELINE,NONE
R0006,INFEASIBLE,L0_BASELINE,NONE,GO,1.0,0.011497708823268983,0.0,0.0,10.0,4.0,1.6071754526065283,1.2213315970382097,0.03763822259484642,0.2070724606489198,-34.1588332952472,25.071800429152958,24.87006606993788,12.705726957761302,6,0.13707041032634593,0.2314136281931626,0.3325304904520918,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0006,INFEASIBLE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.011497708823268983,0.0,0.0,10.0,4.0,1.6071754526065283,1.2213315970382097,0.03763822259484642,0.2070724606489198,-34.1588332952472,25.071800429152958,24.87006606993788,12.705726957761302,6,0.13707041032634593,0.2314136281931626,0.3325304904520918,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0006,INFEASIBLE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.011497708823268983,0.0,0.0,10.0,4.0,1.6071754526065283,1.2213315970382097,0.03763822259484642,0.2070724606489198,-34.1588332952472,25.071800429152958,24.87006606993788,12.705726957761302,6,0.13707041032634593,0.2314136281931626,0.3325304904520918,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0006,INFEASIBLE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,1.1757650107597524,0.0,0.04,10.0,4.0,1.6071754526065283,1.2213315970382097,0.03763822259484642,0.2070724606489198,-34.1588332952472,25.071800429152958,24.87006606993788,12.705726957761302,6,0.13707041032634593,0.2314136281931626,0.3325304904520918,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0006,INFEASIBLE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,1.6575244615240008,0.0,0.0,10.0,4.0,1.6071754526065283,1.2213315970382097,0.03763822259484642,0.2070724606489198,-34.1588332952472,25.071800429152958,24.87006606993788,12.705726957761302,6,0.13707041032634593,0.2314136281931626,0.3325304904520918,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0006,INFEASIBLE,L5_FULL,AERO_UNCERTAINTY_DRIFT,NOGO,0.0,68.89320702931641,0.0,0.35833333333333334,10.0,4.0,1.6071754526065283,1.2213315970382097,0.03763822259484642,0.2070724606489198,-34.1588332952472,25.071800429152958,24.87006606993788,12.705726957761302,6,0.13707041032634593,0.2314136281931626,0.3325304904520918,NOGO,0,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0007,EASY,L0_BASELINE,NONE,GO,1.0,0.6365592829575586,0.0,0.9866666666666667,20.0,4.0,1.932932563356812,0.9131465969267318,0.034919151512853366,0.1531569495430518,-66.77604612973407,36.23621007260986,86.28691398730489,12.767093927113546,2,0.10382420164232,0.20566374575319457,0.09061100902669744,GO,0,0,L0_BASELINE,NONE
R0007,EASY,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.6365592829575586,0.0,0.9866666666666667,20.0,4.0,1.932932563356812,0.9131465969267318,0.034919151512853366,0.1531569495430518,-66.77604612973407,36.23621007260986,86.28691398730489,12.767093927113546,2,0.10382420164232,0.20566374575319457,0.09061100902669744,GO,0,0,L0_BASELINE,NONE
R0007,EASY,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.04455192021633338,0.0,0.945,20.0,4.0,1.932932563356812,0.9131465969267318,0.034919151512853366,0.1531569495430518,-66.77604612973407,36.23621007260986,86.28691398730489,12.767093927113546,2,0.10382420164232,0.20566374575319457,0.09061100902669744,GO,0,0,L0_BASELINE,NONE
R0007,EASY,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.6337795412914322,0.0,0.01,20.0,4.0,1.932932563356812,0.9131465969267318,0.034919151512853366,0.1531569495430518,-66.77604612973407,36.23621007260986,86.28691398730489,12.767093927113546,2,0.10382420164232,0.20566374575319457,0.09061100902669744,GO,0,0,L0_BASELINE,NONE
R0007,EASY,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,4.373183042234105,0.0,0.028333333333333332,20.0,4.0,1.932932563356812,0.9131465969267318,0.034919151512853366,0.1531569495430518,-66.77604612973407,36.23621007260986,86.28691398730489,12.767093927113546,2,0.10382420164232,0.20566374575319457,0.09061100902669744,GO,0,0,L0_BASELINE,NONE
R0007,EASY,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,5.3039234828021895,0.0,0.03166666666666667,20.0,4.0,1.932932563356812,0.9131465969267318,0.034919151512853366,0.1531569495430518,-66.77604612973407,36.23621007260986,86.28691398730489,12.767093927113546,2,0.10382420164232,0.20566374575319457,0.09061100902669744,GO,0,0,L0_BASELINE,NONE
R0008,EASY,L0_BASELINE,NONE,GO,1.0,0.7141901052325498,0.0,0.9833333333333333,20.0,4.0,1.608433777705023,1.7909772879268662,0.02787274880348061,0.21604627344156727,-38.94872924100838,35.42706156718535,81.40397399144058,8.182604797812047,3,0.12432737234673795,0.16431218498142752,0.4437899058022937,GO,0,0,L0_BASELINE,NONE
R0008,EASY,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.7141901052325498,0.0,0.9833333333333333,20.0,4.0,1.608433777705023,1.7909772879268662,0.02787274880348061,0.21604627344156727,-38.94872924100838,35.42706156718535,81.40397399144058,8.182604797812047,3,0.12432737234673795,0.16431218498142752,0.4437899058022937,GO,0,0,L0_BASELINE,NONE
R0008,EASY,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.07427042792046507,0.0,0.9866666666666667,20.0,4.0,1.608433777705023,1.7909772879268662,0.02787274880348061,0.21604627344156727,-38.94872924100838,35.42706156718535,81.40397399144058,8.182604797812047,3,0.12432737234673795,0.16431218498142752,0.4437899058022937,GO,0,0,L0_BASELINE,NONE
R0008,EASY,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.4001621253280906,0.0,0.005,20.0,4.0,1.608433777705023,1.7909772879268662,0.02787274880348061,0.21604627344156727,-38.94872924100838,35.42706156718535,81.40397399144058,8.182604797812047,3,0.12432737234673795,0.16431218498142752,0.4437899058022937,GO,0,0,L0_BASELINE,NONE
R0008,EASY,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,3.708778416509182,0.0,0.03,20.0,4.0,1.608433777705023,1.7909772879268662,0.02787274880348061,0.21604627344156727,-38.94872924100838,35.42706156718535,81.40397399144058,8.182604797812047,3,0.12432737234673795,0.16431218498142752,0.4437899058022937,GO,0,0,L0_BASELINE,NONE
R0008,EASY,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,8.723576539542993,0.0,0.115,20.0,4.0,1.608433777705023,1.7909772879268662,0.02787274880348061,0.21604627344156727,-38.94872924100838,35.42706156718535,81.40397399144058,8.182604797812047,3,0.12432737234673795,0.16431218498142752,0.4437899058022937,GO,0,0,L0_BASELINE,NONE
R0009,FRAGILE,L0_BASELINE,NONE,GO,1.0,0.01148018061718541,0.0,0.0,20.0,4.0,1.0055022951186718,0.9456381873894466,0.0336228087520171,0.12198033234964659,-45.432063255484984,39.318756101378945,79.64451083654504,9.662679804465473,2,0.07303538872635512,0.17115638302038672,0.37524258614605166,GO,0,0,L0_BASELINE,NONE
R0009,FRAGILE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.01148018061718541,0.0,0.0,20.0,4.0,1.0055022951186718,0.9456381873894466,0.0336228087520171,0.12198033234964659,-45.432063255484984,39.318756101378945,79.64451083654504,9.662679804465473,2,0.07303538872635512,0.17115638302038672,0.37524258614605166,GO,0,0,L0_BASELINE,NONE
R0009,FRAGILE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.01148018061718541,0.0,0.0,20.0,4.0,1.0055022951186718,0.9456381873894466,0.0336228087520171,0.12198033234964659,-45.432063255484984,39.318756101378945,79.64451083654504,9.662679804465473,2,0.07303538872635512,0.17115638302038672,0.37524258614605166,GO,0,0,L0_BASELINE,NONE
R0009,FRAGILE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.43261960769356417,0.0,0.0,20.0,4.0,1.0055022951186718,0.9456381873894466,0.0336228087520171,0.12198033234964659,-45.432063255484984,39.318756101378945,79.64451083654504,9.662679804465473,2,0.07303538872635512,0.17115638302038672,0.37524258614605166,GO,0,0,L0_BASELINE,NONE
R0009,FRAGILE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,1.2551494117884294,0.0,0.011666666666666667,20.0,4.0,1.0055022951186718,0.9456381873894466,0.0336228087520171,0.12198033234964659,-45.432063255484984,39.318756101378945,79.64451083654504,9.662679804465473,2,0.07303538872635512,0.17115638302038672,0.37524258614605166,GO,0,0,L0_BASELINE,NONE
R0009,FRAGILE,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,14.229506820507838,0.0,0.105,20.0,4.0,1.0055022951186718,0.9456381873894466,0.0336228087520171,0.12198033234964659,-45.432063255484984,39.318756101378945,79.64451083654504,9.662679804465473,2,0.07303538872635512,0.17115638302038672,0.37524258614605166,GO,0,0,L0_BASELINE,NONE
R0010,EASY,L0_BASELINE,NONE,GO,1.0,0.6072653090009514,0.0,0.9916666666666667,20.0,4.0,0.9739305329084648,1.9939036090378468,0.011252434940086403,0.08092403728502773,-59.34007877882651,31.46709959231371,69.3186022680884,12.113336416676127,3,0.1340350671305061,0.04949331395004685,0.25945756371976586,GO,0,0,L0_BASELINE,NONE
R0010,EASY,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.6072653090009514,0.0,0.9916666666666667,20.0,4.0,0.9739305329084648,1.9939036090378468,0.011252434940086403,0.08092403728502773,-59.34007877882651,31.46709959231371,69.3186022680884,12.113336416676127,3,0.1340350671305061,0.04949331395004685,0.25945756371976586,GO,0,0,L0_BASELINE,NONE
R0010,EASY,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.0629677773045975,0.0,0.9233333333333333,20.0,4.0,0.9739305329084648,1.9939036090378468,0.011252434940086403,0.08092403728502773,-59.34007877882651,31.46709959231371,69.3186022680884,12.113336416676127,3,0.1340350671305061,0.04949331395004685,0.25945756371976586,GO,0,0,L0_BASELINE,NONE
R0010,EASY,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.048961700893084645,0.0,0.006666666666666667,20.0,4.0,0.9739305329084648,1.9939036090378468,0.011252434940086403,0.08092403728502773,-59.34007877882651,31.46709959231371,69.3186022680884,12.113336416676127,3,0.1340350671305061,0.04949331395004685,0.25945756371976586,GO,0,0,L0_BASELINE,NONE
R0010,EASY,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,4.2313750138995125,0.0,0.05,20.0,4.0,0.9739305329084648,1.9939036090378468,0.011252434940086403,0.08092403728502773,-59.34007877882651,31.46709959231371,69.3186022680884,12.113336416676127,3,0.1340350671305061,0.04949331395004685,0.25945756371976586,GO,0,0,L0_BASELINE,NONE
R0010,EASY,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,5.712307049466856,0.0,0.11,20.0,4.0,0.9739305329084648,1.9939036090378468,0.011252434940086403,0.08092403728502773,-59.34007877882651,31.46709959231371,69.3186022680884,12.113336416676127,3,0.1340350671305061,0.04949331395004685,0.25945756371976586,GO,0,0,L0_BASELINE,NONE
R0011,INFEASIBLE,L0_BASELINE,NONE,GO,1.0,0.09709988266205406,0.0,0.9633333333333334,80.0,4.0,1.6687303717304154,1.6154159020310874,0.031083753834961127,0.22265259261314335,-38.54719358007235,34.239708524599074,26.555844898972268,10.274156942231615,5,0.043051544428477785,0.24933945979822145,0.2043582932938744,GO,0,0,L0_BASELINE,NONE
R0011,INFEASIBLE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.09709988266205406,0.0,0.9633333333333334,80.0,4.0,1.6687303717304154,1.6154159020310874,0.031083753834961127,0.22265259261314335,-38.54719358007235,34.239708524599074,26.555844898972268,10.274156942231615,5,0.043051544428477785,0.24933945979822145,0.2043582932938744,GO,0,0,L0_BASELINE,NONE
R0011,INFEASIBLE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.03640762439244105,0.0,0.865,80.0,4.0,1.6687303717304154,1.6154159020310874,0.031083753834961127,0.22265259261314335,-38.54719358007235,34.239708524599074,26.555844898972268,10.274156942231615,5,0.043051544428477785,0.24933945979822145,0.2043582932938744,GO,0,0,L0_BASELINE,NONE
R0011,INFEASIBLE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.243722055240534,0.0,0.02666666666666667,80.0,4.0,1.6687303717304154,1.6154159020310874,0.031083753834961127,0.22265259261314335,-38.54719358007235,34.239708524599074,26.555844898972268,10.274156942231615,5,0.043051544428477785,0.24933945979822145,0.2043582932938744,GO,0,0,L0_BASELINE,NONE
R0011,INFEASIBLE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,1.5705214418256404,0.0,0.0,80.0,4.0,1.6687303717304154,1.6154159020310874,0.031083753834961127,0.22265259261314335,-38.54719358007235,34.239708524599074,26.555844898972268,10.274156942231615,5,0.043051544428477785,0.24933945979822145,0.2043582932938744,GO,0,0,L0_BASELINE,NONE
R0011,INFEASIBLE,L5_FULL,AERO_UNCERTAINTY_DRIFT,GO,1.0,13.020845873062168,0.0,0.355,80.0,4.0,1.6687303717304154,1.6154159020310874,0.031083753834961127,0.22265259261314335,-38.54719358007235,34.239708524599074,26.555844898972268,10.274156942231615,5,0.043051544428477785,0.24933945979822145,0.2043582932938744,GO,0,0,L0_BASELINE,NONE
R0012,INFEASIBLE,L0_BASELINE,NONE,GO,1.0,0.3768638611621005,0.0,0.9883333333333333,10.0,4.0,1.351261592791173,1.1254189388602998,0.010316328254886629,0.18156818075141976,-40.86742679570099,39.031618678397024,42.184772064395816,14.877017408333785,4,0.1434386616257057,0.11105461948854686,0.10780942398254131,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0012,INFEASIBLE,L1_SATURATION,ACTUATOR_SATURATION,GO,1.0,0.3768638611621005,0.0,0.9883333333333333,10.0,4.0,1.351261592791173,1.1254189388602998,0.010316328254886629,0.18156818075141976,-40.86742679570099,39.031618678397024,42.184772064395816,14.877017408333785,4,0.1434386616257057,0.11105461948854686,0.10780942398254131,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0012,INFEASIBLE,L2_SLEW_LIMIT,SLEW_LIMIT,GO,1.0,0.0778112672590693,0.0,0.91,10.0,4.0,1.351261592791173,1.1254189388602998,0.010316328254886629,0.18156818075141976,-40.86742679570099,39.031618678397024,42.184772064395816,14.877017408333785,4,0.1434386616257057,0.11105461948854686,0.10780942398254131,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0012,INFEASIBLE,L3_ACTUATOR_NONLINEAR,DEADBAND_BACKLASH,GO,1.0,0.16127578313458354,0.0,0.015,10.0,4.0,1.351261592791173,1.1254189388602998,0.010316328254886629,0.18156818075141976,-40.86742679570099,39.031618678397024,42.184772064395816,14.877017408333785,4,0.1434386616257057,0.11105461948854686,0.10780942398254131,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
R0012,INFEASIBLE,L4_SENSOR_EFFECTS,SENSOR_LATENCY_NOISE,GO,1.0,4.158681990259097,0.0,0.0016666666666666668,10.0,4.0,1.351261592791173,1.1254189388602998,0.010316328254886629,0.18156818075141976,-40.86742679570099,39.031618678397024,42.184772064395816,14.877017408333785,4,0.1434386616257057,0.11105461948854686,0.10780942398254131,NOGO,1,5,L5_FULL,AERO_UNCERTAINTY_DRIFT
