rocket_id,design_id,regime_label,best_Kp,best_Kd,grad_magnitude,topology_class,best_param,best_direction,best_magnitude,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,grad_rms_mass,grad_rms_Iyy,grad_rms_static_margin,grad_rms_Cm_alpha,grad_rms_control_effectiveness,grad_rms_thrust,grad_rms_servo_slew_deg_s,grad_rms_max_gimbal_deg,grad_rms_deadband,grad_rms_backlash,grad_rms_wind_strength,grad_rms_latency_steps,curv_rms_mass,curv_rms_Iyy,curv_rms_static_margin,curv_rms_Cm_alpha,curv_rms_control_effectiveness,curv_rms_thrust,curv_rms_servo_slew_deg_s,curv_rms_max_gimbal_deg,curv_rms_deadband,curv_rms_backlash,curv_rms_wind_strength,topology_class_pop
R0259,259,INFEASIBLE,10.0,4.0,399.2319778586257,bowl,Cm_alpha,+,180.4669568415774,2.4068624517060844,0.9169164379678516,0.0255152430964556,0.2287903854847878,-61.172331353045365,13.460350971691184,43.76676209190811,23.08671839397373,12.207228440098126,2,0.1119154976299888,0.2403476095159043,0.1811178576539805,-71.04268015487779,-1929.686740575835,1259.9540229674924,-4.511673921039435,-0.8713795180501287,-2.906767684553364,-1.3728132197194634,2.4363162568612675,17.346757670756592,48.30579017612715,418.83363903874505,0.0634680743012126,-41712.61015568027,819924.5131183044,86111.88678294425,0.7310123929224943,5.7488770049823135,1.9335543613112167,-0.8839049074424937,7.518781153749644,14210.0201265991,13623.57416373053,-2478.330496442143,bowl
R0260,260,EASY,10.0,4.0,18.981062029206896,bowl,max_gimbal_deg,+,4.000689293770318,0.6748849496672059,1.0248133078817188,0.0316265573641866,0.1086163677766732,-35.641839550409784,10.282166279013545,42.59049065170696,74.12905842347138,12.668810730297638,2,0.0126658339615747,0.0218186227718343,0.1239090546744411,3.1651533635232587,-114.04988664029493,-11.039884362998414,0.004638667746600156,0.5958014457118901,0.015412111529026617,0.11645107223511246,-0.5715270419671883,40.921343145140796,17.110636779280135,24.076255959958285,0.31677940134284954,-957.0415319340111,-1018132.6418385572,-11907.496305619314,-0.5534975551636397,-14.131712366329065,-2.5413336838256226,-0.013935508492974247,-19.876042870983593,0.0,-8651.313971995798,-3963.857946539596,plateau
R0261,261,FRAGILE,20.0,4.0,17.748735089705725,bowl,Iyy,+,6.501218640567637,0.8958829334594626,1.4978378200650564,0.023691690571624,0.0767781248232814,-58.31513930039007,10.443571853715005,32.329312342996694,48.5381884523614,11.720914881806088,2,0.0687570066092671,0.2480360842454866,0.1426996315622831,-3.3301353724681837,-216.70728801892125,14.646717419164597,-0.09376294816642172,0.09398578084425892,-0.03665872505349306,-0.056911416204601564,0.32364439042605125,-0.5627572354188244,8.203302518626652,34.5366602910435,0.041613300180395996,-98.65796344613605,-313161.5178663728,-21591.97821076916,-0.15477811954045873,-4.333431498351907,-0.6621861572618752,-0.007099624132027813,-0.2793244082561171,0.0,-292589.6390627931,-1787.7080187655806,plateau
R0262,262,INFEASIBLE,10.0,4.0,204.05186481021937,bowl,Cm_alpha,+,106.95760829895825,1.783929549397858,1.7509016834088744,0.0122989260593156,0.206213105187081,-41.89203405243271,5.428677063192757,30.35298296503333,40.7685910787536,13.125303524058689,3,0.020603372009832,0.1237508300510202,0.3283121121368937,-25.16846737529439,-1370.1590540527304,496.5928967454643,-2.673940207473956,-3.7354861716708507,-2.2409062820995103,-1.0161372040930374,1.9891824268630711,-19.299109299219218,132.91579751655058,106.96679031582893,-0.35258850317681123,-543.0455784858119,602046.3834500703,110236.6958825902,2.183766153395581,12.11001280070863,-1.4610437311850637,0.020305189272368126,-35.645185686840264,11781.479503675251,-2463.1658707932743,5955.768356852456,bowl
R0263,263,FRAGILE,10.0,4.0,30.853008644778047,bowl,mass,+,15.787047794846748,0.8843883000830116,1.070172991985392,0.0252590126391127,0.137877486592623,-37.590390570664056,9.89856174136195,44.454504331878,61.49993128193045,11.379841917147248,1,0.0207345265836103,0.2218362210928949,0.2198894168958469,-13.155873162372288,-270.04605804277753,26.363123122038143,-0.1717323840046605,-1.1787644264339074,0.07159316005109488,-0.09316947715433106,1.0966816961379204,10.877192637131355,17.23317734347367,41.78392924446624,-0.06876318332840192,-18.47862637214404,1489535.1966221354,33114.34881068277,-0.22914858595859666,2.4035091840740415,-0.08490050573584654,-0.026543471994702587,8.598301205513026,-10604.17249585672,-14185.644636525265,7084.609134174085,bowl
R0264,264,EASY,10.0,4.0,17.966219246856063,bowl,Iyy,+,12.02836529773134,0.4336238509192321,1.3459297666291137,0.0146735771699467,0.0765139956241945,-33.37707009164512,8.660133269768949,44.89657568732645,112.98811905980608,14.674996274899772,5,0.0279136691158618,0.1010216268749969,0.3639371466404552,-3.5733391684764606,-400.945509924378,-3.4587327999719992,-0.09909609555344834,-0.45094450427165506,-0.06213738036747714,-0.023815035816112485,0.6118186769157385,0.45315562954056554,-22.206131179045844,20.887170563154392,0.1217447502120308,-52.23903929790592,-2169518.741100748,-29987.07381102712,-0.49756386572469724,-10.39655832500156,1.2235434994957881,-0.029533692925951413,-50.950538302886685,-362.5245036324682,-6374.421322648797,2380.284990478796,plateau
R0265,265,FRAGILE,20.0,4.0,19.66082179799296,bowl,servo_slew_deg_s,+,15.693126787258604,1.1452744128993213,1.6039233613385493,0.0224348966448695,0.1948355681540251,-32.889066151255264,13.604669288487337,40.52115447830119,34.94349903715235,14.503932274159668,5,0.0304544152137026,0.1339574242455177,0.180830921940813,-1.2975987652152676,-211.0660787302006,19.27421622768673,-0.12838318128035486,-0.4239428076886532,-0.07370592713393762,-0.15693126787258604,0.1430023559093539,0.008515724601506253,18.18258129427153,10.27906156690606,-0.027415294047808736,-438.71307133687804,-1055966.825489507,-13763.156507600957,-0.2418293483485221,-1.33037569190335,-0.20483055414715637,0.008687088373312833,1.84757983296347,0.0,5350.493365141838,-3577.1451716257457,plateau
R0266,266,INFEASIBLE,10.0,4.0,104.66415726529438,bowl,Cm_alpha,+,48.880660311596884,1.976532998389605,1.547062984999124,0.0283935667328201,0.1999180811378245,-43.53912589625942,6.754567304962501,25.10248864694348,28.522749091169885,12.154126232254004,5,0.0659639601790236,0.068501035527574,0.1836577147410245,-27.83938511959562,-754.4037344232652,302.3537555490239,-1.222016507789922,-0.9288594657706122,-0.9227246850031802,-0.14801134697330837,0.2040248031587871,-53.19640433346538,3.5580868898796334,122.28802975014135,0.19960831666853984,578.2233522315482,230104.14384136978,21492.43954784889,0.3174085649904086,-1.361868804153442,-289.34870144090246,-0.059930064152144386,7.863179377643558,-869.5166218120061,-12481.969575901127,2545.6303289650027,bowl
R0267,267,EASY,10.0,4.0,40.860431671814055,bowl,Iyy,+,12.07762185272961,1.2854576677579388,1.053446568630113,0.0377325019457465,0.1757253537531858,-44.31293511824341,11.97083742315545,47.498039597778416,58.15380802343977,9.820397864719274,3,0.1012596576130218,0.0271006916073959,0.0857835357942974,9.85862345445912,-402.587395090987,147.93068406755285,0.1398598626164691,1.2469055194543088,0.5761718440389973,0.05902966559629119,0.8275551303125357,40.05102702113433,16.713554950306136,-11.656081452525545,-0.9867371244647876,200.45185202105435,863043.542937184,40371.5727561174,1.5460320177204694,9.008296025043075,3.969949151541162,0.09923595540262209,-0.3900290384880966,-7460.073499020315,10692.692466421924,9548.807672606863,bowl
R0268,268,INFEASIBLE,10.0,4.0,333.3059907934023,bowl,thrust,+,173.2527645744726,2.559666728047945,1.686071761351888,0.0304645823974229,0.1826660639592025,-63.20208570386154,9.484178845057244,26.33134680305869,53.47069146742914,11.157575920291862,2,0.0385512233407069,0.1412194924636339,0.301084032799284,16.774506910652068,1569.5429618488251,1139.5638182592236,-3.2610090372653104,-3.035925737999444,-6.930110582978903,-0.6597273232645634,-2.3819316942141477,11.983537042523551,101.58693230271857,147.26545520756375,0.21981956310558814,-2314.9923369045982,-4127024.855651572,-81438.88296974494,0.8924520424388831,4.455788179684813,1.922584208692897,0.1254706751513561,34.07120961095469,0.0,-22893.60223755189,-71006.89108698064,bowl
R0269,269,FRAGILE,20.0,4.0,40.801135417482,cliff,thrust,+,18.24898071292564,2.064623030189267,1.8526451980808627,0.0284996751662832,0.1882865685632445,-55.5443533518047,12.707943158485865,33.21225270514192,77.60333946686717,11.69427594648926,4,0.0667740207612867,0.2300672550079868,0.3419350541045062,-12.508238114542717,50.8192690871703,126.73496300487936,-0.389519327041822,0.19720087230133576,-0.7299592285170255,-0.0351107977654193,-0.33199441345681824,-5.3956964582639015,-19.633412643070454,-32.90425681606274,0.23891525439364258,-519.4327549633323,-626297.9236660952,22481.855898583763,0.015740638238138427,-1.2822971375391532,-1.3346363913862296,0.09982949790755527,9.587496008992469,-4316.557166611222,12370.041105241206,-2017.945025210338,cliff
R0270,270,EASY,10.0,4.0,61.01279409115577,bowl,thrust,+,28.088123274195354,1.0861360490541334,1.3143519060697186,0.0131379122089749,0.1264267749896906,-53.10373743878242,12.64611271793116,49.45625142064641,118.15297888439548,11.417560146500064,5,0.1069643919136945,0.1090926657659175,0.328559306464568,-14.002296003265608,733.2333929599018,77.35730670343263,-0.6406480559378844,3.0529271531907662,-1.1235249309678141,-0.03277993101201235,-1.0804617602855882,0.0,84.70623029572722,0.35252692028926413,0.273204695027748,-293.48733197270946,-1174223.1837517382,-14288.804267681435,-0.03064142609369802,-13.77326299672984,-4.4227659821747665,-0.1181587594595275,9.345993909822408,0.0,1926.6682087271713,-507.918142618299,bowl
R0271,271,EASY,10.0,4.0,25.545176622492658,cliff,backlash,+,21.900693089151407,1.6055832303259354,1.989101749554822,0.0298859258522166,0.1258468066835111,-63.60999749686093,5.779138739941761,32.175912115568245,115.55453858401752,13.29782221013797,3,0.1476909283111366,0.2179226335366488,0.2068156623312185,0.8698459104067147,75.87333729551769,-23.79125712690024,0.10155390217812732,-0.06050392925562319,0.2063363668601724,0.07480793342977993,-0.8273903109750878,-0.08436138703603598,-87.60277235660563,-8.325672096543416,0.5304978036747872,376.3951107195779,1023282.7336561526,1811.461358737458,0.19774308120231443,9.526232039059765,0.40025910888668503,0.008196030105976068,10.165770826735589,0.0,8297.610000160426,734.4692618925661,cliff
R0272,272,EASY,10.0,4.0,19.330381624962886,cliff,mass,+,11.35283715397005,0.4982804032483214,0.9097290796066138,0.0303877756121163,0.0418271149512661,-64.2934667053421,12.701739237118591,37.701901073156186,46.619556954416254,8.180582645100394,5,0.1415379854552983,0.247068379772279,0.0575076390445842,-9.460697628308374,-118.36906376962557,13.60525848159422,-0.028574078929402114,0.0857366258863732,0.027786299932476055,0.014350114374980549,-0.31562072773859495,3.306213056747369,9.657473906454774,36.17341867033005,0.0898098901794917,14709.551411715851,883092.4165055815,81899.61556402255,0.06540473802932745,3.0466503704430363,0.39382578052768225,0.08829826641970948,31.508931586441328,2644.970445397877,45977.590830187444,12853.960069125656,plateau
R0273,273,FRAGILE,10.0,4.0,31.55575173546655,bowl,servo_slew_deg_s,+,10.376805862945542,1.019771536174256,1.4726613043665795,0.011444298014801,0.159968536850356,-35.95878037645775,8.330363433551373,41.184579588704096,98.25335989840217,13.789030552063062,3,0.0511612592027321,0.1004783085645094,0.3640600629639381,1.3376668639063123,-244.85675528928127,31.40203365210989,-0.13045682429273375,0.5750151919773141,-0.2856597953874399,-0.10376805862945541,2.6436476208132453,13.86071234912502,73.70801636007359,-2.1831056314853807,0.9972170177313151,1269.114207925414,389082.1140016705,14949.73496966229,0.571207980321395,-17.09943030353467,-0.19782114386483102,-0.08270405151713554,-11.642264060253764,-34301.25387862075,-24827.595253932654,2152.3266750650955,bowl
R0274,274,FRAGILE,10.0,4.0,37.107204268614616,bowl,Iyy,+,19.264893501026148,0.862085022299461,1.5825165313486522,0.0175866660353121,0.1149460288329227,-41.6701752531261,6.690015198568053,39.95763312564196,97.81036374574306,11.942783659124064,4,0.0302951586358878,0.0736190673687073,0.4258596483623347,-5.091800186245557,-642.1631167008716,-8.923335912581814,-0.11726240476422922,-1.4400277007081763,-0.16274689717791874,0.017984577876623043,3.483580162736372,-36.98416047544662,-38.38939936835051,-15.414191144049457,0.7043401072640973,60.81875600120673,2398716.8236122215,-886.9776759152712,0.6812788796686167,12.061077092788116,0.10123357783864663,0.11563438589733792,30.891219862813156,-6662.84247997692,23837.79920499232,3971.4043926586414,bowl
R0275,275,EASY,10.0,4.0,62.969535783218944,bowl,Cm_alpha,+,24.955742472727415,0.5399022076280847,1.8699098280235107,0.0104891656520885,0.0756078758546902,-43.35734863842853,12.113157300438507,47.71892571318048,110.04275149314124,10.321863268157648,2,0.0410628775549424,0.1384418286223148,0.352657840299565,23.89976486481274,-764.5432718352301,-10.45032469005705,-0.6238935618181853,-1.1190680654910559,0.7915026495143863,-0.16096171920122337,0.8247401551051486,-136.1907854796836,7.00177873642587,69.98263105158827,0.7183902674213964,564.9616727822397,9462005.843490114,-1245.0067242292841,-0.3085164428297902,3.9580867662952275,0.3062435625425019,0.05244960550038524,27.071489913458183,21376.892540800898,2219.6197507107017,2361.7141058260095,bowl
R0276,276,FRAGILE,20.0,4.0,27.71179957749163,bowl,thrust,+,12.37179948076574,1.0367975857834086,1.2170574907366802,0.0112920206507058,0.1079573434863531,-55.899980297512926,5.497109827463716,43.8531799213896,85.32817621024788,12.701517907543565,2,0.0867410544374922,0.1966805440923239,0.0676876978199924,-1.1090799524648078,-407.2850719179282,32.761767240142234,0.19464175146002738,0.4415152560400403,-0.4948719792306296,-0.1017271832968996,1.0583235075433335,-21.84629586741532,-38.668564486845085,22.62738404063684,-0.10338225341802243,1095.2440597987793,463322.0736743513,23684.841692399317,0.40369929300958907,1.0150379229106608,1.87651817518729,0.09316057167539618,32.491733082046274,17477.036693932227,17125.64278360175,5499.997147613589,bowl
R0277,277,FRAGILE,45.0,4.0,13.74891375917536,cliff,servo_slew_deg_s,+,10.193513591589463,0.5729250743799454,2.087453945933252,0.0323595840267151,0.0792846842664124,-43.36879908474694,9.44946904666106,46.62287945856772,22.576203529915134,14.08235119852964,3,0.0766957455480304,0.1161025664770666,0.3570662170228594,-1.6067274414272654,-119.73822754521062,20.9926383147487,-0.04125588056552054,-0.14457182640338498,-0.04879089685764093,-0.10193513591589463,0.2080978241087869,5.564018189010043,15.624460794951029,12.965328851548385,0.03329253259147835,-3062.825170181443,-41372.75787800508,-1975.098908318229,-0.06643469654135536,-1.5077993842479203,-0.16714159286807218,-0.07030964515234617,-3.035767715631988,-4386.178086609355,-3520.6855359555807,-1045.8094283241628,plateau
R0278,278,INFEASIBLE,10.0,4.0,80.58381040835702,bowl,servo_slew_deg_s,+,35.69793453913492,1.834565840199072,1.4623956926962012,0.0204288281449221,0.1797655829660388,-52.79495906950201,8.243701450171262,34.64118674733337,45.08798786277829,11.090062669902617,4,0.0383446657446306,0.2238819400914047,0.1345495501055702,-24.431723704558838,-645.5715316126126,134.333937302304,-0.7142082266125396,-1.6574817136073476,-0.8726539014633616,-0.35697934539134923,0.43494529807564514,0.8936917818385126,13.16570451126593,103.92899410514006,-0.10333977684848605,1587.8045677796376,2441509.3238444403,42700.992291004055,0.5355384817908364,2.3450722127363037,0.05176557372867137,0.05457052508435851,20.944464317997305,-238.1419611860262,22791.34737721443,14647.26117176063,bowl
R0279,279,INFEASIBLE,10.0,4.0,747.5702619198995,cliff,Cm_alpha,+,371.35373863494533,2.494591012337862,0.9764753324905564,0.0183779218279491,0.206117943628815,-56.08402568693197,7.719948957847336,27.795379727929724,26.23686654055929,10.501896190101524,2,0.0260410140517793,0.0033759322497727,0.2371367917156982,-38.314382923914266,-2792.778660111042,2533.5877801944034,-9.283843465873634,7.368960831508172,-12.66036855003701,-1.5484604189315192,12.537263099058773,514.9806017425534,340.57477229128983,186.9010737403074,-1.0819237785615314,3194.3527422733277,-5447218.773588604,87417.29612140018,2.295240126217763,7.521089841935925,-5.901366882309776,-0.3147292550054431,-101.21936199067433,-69790.55053998921,1214166.3408645755,-24286.33947405525,cliff
R0280,280,FRAGILE,45.0,8.0,51.31658467993253,bowl,mass,+,36.465778880839316,1.7609821137867068,1.7882261502386814,0.0311901822485359,0.2076611887216222,-52.47053664359672,12.552209580490782,49.555647007281735,27.542042388227607,9.211254814678668,3,0.0363149238564384,0.1044420952496116,0.3691110126121455,-30.38814906736609,-326.52882739438627,53.711499930293044,0.21221450103653128,-0.6221092731414016,0.43965531410268194,-0.22896293246655067,-0.4268391479977502,-0.25860667067417376,-72.60006288314942,5.8499691409711065,-0.2754777376088571,387.5912555441047,-651600.660635286,-7906.505271239567,-0.001770886677577188,0.8475654532655326,21.47644637120295,0.1629211832046913,29.047138082304244,0.0,-7296.488091364124,-7729.861486171567,bowl
R0281,281,EASY,10.0,4.0,28.810765935501383,bowl,deadband,+,8.178095539859338,0.6212453749602321,1.7706819358528914,0.0328913446386159,0.0580691420297264,-57.386547748929694,9.47513975064772,37.24311837737967,43.608829582234485,10.80205677019989,5,0.0245698697650405,0.0118973529002686,0.4006545647746318,0.22812344646988167,157.06235061716905,47.38746194324003,0.11037551513130617,-0.027237731110278243,0.16008591879687906,0.07638717847137011,-1.0910548552338803,-54.52063693239559,59.672394897644224,41.55421613227078,-0.2262175963377384,144.55726503543787,747975.7284731058,1534.8212031139,0.20104112605631985,2.9708287867114596,0.35074644111786624,-0.002201283867263513,4.457091969493864,9193.812446046113,2630.1350372457277,1431.5416272467214,bowl
R0282,282,EASY,10.0,4.0,27.870337112821854,bowl,backlash,+,7.081199008066916,0.7227355928656144,2.048144836053516,0.0270459205460733,0.0692487918945897,-63.28081121429743,9.10242402996994,47.585095897143965,75.79542289772213,13.763600101718897,2,0.094016715528323,0.0554328355054175,0.0514810558612097,-2.8162120953700516,361.8245335349884,46.55921385842384,0.020289048191767467,0.5771624715065637,0.35626323099011403,0.012041216162762769,2.46724212830459,55.613859609728905,-28.324796032267663,-14.656599399585675,0.21332022567545694,823.9605931268604,655517.8606941741,13615.599151737255,0.06308536549628108,0.551913167260421,0.3236894234436909,0.09139941505734292,-6.0319162020153865,0.0,13163.46930184767,1346976.6907341648,bowl
R0283,283,FRAGILE,10.0,4.0,44.501961854255946,bowl,Cm_alpha,+,23.05550977383378,1.625832310278979,1.4137973222121325,0.0129828688141973,0.233075170322245,-41.29815098886176,12.99170545953642,45.36940596567417,40.405142749875495,14.179257970849328,3,0.0133714570286785,0.1013040738844212,0.2253576898791467,-12.021114898929797,772.6570817082445,-53.97996447654409,-0.5763877443458445,-0.16788383629819914,0.8003026526054612,-0.04016536119194125,0.5491896074326372,3.729715976498582,-6.653702760463178,30.654127745536435,0.102475555126194,193.3051317579878,3911074.81997271,2757.547860127529,0.13703396869416107,3.042196867981677,-0.6996763652896527,0.3387573422934772,5.309622647429981,258.3719970615385,6437.279413762454,4675.935241584615,bowl
R0284,284,EASY,10.0,4.0,30.342294494075414,bowl,thrust,+,13.432370619001732,0.3195224508270607,1.7419252184657728,0.0109222457488723,0.044884673816925,-35.45493211252986,13.099483794385128,32.107616192663514,98.3730480126796,9.108874681988867,6,0.0920234365288687,0.0751008543966157,0.4479160964527501,5.236782253276435,374.57573763496424,1.118400008599762,-0.13729077268181422,0.8989870410272917,-0.5372948247600693,0.12724506686092188,-1.177787774031694,35.27957986125392,-30.627254561767472,31.846571007918364,1.4492368563503115,5.966174577036979,-4691837.0694668135,-66019.72371757033,-0.044362909306495,-14.909509525970602,-1.6998577404020647,-0.08058919207257094,5.50573759940927,0.0,-15645.084177469735,-488808.93605548714,bowl
R0285,285,EASY,10.0,4.0,8.899993198866433,plateau,static_margin,+,3.391512005537815,0.9745604385814916,1.745494024496089,0.0351974797155549,0.0925568589752544,-65.30446590730763,6.128666202781245,49.79053370887152,55.30837395914378,8.535312863979426,6,0.0777766516609971,0.2460297285511374,0.0867165721049482,-2.176801366399711,-20.154641218864214,-16.957560027689077,-0.03036030092952474,0.31893176022110625,-0.11484041645077944,0.00548930560640275,-0.21683256388004302,3.856124222897017e-05,-10.417822339653663,14.399136394889847,0.050444628307096506,380.02973687789085,155056.05308288624,12559.002027468348,0.11248621617118582,2.9179100472533417,10.31464626263999,0.05520265633244907,7.866973175311254,0.0,48486.914528437395,-518.5850212213242,plateau
R0286,286,EASY,45.0,4.0,16.44424371653534,bowl,servo_slew_deg_s,+,5.77890796277216,1.2103843036433175,1.7691392323050454,0.0330414432731428,0.1615568326556716,-39.41342043439012,6.911343568383578,35.8223195329466,27.4928033604582,13.355708912426856,4,0.0566472983578735,0.0705078066415091,0.1998141338029582,1.1054399567136746,-176.31320045331935,31.371181656695473,-0.03664098352091649,-0.19737409508270265,-0.06525800038983434,-0.0577890796277216,-0.08026033432491159,-24.091318052295918,-11.426624121628743,29.41234858437433,-0.057355357334714974,425.36265813819455,761461.984595523,-3030.80237744528,-0.1548908460101126,2.238196513183039,0.40328518170988387,0.04480149072779979,3.7001705604178072,-368.2350333791836,1582.9770886291335,987.0968373793514,plateau
R0287,287,FRAGILE,20.0,4.0,30.65920906871484,bowl,Iyy,+,20.89855010162704,1.674791715707362,1.7600153926233992,0.0242938024577542,0.1413206752723491,-68.01873136412004,10.547534108016425,42.63911794223317,82.5827428871525,13.853188603444304,2,0.1259765176814759,0.2381165766809598,0.3222118794745081,-5.673941475957925,-696.6183367209014,52.20337177673824,-0.12500015514848872,-0.20324035420843434,-0.15059894551068922,-0.1378904239124658,0.8009587362233979,1.8730341377392992,31.656390526268165,11.474296990641253,0.03544609219747663,-980.3160945641603,-414255.12481898774,-17041.423803154463,-0.7770014571935712,-1.9371214589176142,-1.9660109890709077,0.01618422989489389,-1.0308044663112548,0.1012655770043439,-1980.7882113777146,-598.5554386039771,bowl
R0288,288,EASY,10.0,4.0,67.1958005434579,bowl,backlash,+,33.471227854656085,1.6796048183408274,1.8661210311276133,0.02986658322981,0.14088682096498,-65.09188489878007,8.020039243931073,38.58704915135392,63.44234336169443,12.045071086999243,2,0.0481206136542596,0.1343769029491445,0.2114059053588321,12.790974386204434,783.2435561306282,-135.80649392075662,0.37139659780478684,-0.09279381319199395,0.18359294155269018,-0.06661315174183172,-1.9780862019911722,50.76252877420255,-133.88491141862434,91.27414027974872,-0.027387843559508518,-43.262052442906935,-655575.5532060746,-5841.390331221204,-0.9692810268497651,8.8252862386199,-1.4452506059841506,-0.0004090574809287162,-28.749345756234653,0.0,-6073.64116936798,-344.91720829290455,bowl
R0289,289,FRAGILE,10.0,4.0,42.89012009126933,bowl,Iyy,+,22.92955570552007,0.8198046197033614,1.181062434741227,0.018927442419877,0.0686632595028095,-69.99306157632637,7.224116406919916,44.48355087074999,91.33277368465303,10.483318837409662,4,0.0014008724014248,0.1211208927914136,0.2188995812701845,-17.75614282085438,-764.3185235173357,14.847559766653797,0.2793741224995336,-0.6238184338332626,0.3265134707706302,0.06940155124574314,-0.3495487314494108,101.79065160634676,-35.90666670577861,40.31745470699573,-0.8613514689401893,-417.31807787399623,205584.7764720073,-15260.710323940508,-262.3346334156762,5.1635967978124695,-0.8176096526440579,0.011410092767470771,-31.069037691758226,0.0,1744.8369395494703,6001.464305238121,bowl
R0290,290,FRAGILE,10.0,4.0,25.583271288767357,bowl,mass,+,17.092513234318684,0.6575781668862072,1.1136896374087122,0.0264758309009089,0.0819267979701276,-35.9815708516748,11.835857504373196,26.01230203464866,45.370610702950216,8.522478043367189,5,0.1257613686225252,0.0898058103625384,0.0718119012647235,-14.243761028598902,121.81429185047222,-42.43224351562997,0.02192756457821332,-1.4416918449191478,0.33601683406606336,-0.042016971870377076,0.3371326728658304,-22.383597405972623,4.8566652212165105,-2.8629315910231763,0.5007724895897825,620.4748165790236,374741.82442585967,10369.348630334249,0.2043470679653847,-8.071559053236575,2.39337130415351,-0.011693554477006778,3.5918497002590177,5497.798084064214,5209.723810553046,8922.239740480365,bowl
R0291,291,FRAGILE,10.0,4.0,31.95504222717734,bowl,Cm_alpha,+,17.287041140046917,0.7837417538931069,1.1745578514425357,0.0345073689985302,0.0578602794014506,-69.38543274140221,12.922250142336337,33.96354730519331,78.44363385194023,8.672314220924912,2,0.1230627031816222,0.1544607773844572,0.2306658406897143,-9.26529594344414,-93.80503234985278,-19.622092730413105,-0.4321760285011729,0.36203913243735936,-0.15963544434475024,-0.09778845809747345,0.542769364089492,-55.77468376121424,69.7662833063494,20.08383675509196,0.027405472572924694,-445.6179879368778,-624057.2917804659,2733.1080767499025,-0.9600402664559693,-9.926936585889901,2.3967900130064073,-0.050911865048921,-8.021377857670132,-10964.044529827981,-11049.453395225575,2855.211414610585,bowl
R0292,292,INFEASIBLE,10.0,4.0,56.205600027050046,bowl,servo_slew_deg_s,+,44.13701975430968,1.711860358926687,1.8581440374911864,0.0260597493872888,0.2029784772780503,-50.4272119024192,10.229622072751695,46.27586875951117,47.46732979484485,13.45501715204428,5,0.0380536863558818,0.2170831995200625,0.4337850422951074,-8.16394692117497,253.46204359167953,91.82305624467296,-0.25643703988235167,-0.6871884781314948,-0.03828706129422699,-0.44137019754309675,2.383298481856152,-6.531831641764304,52.48706547208409,27.848978898084084,0.14146569805516762,-1763.6349843960777,-1663031.227548727,-38845.98036236767,-0.9910479929870775,-1.4328508893677439,-2.06190381178842,0.034962836405727844,8.580466897595985,0.0,8487.584707073742,-2099.50329519992,bowl
R0293,293,FRAGILE,10.0,4.0,52.22293625820938,bowl,thrust,+,21.4239933827092,1.2948941289536011,1.951281824207872,0.0322608222658627,0.1142505735304927,-65.79366454912372,8.827389704621261,43.61920679083917,94.33674388849334,11.204207608033862,4,0.0856285923354664,0.0796002271410812,0.2734148761529249,30.461608040790008,-117.86621931810338,59.54287573050453,0.45428546288468663,-0.517595591326087,-0.856959735308368,0.03662820034759218,-0.7410416474278042,114.36230947677365,33.81834443427274,11.11412386152647,-0.7381746098689859,-706.7238231600325,-1118957.4947404913,-5887.248914763653,0.2736652042166401,-21.171669731259083,-3.1102219404028064,-0.04567272036883793,-56.876392033173296,-840.3681014753788,17986.148612722955,-5946.0034885718405,bowl
R0294,294,FRAGILE,10.0,8.0,49.17694265731916,cliff,wind_strength,+,30.86467234049635,0.574087241857267,1.466390570631503,0.0107206957334079,0.0764094414304293,-40.09217921741315,12.946093571309708,36.85691168482488,103.32419534173404,11.95861118130305,1,0.1116959593380163,0.0641440444692038,0.0666154905686517,-0.11561549109508155,-358.3755942994293,23.024218646903815,-0.18916343800205793,-0.010327024662986337,0.07627458015546082,0.30392261117076796,-0.10988443612697918,-0.6111276755215543,-74.16125583587367,-77.16168085124087,1.0362609381187795,-258.712377392007,-9160372.980540393,-4588.376909710612,-0.28969235353900613,-15.408239498015398,-1.8186289387234167,0.03186943000321129,-9.243741443807908,0.0,-23674.40370271503,-2824.507095360453,cliff
R0295,295,EASY,20.0,4.0,32.41199149407629,bowl,mass,+,15.262787173433821,1.0188698860891003,1.0811623827071446,0.0342128903935199,0.1081585462622078,-46.06721637529925,5.438948934485042,30.95490877654324,58.19123950450006,11.711193946468589,4,0.0074259778818897,0.0153844906992738,0.2235654724494685,-12.71898931119485,101.83032007679543,61.96308907176159,0.08731643784279575,-0.4103695602796111,-0.22171626173790346,-0.14647672790794095,2.0716131158701203,-34.99227440013229,7.651832144990429,29.79727549182682,-0.10334543276306807,100.85323156503956,875019.4452079561,-5130.718240088182,-0.3465189283763921,5.275390907601168,0.28818695726478205,-0.04318096034412143,-1.9273163001984255,0.0,478.0531120030388,-1421.4241130979863,bowl
