method,p_unstable,gust_std,Kp,Kd,seed,theta0_deg,success,rms_error_deg,peak_error_deg,end_error_deg,max_theta_deg,u_cmd_sat_frac,slew_sat_frac,control_rms,cmd_deg,slew_code,u_max_code,servo_deadband
AMATEUR_BASIC_PID,4,0.9,45,8,101,0,1,0.754904089504784,2.07894894698074,0.611094498712437,21.7237740815558,0,0.0180555555555556,0.813139655682955,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,102,0,1,0.724310245970465,1.85426928904776,0.234373167675372,21.8542692890478,0,0.0208333333333333,0.814351828054404,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,103,0,1,0.795486448782904,1.85909469067149,1.35035651918668,21.444127910306,0,0.0166666666666667,0.80754931957866,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,104,0,1,1.0214640758256,2.3313060725863,0.124867314748185,22.3313060725863,0,0.0180555555555556,0.771000850430076,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,105,0,1,0.897642709753313,2.03400168580782,0.119157271358578,21.9611182781446,0,0.0166666666666667,0.797827111466154,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,106,0,1,0.920442289936267,1.98721693174089,1.48610559266591,21.6476677080746,0,0.0152777777777778,0.803694445682322,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,201,3,1,0.807424293331926,2.38611608040077,0.0686853252602062,21.8284095393961,0,0.0208333333333333,0.771127908555776,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,202,3,1,0.862987222355272,2.80676179770569,0.450717946573383,21.6749125581054,0,0.0138888888888889,0.74788184840274,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,203,3,1,0.935712179452576,3.64224363451644,0.102312106554855,21.6710307057898,0,0.0166666666666667,0.880794421032952,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,204,3,1,1.28074161765131,3.78467835417692,1.54867534959493,21.8846981986664,0,0.0208333333333333,0.790928997845978,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,205,3,1,1.22565356582384,3.41883169698147,2.35462219942427,21.2635326879557,0,0.0180555555555556,0.791496235901478,20,60,12,0.05
AMATEUR_BASIC_PID,4,0.9,45,8,206,3,1,1.73389533046972,3.01590496683332,2.29383665357844,22.5302745390007,0,0.0194444444444444,0.827149351316998,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,101,0,1,0.754904089504784,2.07894894698074,0.611094498712437,21.7237740815558,0,0.0180555555555556,0.813139655682955,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,102,0,1,0.724310245970465,1.85426928904776,0.234373167675372,21.8542692890478,0,0.0208333333333333,0.814351828054404,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,103,0,1,0.795486448782904,1.85909469067149,1.35035651918668,21.444127910306,0,0.0166666666666667,0.80754931957866,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,104,0,1,1.0214640758256,2.3313060725863,0.124867314748185,22.3313060725863,0,0.0180555555555556,0.771000850430076,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,105,0,1,0.897642709753313,2.03400168580782,0.119157271358578,21.9611182781446,0,0.0166666666666667,0.797827111466154,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,106,0,1,0.920442289936267,1.98721693174089,1.48610559266591,21.6476677080746,0,0.0152777777777778,0.803694445682322,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,201,3,1,0.807424293331926,2.38611608040077,0.0686853252602062,21.8284095393961,0,0.0208333333333333,0.771127908555776,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,202,3,1,0.862987222355272,2.80676179770569,0.450717946573383,21.6749125581054,0,0.0138888888888889,0.74788184840274,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,203,3,1,0.935712179452576,3.64224363451644,0.102312106554855,21.6710307057898,0,0.0166666666666667,0.880794421032952,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,204,3,1,1.28074161765131,3.78467835417692,1.54867534959493,21.8846981986664,0,0.0208333333333333,0.790928997845978,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,205,3,1,1.22565356582384,3.41883169698147,2.35462219942427,21.2635326879557,0,0.0180555555555556,0.791496235901478,20,60,12,0.05
BENCH_TUNED_PID,4,0.9,45,8,206,3,1,1.73389533046972,3.01590496683332,2.29383665357844,22.5302745390007,0,0.0194444444444444,0.827149351316998,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,101,0,1,0.447206213229973,1.35178204389512,0.486174154286329,21.3517820438951,0,0.0611111111111111,0.892482238461139,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,102,0,1,0.465562421147623,1.51394611110071,0.281872426161631,21.5139461111007,0,0.0722222222222222,0.88991133517755,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,103,0,1,0.747159946977581,1.89439661364427,1.35783849937522,21.2735485281402,0,0.0847222222222222,0.943686768827857,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,104,0,1,0.756317835710322,2.11839554350402,0.284165349782385,22.118395543504,0,0.0458333333333333,0.825189828125126,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,105,0,1,0.588943653517439,1.61276650338951,0.0464888423754913,21.6127665033895,0,0.0527777777777778,0.869799780600528,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,106,0,1,0.837895098522541,1.92313804446595,1.43794870016894,21.3367142321589,0,0.0597222222222222,0.878552627421846,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,201,3,1,0.57885816623244,2.38611608040077,0.188379361974067,21.5961204149007,0,0.0388888888888889,0.843336625371154,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,202,3,1,0.662638261057744,2.80676179770569,0.467676849566882,21.416964914028,0,0.0541666666666667,0.852080016438939,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,203,3,1,0.69722173501024,3.64224363451644,0.103114128590884,21.3751083846026,0,0.118055555555556,1.04901276912834,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,204,3,1,1.03566004437175,3.78467835417692,1.57681885249214,21.5990043661737,0,0.0638888888888889,0.889079662874924,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,205,3,1,1.20130771063317,3.41883169698147,2.26178662560922,20.8826082602357,0,0.0638888888888889,0.896205953572321,20,60,12,0.05
BENCH_TUNED_PCH,4,0.9,45,6,206,3,1,1.41891466607647,2.71578269531987,2.28999944969579,22.0643503897105,0,0.0722222222222222,0.918558098020866,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,101,0,1,0.79318865997076,2.18415686792944,0.793745039562924,21.7792243175081,0,0.0180555555555556,0.842798048022795,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,102,0,1,0.743751403407791,1.93321317684458,0.0602742986858209,21.9332131768446,0,0.0222222222222222,0.843601430250405,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,103,0,1,0.796747597057982,1.84095632646117,1.16808674520048,21.4198526043284,0,0.0138888888888889,0.849090241736549,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,104,0,1,0.972861624032026,2.34452675952595,0.131015675692151,22.344526759526,0,0.0180555555555556,0.773293681158379,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,105,0,1,0.913960402339131,2.02294433781237,0.187489642789191,21.9013462387471,0,0.0152777777777778,0.81249002874823,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,106,0,1,0.963401157693063,1.99962503911892,1.37666819779743,21.6981734686736,0,0.0166666666666667,0.835057183052804,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,201,3,1,0.797647068709656,2.38611608040077,0.0554177160254211,21.8397872379449,0,0.0208333333333333,0.781318116446921,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,202,3,1,0.812896343230974,2.80676179770569,0.395363610060307,21.5567635449398,0,0.0138888888888889,0.727420738248429,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,203,3,1,1.00390380999892,3.64224363451644,0.0423711889271167,21.7368474263741,0,0.0180555555555556,0.959952179819852,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,204,3,1,1.25227598145664,3.78467835417692,1.60080545000573,21.8199088455429,0,0.0194444444444444,0.792725242697559,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,205,3,1,1.25345687810285,3.41883169698147,2.30782581002902,21.2417243686233,0,0.0194444444444444,0.809469428999597,20,60,12,0.05
AMATEUR_BASIC_PID,4,1.5,45,8,206,3,1,1.74458294760782,2.98307546735467,2.27767235335631,22.6484432620832,0,0.0208333333333333,0.844268250243034,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,101,0,1,0.744544959773253,1.9054029111382,0.569106257096169,21.5505596440272,0,0.0930555555555556,0.901801206064122,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,102,0,1,0.667045556395286,1.70965825402784,0.0678429464684464,21.616003627006,0,0.0958333333333333,0.901582307473152,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,103,0,1,0.702637588739625,1.52064473646291,1.22915621956292,21.1544055492585,0,0.101388888888889,0.929946910996478,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,104,0,1,0.928557945589147,2.01792462788234,0.0258657707531605,21.8173877457579,0,0.0958333333333333,0.83581285191262,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,105,0,1,0.850895458142569,1.8981767820134,0.177617433089874,21.7266907459627,0,0.0972222222222222,0.885082407587848,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,106,0,1,0.850048169461156,1.72900597775884,1.46193550097834,21.3183590930772,0,0.0944444444444444,0.884129454448489,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,201,3,1,0.842277226760476,2.38611608040077,0.0850302328151898,21.5512366799694,0,0.0944444444444444,0.830774812486062,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,202,3,1,0.880479147804197,2.80676179770569,0.394055551185581,21.3136039959584,0,0.104166666666667,0.813097106453049,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,203,3,1,1.10459385876548,3.64224363451644,0.110017955367213,21.6142137095189,0,0.0972222222222222,1.0024938713352,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,204,3,1,1.42463446080977,3.78467835417692,1.49308307566963,21.7965529089653,0,0.0986111111111111,0.863544176751922,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,205,3,1,1.24132728057616,3.41883169698147,2.31897462359573,21.1420019238062,0,0.106944444444444,0.869680797911672,20,60,12,0.05
BENCH_TUNED_PID,4,1.5,45,16,206,3,1,1.8122860026158,2.85530030549318,2.29412290941908,22.5493412159625,0,0.101388888888889,0.906873541159451,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,101,0,1,0.466389404849432,1.3187473271599,0.620559815861689,21.3187473271599,0,0.0694444444444444,0.91918059471847,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,102,0,1,0.473229293435526,1.52285080795227,0.213176213108995,21.5228508079523,0,0.0763888888888889,0.922020607903889,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,103,0,1,0.741183282338222,1.90907525076651,1.24056164202718,21.2602772234361,0,0.105555555555556,1.01520558312522,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,104,0,1,0.733108967400213,2.17839868324441,0.0948884986317088,22.1783986832444,0,0.0444444444444444,0.820784058119105,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,105,0,1,0.59007016678686,1.52920455383838,0.108190662895831,21.5292045538384,0,0.0513888888888889,0.887274941897018,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,106,0,1,0.864246481260565,1.98125695296402,1.35177479798868,21.364427480239,0,0.0805555555555556,0.936255922649293,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,201,3,1,0.587800447022979,2.38611608040077,0.224960619409866,21.6438006788745,0,0.0416666666666667,0.850282303403912,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,202,3,1,0.646291350774679,2.80676179770569,0.441577113132282,21.3870938077692,0,0.0430555555555556,0.817782562803262,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,203,3,1,0.718176116320779,3.64224363451644,0.114030807165788,21.3833585856187,0,0.144444444444444,1.16138784963818,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,204,3,1,1.03132913194607,3.78467835417692,1.61553920505993,21.5793102622101,0,0.0652777777777778,0.893895051432157,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,205,3,1,1.22328382728714,3.41883169698147,2.27433729445176,20.7940451972175,0,0.0666666666666667,0.913307340485061,20,60,12,0.05
BENCH_TUNED_PCH,4,1.5,45,6,206,3,1,1.42508917460463,2.71578269531987,2.29029611220182,22.0966188686032,0,0.0777777777777778,0.939703041882443,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,101,0,1,1.53491541979191,3.36140381548046,0.206966945438222,22.6384893635783,0,0.0958333333333333,1.49124551381617,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,102,0,1,1.46439119078902,3.26307895903863,0.267683789650659,22.4667214336419,0,0.0930555555555556,1.48860201188163,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,103,0,1,1.26036199276995,2.68907319072493,1.4831989487487,22.1658979818963,0,0.0972222222222222,1.47607118744712,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,104,0,1,1.95124674075145,3.88162048604526,0.593070606946545,23.1274811177751,0,0.0972222222222222,1.49589446297011,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,105,0,1,1.70896600106011,3.51191823692271,0.132454996170643,22.7775154625673,0,0.0916666666666667,1.49828171803835,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,106,0,1,1.31095177344487,2.61298252284538,1.54611944949506,22.2022108579545,0,0.0944444444444444,1.45991797603133,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,201,3,1,1.68077639104557,3.37422847917524,0.192984810068128,22.6067996940012,0,0.1,1.47457641721099,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,202,3,1,1.72853346392653,3.48305678073124,0.412911710029028,22.6960154192588,0,0.105555555555556,1.47979166168728,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,203,3,1,1.68501336724216,3.64224363451644,0.0395209763643186,22.4519222481448,0,0.101388888888889,1.51339478118365,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,204,3,1,2.23467416896846,3.86741772028462,1.77068440868773,23.0859595455715,0,0.102777777777778,1.5166079200549,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,205,3,1,1.49680117060188,3.41888963259689,2.39401070049294,22.0580914818532,0,0.102777777777778,1.45242063910171,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.3,45,16,206,3,1,2.66702193054977,4.56874020379903,2.59551705899441,23.8063501776118,0,0.0972222222222222,1.55740789663052,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,101,0,1,1.53491541979191,3.36140381548046,0.206966945438222,22.6384893635783,0,0.0958333333333333,1.49124551381617,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,102,0,1,1.46439119078902,3.26307895903863,0.267683789650659,22.4667214336419,0,0.0930555555555556,1.48860201188163,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,103,0,1,1.26036199276995,2.68907319072493,1.4831989487487,22.1658979818963,0,0.0972222222222222,1.47607118744712,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,104,0,1,1.95124674075145,3.88162048604526,0.593070606946545,23.1274811177751,0,0.0972222222222222,1.49589446297011,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,105,0,1,1.70896600106011,3.51191823692271,0.132454996170643,22.7775154625673,0,0.0916666666666667,1.49828171803835,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,106,0,1,1.31095177344487,2.61298252284538,1.54611944949506,22.2022108579545,0,0.0944444444444444,1.45991797603133,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,201,3,1,1.68077639104557,3.37422847917524,0.192984810068128,22.6067996940012,0,0.1,1.47457641721099,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,202,3,1,1.72853346392653,3.48305678073124,0.412911710029028,22.6960154192588,0,0.105555555555556,1.47979166168728,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,203,3,1,1.68501336724216,3.64224363451644,0.0395209763643186,22.4519222481448,0,0.101388888888889,1.51339478118365,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,204,3,1,2.23467416896846,3.86741772028462,1.77068440868773,23.0859595455715,0,0.102777777777778,1.5166079200549,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,205,3,1,1.49680117060188,3.41888963259689,2.39401070049294,22.0580914818532,0,0.102777777777778,1.45242063910171,20,60,12,0.05
BENCH_TUNED_PID,6,0.3,45,16,206,3,1,2.66702193054977,4.56874020379903,2.59551705899441,23.8063501776118,0,0.0972222222222222,1.55740789663052,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,101,0,1,0.784558454459156,2.02066791951587,0.399256890432949,22.0206679195159,0,0.168055555555556,1.50010381271038,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,102,0,1,0.816186526747588,1.9722348819109,0.450825392608167,21.9722348819109,0,0.208333333333333,1.5640568311488,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,103,0,1,0.902091532322993,1.86038882102056,1.60861850748444,21.8603888210206,0,0.170833333333333,1.48077395970709,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,104,0,1,1.14103971811415,2.60037020060425,0.424658555970057,22.6003702006043,0,0.166666666666667,1.50069414691362,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,105,0,1,0.959780273708069,2.40188244218346,0.0436316711486604,22.4018824421835,0,0.180555555555556,1.52496089952171,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,106,0,1,0.973863624550648,1.96789735922682,1.6810800415012,21.9678973592268,0,0.143055555555556,1.4534199100487,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,201,3,1,0.917766176464393,2.38692941319235,0.08440111676005,22.057783583212,0,0.173611111111111,1.48269290459427,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,202,3,1,1.02553041991375,2.80790054109755,0.578658135471186,22.2012076711339,0,0.205555555555556,1.53145544168227,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,203,3,1,1.00483841419111,3.64333452623284,0.154640334712568,21.9545323114968,0,0.175,1.52667583609985,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,204,3,1,1.39001832211199,3.78613318369152,1.56623956606068,22.318530767564,0,0.1875,1.5251662554803,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,205,3,1,1.30103512156618,3.42001411791696,2.5015640307964,21.6119317959115,0,0.186111111111111,1.48996562731971,20,60,12,0.05
BENCH_TUNED_PCH,6,0.3,30,6,206,3,1,1.77538548656094,2.72820335598426,2.36209199194823,22.7282033559843,0,0.183333333333333,1.55231579508777,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,101,0,1,1.57294542765675,3.39931631221368,0.345792135003653,22.669702200105,0,0.0958333333333333,1.51216691473313,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,102,0,1,1.48000646173967,3.25409325936226,0.128809122236573,22.4861048906287,0,0.1,1.50581261319901,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,103,0,1,1.2963057228642,2.78096757279083,1.3457435530479,22.2298905213596,0,0.104166666666667,1.51386562667664,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,104,0,1,1.88377522495037,3.73428789568269,0.338966036009687,23.0833457094829,0,0.0972222222222222,1.45695070728713,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,105,0,1,1.71633887083054,3.47686011865942,0.015407013142256,22.7730020421126,0,0.0972222222222222,1.51198604765011,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,106,0,1,1.34420980847432,2.72030007720814,1.50072098669429,22.2610261640178,0,0.0958333333333333,1.48096837938064,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,201,3,1,1.64141979798463,3.31583126435038,0.108427841078155,22.5404670610755,0,0.101388888888889,1.44145076138617,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,202,3,1,1.67079463270482,3.43787967959716,0.355535666158687,22.6248108177934,0,0.105555555555556,1.43780881624528,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,203,3,1,1.74930374541424,3.64224363451644,0.136037399353765,22.6315337415946,0,0.0972222222222222,1.58290042690476,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,204,3,1,2.22013546834325,3.79959611461261,1.73886386151263,23.0445919856417,0,0.101388888888889,1.5001140205374,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,205,3,1,1.49228822843721,3.4189988280273,2.3874852630426,22.1058634581675,0,0.108333333333333,1.44102439490991,20,60,12,0.05
AMATEUR_BASIC_PID,6,0.9,45,16,206,3,1,2.67829133384557,4.52966463715203,2.59295384279303,23.7486009924966,0,0.102777777777778,1.56386702860572,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,101,0,1,1.57294542765675,3.39931631221368,0.345792135003653,22.669702200105,0,0.0958333333333333,1.51216691473313,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,102,0,1,1.48000646173967,3.25409325936226,0.128809122236573,22.4861048906287,0,0.1,1.50581261319901,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,103,0,1,1.2963057228642,2.78096757279083,1.3457435530479,22.2298905213596,0,0.104166666666667,1.51386562667664,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,104,0,1,1.88377522495037,3.73428789568269,0.338966036009687,23.0833457094829,0,0.0972222222222222,1.45695070728713,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,105,0,1,1.71633887083054,3.47686011865942,0.015407013142256,22.7730020421126,0,0.0972222222222222,1.51198604765011,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,106,0,1,1.34420980847432,2.72030007720814,1.50072098669429,22.2610261640178,0,0.0958333333333333,1.48096837938064,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,201,3,1,1.64141979798463,3.31583126435038,0.108427841078155,22.5404670610755,0,0.101388888888889,1.44145076138617,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,202,3,1,1.67079463270482,3.43787967959716,0.355535666158687,22.6248108177934,0,0.105555555555556,1.43780881624528,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,203,3,1,1.74930374541424,3.64224363451644,0.136037399353765,22.6315337415946,0,0.0972222222222222,1.58290042690476,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,204,3,1,2.22013546834325,3.79959611461261,1.73886386151263,23.0445919856417,0,0.101388888888889,1.5001140205374,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,205,3,1,1.49228822843721,3.4189988280273,2.3874852630426,22.1058634581675,0,0.108333333333333,1.44102439490991,20,60,12,0.05
BENCH_TUNED_PID,6,0.9,45,16,206,3,1,2.67829133384557,4.52966463715203,2.59295384279303,23.7486009924966,0,0.102777777777778,1.56386702860572,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,101,0,1,0.762602399755566,1.90331626199139,0.445447484026442,21.9033162619914,0,0.251388888888889,1.55792547261199,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,102,0,1,0.778201051284153,1.91232469087092,0.28973373611777,21.9123246908709,0,0.286111111111111,1.60358922829845,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,103,0,1,0.855106675475989,1.85191615730669,1.43540294170352,21.8519161573067,0,0.258333333333333,1.55083339851444,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,104,0,1,1.08620064611917,2.46810457144082,0.28751648064058,22.4681045714408,0,0.230555555555556,1.5005823132666,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,105,0,1,0.933891977947639,2.18940778256654,0.0710342510203569,22.1894077825665,0,0.263888888888889,1.5619569846409,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,106,0,1,0.948772497704131,1.86234597699475,1.56212810620842,21.811105844277,0,0.252777777777778,1.5325200323351,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,201,3,1,0.910236591385281,2.38701620445662,0.0856048728152473,22.0588739873612,0,0.227777777777778,1.48217592292105,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,202,3,1,1.03345160899904,2.80837874858584,0.577153981306307,22.0363504361946,0,0.318055555555556,1.57011894826914,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,203,3,1,1.05648775746559,3.64332517906397,0.0582642800908307,21.8695989093154,0,0.265277777777778,1.61627206543426,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,204,3,1,1.44400950708501,3.7863118207513,1.59547346016017,22.2901294543959,0,0.284722222222222,1.56386368139362,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,205,3,1,1.30479936356193,3.42017885728627,2.41035917840194,21.3517434767913,0,0.276388888888889,1.53248062637815,20,60,12,0.05
BENCH_TUNED_PCH,6,0.9,30,8,206,3,1,1.78317218463349,2.88718504876737,2.38041766335314,22.584544699904,0,0.323611111111111,1.64494665106967,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,101,0,1,1.61451277759278,3.45281983585489,0.47620504133567,22.7008844380463,0,0.0972222222222222,1.53972297871037,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,102,0,1,1.50904746927962,3.25880551521206,0.0313968978372501,22.5935157023518,0,0.0986111111111111,1.52627413635337,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,103,0,1,1.32910355562177,2.86503644660166,1.21453493170692,22.3875696187534,0,0.102777777777778,1.55350896248764,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,104,0,1,1.82371769511513,3.58919944808826,0.10292883108409,23.076707928367,0,0.0972222222222222,1.4285120692466,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,105,0,1,1.73068889106263,3.45366419877846,0.0631287732247762,22.7759528795319,0,0.0958333333333333,1.52955957877774,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,106,0,1,1.37688983998612,2.75842525065656,1.47080322716944,22.2896059995845,0,0.0972222222222222,1.50426401363084,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,201,3,1,1.59615194830223,3.2198218989713,0.00288856123807834,22.5346365626521,0,0.0972222222222222,1.4163442261109,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,202,3,1,1.61627589471848,3.38833739955707,0.293478165166199,22.5599374919207,0,0.102777777777778,1.39927065787149,20,60,12,0.05
AMATEUR_BASIC_PID,6,1.5,45,16,203,3,1,1.82642373527177,3.64224363451644,0.239411094835477,22.8542785032252,0,0.0972222222222222,1.66039726798424,20,60,12,0.05
