param,param_val,param_normalised,rms_median,rms_q25,rms_q75,success_rate
Cm_alpha,-65.8974358974359,0.10256410256410256,8.009960871230973,6.079693945666923,12.51743046224584,0.57
Cm_alpha,-64.87179487179488,0.1282051282051281,8.88573095595751,6.3246725366308345,13.837892782802683,0.56
Cm_alpha,-63.84615384615385,0.15384615384615383,8.619917898946408,5.2965065767845925,12.791121903143958,0.61
Cm_alpha,-62.82051282051282,0.17948717948717957,8.020543160831789,4.931823074035982,12.614130428510588,0.57
Cm_alpha,-61.794871794871796,0.20512820512820512,8.088644375936585,5.256286711401028,12.002295594218884,0.61
Cm_alpha,-60.769230769230774,0.23076923076923067,8.171500504706337,5.900231395027799,11.51833180888073,0.6
Cm_alpha,-59.743589743589745,0.2564102564102564,8.145303762829169,5.05647504743522,11.602668347549187,0.55
Cm_alpha,-58.717948717948715,0.2820512820512821,7.910796219884688,4.961606983733752,10.997092157061582,0.66
Cm_alpha,-57.69230769230769,0.30769230769230765,7.894286093845791,5.04964087504192,11.429347459740644,0.65
Cm_alpha,-56.66666666666667,0.3333333333333332,7.50215978300592,5.336209813399327,11.391929009698162,0.63
Cm_alpha,-55.64102564102564,0.3589743589743589,7.50163668371622,5.235269175879739,11.234118042006441,0.66
Cm_alpha,-54.61538461538461,0.3846153846153847,7.2292570199287605,5.1208681085479215,10.936623311042029,0.68
Cm_alpha,-53.58974358974359,0.41025641025641024,7.567330669855094,5.032772730993489,11.238134767496826,0.67
Cm_alpha,-52.56410256410257,0.4358974358974358,7.0768706650702295,4.967244475002557,10.897954632648963,0.7
Cm_alpha,-51.53846153846154,0.4615384615384615,7.510599442151002,5.199863605910139,11.131679835372218,0.66
Cm_alpha,-50.51282051282051,0.4871794871794872,6.996989706172964,4.877493690395711,10.078773389949745,0.72
Cm_alpha,-49.48717948717949,0.5128205128205128,7.06345093663043,4.8204883682801976,9.618485405788459,0.72
Cm_alpha,-48.46153846153847,0.5384615384615383,7.161687984938577,4.887912405871922,9.89303123354661,0.71
Cm_alpha,-47.43589743589744,0.5641025641025641,7.4243648657759405,5.006961873589033,9.941452469607398,0.76
Cm_alpha,-46.41025641025641,0.5897435897435898,6.977032846163327,4.975835396324836,9.427689993234281,0.74
Cm_alpha,-45.38461538461539,0.6153846153846153,6.725228885260389,4.927873984718598,9.30562801933603,0.8
Cm_alpha,-44.358974358974365,0.6410256410256409,6.904209950846395,4.518242709441621,9.33081315443717,0.78
Cm_alpha,-43.333333333333336,0.6666666666666666,7.0474059900049,4.872931465214036,9.64105763319812,0.78
Cm_alpha,-42.30769230769231,0.6923076923076923,6.698367329811777,4.671098815659254,9.498306159089507,0.81
Cm_alpha,-41.282051282051285,0.7179487179487178,6.653416659077079,4.855265300177159,9.16406890669789,0.78
Cm_alpha,-40.25641025641026,0.7435897435897434,6.481208118451519,4.622481889031111,9.016312840142653,0.79
Cm_alpha,-39.23076923076923,0.7692307692307692,6.589717295146096,4.802536770765773,8.581419901459537,0.77
Cm_alpha,-38.205128205128204,0.7948717948717949,6.324524369571098,4.699520221404742,8.591244884472696,0.8
Cm_alpha,-37.17948717948718,0.8205128205128205,6.481103564877753,4.563413179816193,8.367434351785302,0.82
Cm_alpha,-36.15384615384616,0.846153846153846,6.396058984951451,4.603121548891414,8.420803476805757,0.8
Cm_alpha,-35.12820512820513,0.8717948717948717,6.209839143385753,4.666104812608092,8.612429676246844,0.83
Cm_alpha,-34.1025641025641,0.8974358974358975,5.902639571244986,4.6262672768689805,8.259145753022663,0.84
Cm_alpha,-33.07692307692308,0.923076923076923,5.821953858194155,4.816140267380836,8.281774545874534,0.84
Cm_alpha,-32.05128205128206,0.9487179487179486,6.050158475072103,4.687190667631821,8.096943381523594,0.84
Cm_alpha,-31.02564102564103,0.9743589743589742,6.245504079477157,4.4830726416287785,8.136710879686273,0.82
Cm_alpha,-30.0,1.0,6.207115901927397,4.546437465802532,7.955741102013128,0.85
thrust,25.0,0.0,8.906846231168359,5.423661478592366,14.396270492566998,0.49
thrust,25.641025641025642,0.025641025641025692,8.268231958095619,4.47560577910515,14.384598584575862,0.57
thrust,26.28205128205128,0.05128205128205124,8.127645864193088,4.823773615621747,13.129216572716947,0.64
thrust,26.923076923076923,0.07692307692307693,7.71918948998241,4.7466110425032975,13.475750587614082,0.6
thrust,27.564102564102566,0.10256410256410263,7.726594598484063,5.314749508624433,12.153022290292979,0.59
thrust,28.205128205128204,0.12820512820512817,7.937398556720325,4.889442740475769,11.944163268563479,0.58
thrust,28.846153846153847,0.15384615384615385,7.509476328458511,4.77858506753798,11.880763165016527,0.63
thrust,29.48717948717949,0.17948717948717957,7.821035352411387,5.264621786582037,12.059333366448074,0.61
thrust,30.128205128205128,0.20512820512820512,7.4490549876037075,4.4668793509527775,11.742900919084779,0.68
thrust,30.76923076923077,0.2307692307692308,6.923455095930519,4.801096773250526,10.491020162879602,0.69
thrust,31.41025641025641,0.25641025641025633,7.333699895498971,4.8734431594248635,10.851582490236678,0.68
thrust,32.05128205128205,0.28205128205128205,6.493472492385944,4.856307711044227,10.91683919274219,0.74
thrust,32.69230769230769,0.3076923076923077,7.086820021789122,5.170502128235363,10.995649725879884,0.68
thrust,33.333333333333336,0.3333333333333334,6.991116788066267,4.753468189036495,10.452156375214168,0.7
thrust,33.97435897435898,0.35897435897435914,6.7936479908397285,4.813403875932067,11.020462746251452,0.74
thrust,34.61538461538461,0.3846153846153845,6.6532468050786076,4.701816676412022,9.9092570069029,0.74
thrust,35.256410256410255,0.41025641025641024,6.856122031757431,5.096489612865707,10.043908759175121,0.73
thrust,35.8974358974359,0.4358974358974359,6.245972347153036,4.8580853520613765,10.178958578007997,0.76
thrust,36.53846153846154,0.4615384615384616,6.851665003889876,4.933852530521777,9.596250105834526,0.78
thrust,37.17948717948718,0.4871794871794873,6.233590383704488,4.7735047862736755,9.213937353923694,0.8
thrust,37.82051282051282,0.5128205128205127,6.771357261674519,5.170475107856863,9.157362844277735,0.77
thrust,38.46153846153847,0.5384615384615387,6.577089040460706,5.088479455728114,9.736287789363033,0.78
thrust,39.1025641025641,0.5641025641025641,6.468133195036822,5.08200814516243,9.663932357257718,0.76
thrust,39.743589743589745,0.5897435897435898,7.176776765375087,5.306746055587801,9.099622783691856,0.76
thrust,40.38461538461539,0.6153846153846154,6.355840208708658,5.030927054352013,9.047070850964746,0.78
thrust,41.02564102564102,0.6410256410256409,6.872732618294281,4.858890820831211,9.262478742811231,0.76
thrust,41.66666666666667,0.6666666666666669,6.675670833609207,5.048055380031282,9.420859895816339,0.75
thrust,42.30769230769231,0.6923076923076923,6.677427889012072,5.084200879033631,9.156613443795049,0.73
thrust,42.94871794871795,0.717948717948718,6.5719128580099255,4.781879804655108,9.393851658520566,0.72
thrust,43.58974358974359,0.7435897435897436,6.53035690481876,5.16525007467696,8.740563397588032,0.74
thrust,44.23076923076923,0.7692307692307694,6.741403711244674,4.954754338709835,8.864926964883718,0.75
thrust,44.871794871794876,0.794871794871795,6.270151233257579,4.6844333848930875,8.467929508398184,0.74
thrust,45.51282051282051,0.8205128205128205,6.758402730883937,4.998654446014455,8.301467575922883,0.73
thrust,46.15384615384616,0.8461538461538464,6.515314386325336,5.1619069316319175,8.576127331586532,0.7
thrust,46.794871794871796,0.8717948717948718,6.565747898762833,5.3178268742302865,7.963039010536542,0.69
thrust,47.43589743589744,0.8974358974358975,6.213798643520044,4.743261446139099,8.974077707935766,0.72
thrust,48.07692307692308,0.9230769230769232,6.610574459530113,4.748208185852768,8.94362118206502,0.73
thrust,48.717948717948715,0.9487179487179486,6.729619374872846,4.799690922072578,8.783044019816959,0.65
thrust,49.358974358974365,0.9743589743589746,6.623508164688474,5.376898704758443,8.509109857869852,0.61
thrust,50.0,1.0,6.536832951598121,5.015357881593522,8.744371278973668,0.62
wind_strength,0.05,0.0,6.486886402687974,4.557278781174787,8.528238542134906,0.76
wind_strength,0.06025641025641026,0.025641025641025637,6.5220655169409305,5.1820723584507284,8.050440873766625,0.7
wind_strength,0.07051282051282051,0.05128205128205127,6.598793262994807,4.904020220878465,7.912095358864948,0.78
wind_strength,0.08076923076923077,0.07692307692307693,6.439367689421797,4.915609376259905,8.395750102999692,0.76
wind_strength,0.09102564102564104,0.10256410256410257,6.565530217214542,5.077671391988886,8.074633758401001,0.79
wind_strength,0.10128205128205128,0.1282051282051282,6.409647414134349,4.896361436229716,7.971395592208113,0.79
wind_strength,0.11153846153846154,0.15384615384615385,6.477365225444102,4.94659204591247,8.464230697016486,0.75
wind_strength,0.12179487179487179,0.17948717948717946,6.469558909441286,5.005053378163127,8.188740377605203,0.79
wind_strength,0.13205128205128205,0.20512820512820512,6.840629780612954,4.530653111262395,8.367063921706043,0.79
wind_strength,0.1423076923076923,0.23076923076923073,6.2647405959434215,4.695839180967157,8.64111077944462,0.8
wind_strength,0.15256410256410258,0.25641025641025644,6.694286665286718,4.530024320071473,8.009357690610274,0.75
wind_strength,0.16282051282051282,0.28205128205128205,6.531213666445868,4.790348633840884,8.434464151553387,0.76
wind_strength,0.17307692307692307,0.30769230769230765,6.7019540161737226,4.569554724028759,9.435948399914937,0.78
wind_strength,0.18333333333333335,0.33333333333333337,6.714659312524634,4.624848189215625,8.95241452848121,0.77
wind_strength,0.19358974358974357,0.3589743589743589,6.852351299829072,4.692335425230835,9.687986222563449,0.71
wind_strength,0.20384615384615384,0.38461538461538464,6.65486872651703,4.626733787708401,9.354115861610266,0.72
wind_strength,0.21410256410256412,0.4102564102564103,7.231404130071727,5.21262595146694,9.730113347543107,0.68
wind_strength,0.22435897435897434,0.43589743589743585,7.492470592324558,5.181345309257681,9.808178623857577,0.68
wind_strength,0.23461538461538461,0.46153846153846156,6.952862839183567,5.170774379065417,10.361461284308024,0.68
wind_strength,0.2448717948717949,0.4871794871794872,7.2466755608468345,5.446543061014448,10.3660325104862,0.65
wind_strength,0.2551282051282051,0.5128205128205128,6.959539558753175,5.175138199357356,10.396885112872214,0.62
wind_strength,0.2653846153846154,0.5384615384615384,7.368118786593493,5.462660072747405,10.391964199581162,0.66
wind_strength,0.27564102564102566,0.5641025641025641,8.088653686847657,5.7535274163437276,10.969477331427663,0.65
wind_strength,0.2858974358974359,0.5897435897435896,7.744933232096834,4.836501599027768,10.833848221214883,0.66
wind_strength,0.29615384615384616,0.6153846153846154,8.014126262833209,5.022893455500395,11.246025879652983,0.64
wind_strength,0.3064102564102564,0.641025641025641,8.053398125425103,5.751234096771202,11.348004722305307,0.63
wind_strength,0.31666666666666665,0.6666666666666666,8.089747749056095,5.0049178664039395,12.08679124403476,0.59
wind_strength,0.3269230769230769,0.6923076923076923,8.847589768101559,5.274239048502349,11.949386933476529,0.61
wind_strength,0.33717948717948715,0.7179487179487178,8.60734935041587,5.5431749738551215,12.46234560489165,0.6
wind_strength,0.3474358974358974,0.7435897435897435,9.226969249894488,5.951494992679404,12.507050885916215,0.61
wind_strength,0.3576923076923077,0.7692307692307693,9.682372266400531,6.040701683594863,13.180036339636667,0.6
wind_strength,0.3679487179487179,0.7948717948717948,9.365290166555338,5.654100888181236,13.244193039333792,0.64
wind_strength,0.3782051282051282,0.8205128205128205,9.29736048072002,6.2710386171444625,13.520184216013512,0.57
wind_strength,0.38846153846153847,0.8461538461538461,9.987506548290812,6.25338247616491,13.88471876817062,0.55
wind_strength,0.3987179487179487,0.8717948717948717,9.7206095450419,6.38512835520926,14.737017689897398,0.51
wind_strength,0.40897435897435896,0.8974358974358974,9.587460755650568,6.6179288983601,14.454962826919592,0.51
wind_strength,0.41923076923076924,0.9230769230769231,10.85827820763878,6.894024315922109,15.592369826850993,0.49
wind_strength,0.42948717948717946,0.9487179487179487,10.121508347984737,6.77505793262377,14.927078097763815,0.52
wind_strength,0.43974358974358974,0.9743589743589743,10.290551920524605,6.733391231460607,16.35173331081078,0.45
wind_strength,0.45,1.0,10.704462901094818,7.24818372783419,16.11673721277745,0.45
