case_id,case_label,source_regime,base_p_unstable,base_servo_slew_deg_s,base_max_gimbal_deg,base_Kp,base_Kd,parameter,param_value,applied_max_gimbal_deg,applied_servo_slew_deg_s,applied_Kp,applied_Kd,envelope_cmd_deg,envelope_cmd_ratio,bounded_window_s,bounded_window_norm,overshoot_pct,actuator_sat_frac,slew_sat_frac,success_like_rate,rms_err_deg,peak_err_deg,reference_success_rate,settled_frac,active_bottleneck
easy_regime,Easy regime,EASY,0,90,12,10,16,max_gimbal_deg,12,12,90,10,16,20,0.666666666666667,2.5,1,38.1311624854437,0.166001330671989,0.996,0,12.5566445732479,19.1782754254971,0.666666666666667,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,max_gimbal_deg,15,15,90,10,16,20,0.666666666666667,2.5,1,40.9121505746639,0.247837658017299,0.996333333333333,0,13.0551057307373,22.3556478124202,0.666666666666667,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,max_gimbal_deg,18,18,90,10,16,15,0.5,2.32916666666667,0.931666666666667,60.1056456496371,0.375249500998004,0.999,0,16.053652684926,28.8087507616963,0.5,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,servo_slew_deg_s,10,12,10,10,16,0,0,1.31083333333333,0.524333333333333,38.2740884532273,0.275781769793746,0.997,0,24.0801889307266,37.9750429944244,0,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,servo_slew_deg_s,15,12,15,10,16,0,0,2.045,0.818,139.335393164085,0.378908848968729,0.999,0,23.6867101457904,43.1930302380919,0,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,servo_slew_deg_s,20,12,20,10,16,0,0,2.05833333333333,0.823333333333333,137.231893438025,0.366600133067199,0.999,0,22.2340889766791,34.8282650700993,0,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,servo_slew_deg_s,30,12,30,10,16,0,0,2.16333333333333,0.865333333333333,76.0065752192777,0.367265469061876,0.998666666666667,0,17.7204855305767,31.4347464704989,0,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,servo_slew_deg_s,45,12,45,10,16,10,0.333333333333333,2.21333333333333,0.885333333333333,33.3162002230706,0.270791749833666,0.999,0,16.717017374968,31.0352609599427,0,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,servo_slew_deg_s,60,12,60,10,16,15,0.5,2.5,1,41.2861576881631,0.211909514304724,0.998333333333333,0,13.1493053677708,21.7579209606851,0.666666666666667,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,servo_slew_deg_s,75,12,75,10,16,20,0.666666666666667,2.5,1,28.0320260612256,0.125748502994012,0.997,0,11.9398180204419,19.209952546477,0.833333333333333,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,servo_slew_deg_s,90,12,90,10,16,20,0.666666666666667,2.5,1,38.1311624854437,0.166001330671989,0.996,0,12.5566445732479,19.1782754254971,0.666666666666667,0,slew_limited
easy_regime,Easy regime,EASY,0,90,12,10,16,servo_slew_deg_s,120,12,120,10,16,25,0.833333333333333,2.5,1,30.0688803846952,0.211244178310047,0.996666666666667,0,12.3346537458426,20.1248572719485,1,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kd,0,10,60,10,0,0,0,0.465,0.186,73.4632588122431,0.530938123752495,0.999333333333333,0,90,90,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kd,2,10,60,10,2,0,0,0.925,0.37,148.685280368568,0.480039920159681,0.999,0,71.4400512602892,86.7305244016188,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kd,4,10,60,10,4,0,0,0.976666666666667,0.390666666666667,149.178916030264,0.363273453093812,0.998666666666667,0,44.7122627743075,81.2103582909488,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kd,6,10,60,10,6,10,0.333333333333333,1.49,0.596,123.248115146864,0.359614105123087,0.999666666666667,0,42.434439626193,85.9872016973057,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kd,8,10,60,10,8,10,0.333333333333333,1.85416666666667,0.741666666666667,79.9964678927827,0.218562874251497,0.998666666666667,0,23.309766401457,44.7055184786955,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kd,12,10,60,10,12,10,0.333333333333333,2.425,0.97,64.5819040510572,0.118429807052562,0.998,0,13.0954493229698,23.3726983520253,0.5,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kd,16,10,60,10,16,15,0.5,2.5,1,28.0601518280761,0.13606121091151,0.995666666666667,0,12.959704518514,21.8225298414106,0.5,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kd,24,10,60,10,24,15,0.5,2.5,1,14.9414345876842,0.314038589487691,0.998,0,13.546211101343,20.0129255321276,0.166666666666667,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kd,32,10,60,10,32,15,0.5,2.5,1,14.0264128014011,0.439787092481703,0.999666666666667,0,14.6447687603903,20.8563531409883,0.333333333333333,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kp,2,10,60,2,24,15,0.5,2.5,1,0,0.147371922821025,0.998,0,16.7322449159166,22.3056457104539,0.333333333333333,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kp,5,10,60,5,24,15,0.5,2.5,1,3.25962268908295,0.23020625415835,0.998666666666667,0,15.0903765727182,20.9043159287976,0.166666666666667,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kp,8,10,60,8,24,15,0.5,2.5,1,17.0339932308054,0.262807717897538,0.998666666666667,0,14.081961087068,20.1020508442646,0.333333333333333,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kp,10,10,60,10,24,15,0.5,2.5,1,14.9414345876842,0.314038589487691,0.998,0,13.546211101343,20.0129255321276,0.166666666666667,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kp,15,10,60,15,24,10,0.333333333333333,2.435,0.974,23.375389309495,0.346307385229541,0.998333333333333,0,13.6782464404085,22.1837459924484,0.5,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kp,20,10,60,20,24,10,0.333333333333333,2.37083333333333,0.948333333333333,89.6741204673878,0.528609447771124,0.998666666666667,0,16.3797162069257,33.1916008568118,0.5,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kp,30,10,60,30,24,0,0,1.685,0.674,104.846222486276,0.783100465735196,0.999666666666667,0,32.764022299314,72.1516068788748,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kp,45,10,60,45,24,0,0,1.09083333333333,0.436333333333333,143.463991267936,0.865602129075183,0.999666666666667,0,43.6019971219536,86.6758802270359,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,Kp,60,10,60,60,24,0,0,0.9225,0.369,148.846749532373,0.901530272787758,1,0,53.2540367828689,86.2961613881011,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,max_gimbal_deg,2,2,60,10,24,30,1,2.5,1,0,0.00199600798403194,0.748333333333333,0,12.3597465194885,18.8244422180683,1,0,diminishing_returns
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,max_gimbal_deg,4,4,60,10,24,25,0.833333333333333,2.5,1,0,0.00199600798403194,0.990666666666666,0,12.2731436241062,18.9825754201746,1,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,max_gimbal_deg,6,6,60,10,24,20,0.666666666666667,2.5,1,0,0.0432468396540253,0.996666666666667,0,12.7990702080172,19.3440751019032,1,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,max_gimbal_deg,8,8,60,10,24,15,0.5,2.5,1,9.07477315627986,0.182634730538922,0.995666666666667,0,12.6830481692597,19.0868547794882,0.333333333333333,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,max_gimbal_deg,10,10,60,10,24,15,0.5,2.5,1,14.9414345876842,0.314038589487691,0.998,0,13.546211101343,20.0129255321276,0.166666666666667,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,max_gimbal_deg,12,12,60,10,24,10,0.333333333333333,2.5,1,47.8754390041933,0.370924817032601,0.999,0,14.5540484475769,22.1391645023928,0.166666666666667,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,max_gimbal_deg,15,15,60,10,24,0,0,2.26,0.904,46.150262199887,0.518296739853626,0.999666666666667,0,16.9525030093953,31.4851769483516,0.333333333333333,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,max_gimbal_deg,18,18,60,10,24,0,0,2.28166666666667,0.912666666666667,131.887291926907,0.601796407185629,0.999333333333333,0,20.4754711360233,34.285660172549,0.166666666666667,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,servo_slew_deg_s,10,10,10,10,24,0,0,1.655,0.662,99.4373051680617,0.523286759813706,0.999666666666667,0,29.53089904147,60.707841056168,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,servo_slew_deg_s,15,10,15,10,24,0,0,1.99833333333333,0.799333333333333,136.695758462117,0.551230871590153,0.999666666666667,0,24.5063444608238,41.9313641020082,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,servo_slew_deg_s,20,10,20,10,24,0,0,2.38583333333333,0.954333333333333,89.0701898894335,0.486027944111776,0.999333333333333,0,17.7304308127418,31.9373824768084,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,servo_slew_deg_s,30,10,30,10,24,5,0.166666666666667,2.30583333333333,0.922333333333333,29.7501511385348,0.452761144377911,0.998,0,16.0411061538196,29.1124817856162,0,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,servo_slew_deg_s,45,10,45,10,24,10,0.333333333333333,2.5,1,16.7463329796986,0.286759813705921,0.998666666666667,0,14.7167174155446,24.150849679652,0.333333333333333,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,servo_slew_deg_s,60,10,60,10,24,15,0.5,2.5,1,14.9414345876842,0.314038589487691,0.998,0,13.546211101343,20.0129255321276,0.166666666666667,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,servo_slew_deg_s,75,10,75,10,24,15,0.5,2.5,1,20.330278037341,0.315036593479707,0.996,0,12.9387264566288,19.9423927205698,0.166666666666667,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,servo_slew_deg_s,90,10,90,10,24,25,0.833333333333333,2.5,1,14.8023378547943,0.372920825016633,0.999333333333333,0,13.3064316749526,20.3319038837417,1,0,slew_limited
fragile_regime,Fragile regime,FRAGILE,1,60,10,10,24,servo_slew_deg_s,120,10,120,10,24,30,1,2.5,1,8.67313925081647,0.312042581503659,0.994666666666667,0,13.2354936956848,19.8333224526806,0.5,0,diminishing_returns
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kd,0,10,45,10,0,0,0,0.5025,0.201,74.1368541194588,0.705921490352628,1,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kd,2,10,45,10,2,0,0,0.543333333333333,0.217333333333333,74.1997469144808,0.734530938123752,1,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kd,4,10,45,10,4,0,0,0.586666666666667,0.234666666666667,73.7074658739507,0.743512974051896,0.999333333333333,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kd,6,10,45,10,6,0,0,0.648333333333333,0.259333333333333,74.1775900522526,0.732534930139721,1,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kd,8,10,45,10,8,0,0,0.8375,0.335,98.8735392506098,0.708250166333999,0.999333333333333,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kd,12,10,45,10,12,0,0,0.856666666666667,0.342666666666667,98.8887623858351,0.640385894876913,0.999333333333333,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kd,16,10,45,10,16,0,0,1.0325,0.413,122.919142654838,0.669328010645376,0.999666666666667,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kd,24,10,45,10,24,0,0,1.22666666666667,0.490666666666667,147.858965715855,0.728210246174318,0.999,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kd,32,10,45,10,32,0,0,1.22916666666667,0.491666666666667,147.558066329076,0.769461077844312,0.999666666666667,0,90,90,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kp,2,10,45,2,4,0,0,1.23916666666667,0.495666666666667,148.145490249175,0.494344644045243,0.99,0,78.2186584661411,86.2516148784255,0,0,slew_limited
hard_regime,Hard regime,INFEASIBLE,4,45,10,10,4,Kp,5,10,45,5,4,0,0,1.04666666666667,0.418666666666667,147.365134385494,0.612774451097804,0.998666666666667,0,90,90,0,0,slew_limited
