rocket_id,td,latency_steps,Iyy,motor_scale,max_gimbal_deg,new_Kp,new_Kd,nom_sr,under_sr,over_sr,margin,nom_rms
R1349,185.31849884943287,3,0.011775404514622997,2.969230225296388,11.696902439293225,82.35745631970453,1.0,0.9333333333333333,1.0,1.0,1.0,2.88828665615666
R1880,201.91992770881248,5,0.006021007295251844,1.6799289840679634,11.518012460507743,10.753066807087182,1.0,0.7333333333333333,0.9333333333333333,0.7333333333333333,0.7333333333333333,5.808190081421284
R2484,188.36086850915748,3,0.008225686145864662,2.2232486591929703,11.091618198373077,41.78105458855241,1.0,1.0,1.0,0.8666666666666667,0.8666666666666667,3.4634755077617814
R3175,259.66318007773526,5,0.005259100809688076,2.3756186572705285,9.148823969537226,15.097120013097204,2.0,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.4666666666666667,12.764369352147126
R0493,227.3567266306149,2,0.007696808453312372,2.921509126381852,9.533039023521383,320.0,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,1.948883565801864
R0147,227.142254739708,5,0.009683234136898693,2.510325554674957,13.944676707495594,29.758952096260835,1.0,1.0,0.9333333333333333,0.5333333333333333,0.5333333333333333,4.427552248021072
R2495,183.00098863690965,5,0.007681851540720737,1.98050748398907,11.296996376935045,21.19609566078763,1.0,1.0,0.9333333333333333,0.6666666666666666,0.6666666666666666,5.178948464167868
R0920,210.09147898228,3,0.005196679210178525,1.1874896777044195,14.632705620410038,58.65987877815546,1.0,1.0,1.0,1.0,1.0,2.4981005669242125
R2301,251.18566967688471,5,0.006679194356745967,2.3763857074246597,11.236269316149045,41.78105458855241,1.0,0.7333333333333333,0.8666666666666667,0.6666666666666666,0.6666666666666666,5.618986657883565
R1740,271.3072249138236,1,0.005328240593342072,2.2531811619915425,10.21102186414733,320.0,1.0,1.0,1.0,1.0,1.0,0.7751049495803858
R3453,447.79641831915626,5,0.00569009705594686,2.8805288390319586,14.078234463601536,21.19609566078763,1.0,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666,8.576375471346303
