rocket_id,regime_label,regime_code,boundary_distance,p_unstable,servo_slew_deg_s,max_gimbal_deg,best_u_max_frac,best_Kp,best_Kd,nominal_success_rate,under_success_rate,over_success_rate,robustness,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,deadband,backlash,latency_steps,wind_strength,nominal_servo_slew_deg_s,nominal_max_gimbal_deg,design_id
R0011,INFEASIBLE,0,-1.80237479643266,1.91610014432287,82.3921923412353,10.0519593884017,0.670130625893446,20,32,0,0,0,0,1.37693288999698,0.0305866038175138,0.215734675792647,-49.5144540466078,10.8605853316253,40.2280380581438,0.0279212459066291,0.151813674855205,3,0.30094758630102,82.3921923412353,10.0519593884017,11
R0012,FRAGILE,1,0,3.17682184627741,69.6501317649029,10.1477720237308,0.676518134915385,20,16,1,1,0,0.666666666666667,1.76308478823103,0.0211733615210336,0.22475622548058,-65.1034056415261,5.76477685630672,27.4603780044132,0.0980946176458941,0.0985300510481565,4,0.220599237919121,69.6501317649029,10.1477720237308,12
R0013,EASY,2,1.97022104998698,1.18515269221331,52.3577405781828,10.7316296551949,0.715441977012993,20,32,1,1,1,1,1.7518061074257,0.0332193474320263,0.0962758832759233,-61.9041986413971,8.73529598512105,32.7331633389797,0.0244032898891748,0.0697669792557301,4,0.442416551093728,52.3577405781828,10.7316296551949,13
R0014,FRAGILE,1,0,1.10335197867376,63.4339340140773,9.83558209358302,0.655705472905535,20,32,1,1,0,0.666666666666667,1.47442633982206,0.0304361113624717,0.0789958909047319,-68.6601887377482,7.95651848772686,31.2789516877107,0.0413121570179609,0.142349215785664,3,0.291460375669709,63.4339340140773,9.83558209358302,14
R0015,INFEASIBLE,0,-2.2407330950458,1.15822694982872,56.0606122036524,14.7895861720262,0.985972411468411,20,32,0,0,0,0,1.74882211925144,0.0213300551071609,0.102874644158959,-61.0224629137011,7.51990075722759,38.0250839400534,0.0985429936584579,0.136017977791313,2,0.069829769440083,56.0606122036524,14.7895861720262,15
R0016,EASY,2,2.13447512168313,1.88338254295098,116.570310868343,9.09357038450305,0.606238025633537,20,8,1,1,1,1,0.968913174475852,0.0317887765053864,0.147131283932352,-67.6199201313368,5.98715702287332,36.1196582398784,0.08816165988335,0.0905049676476769,1,0.255474133647892,116.570310868343,9.09357038450305,16
R0017,INFEASIBLE,0,-1.94057274238421,0.812894402791447,44.3586824332301,13.521973804701,0.901464920313399,20,32,0,0,0,0,1.63168833836342,0.0333629816597603,0.0894088993221549,-52.8709915006766,8.72808140879421,43.771305254507,0.0283804897412742,0.17144610382977,3,0.146903504147174,44.3586824332301,13.521973804701,17
R0018,INFEASIBLE,0,-1.9871820696298,0.441242681666306,78.7979571610385,14.6643307401289,0.977622049341925,20,32,0,0,0,0,1.24673284687845,0.038661588983897,0.0751327451075902,-33.4439315187459,11.0484856200272,41.9758492036401,0.00227485250710736,0.2232598779348,4,0.362028778268709,78.7979571610385,14.6643307401289,18
R0019,INFEASIBLE,0,-1.79679254687144,1.69315262889969,109.063408732673,8.61084219057303,0.574056146038202,20,32,0,0,0,0,1.05713616580299,0.0345376909024144,0.233795221702822,-43.6575992743618,10.1746304974168,47.0392188058628,0.146290892432712,0.193353548624855,2,0.20379889206317,109.063408732673,8.61084219057303,19
R0020,EASY,2,1.81441526100158,0.993019637650526,67.5813993707575,8.70738668520767,0.580492445680512,20,32,1,1,1,1,1.40612317715442,0.0236724732520204,0.143064858607776,-34.2750268251693,6.58817473360415,31.5621972496669,0.0631378515123513,0.112314430914887,3,0.165266137335875,67.5813993707575,8.70738668520767,20
R0021,INFEASIBLE,0,-2.31165587615639,2.00320269470904,68.055677659282,8.00334211235733,0.533556140823822,20,32,0,0,0,0,1.66017777160951,0.0212507071082218,0.239892667553275,-45.7719052279996,11.6773050035921,38.8904969923472,0.0438436360801012,0.155998057430125,6,0.297403835159018,68.055677659282,8.00334211235733,21
R0022,INFEASIBLE,0,-2.56009579726965,1.19359599770936,40.8507856462934,12.0747348420114,0.804982322800762,20,32,0,0,0,0,1.2003220756046,0.0148930044221018,0.17612321918271,-31.6688123785038,13.1836726110733,28.2646383687244,0.127815161713513,0.219005643193849,5,0.343974805727439,40.8507856462934,12.0747348420114,22
R0023,EASY,2,1.85803347061141,0.532776391754598,23.940771361256,14.3822869298751,0.958819128658341,20,32,1,1,1,1,1.32995211191129,0.0104800587486417,0.0778020377643266,-33.341075341467,6.44259561971302,30.6840415716223,0.090188048081388,0.0672844086653053,2,0.161260211636687,23.940771361256,14.3822869298751,23
R0024,INFEASIBLE,0,-1.69434115661679,1.13347933911323,40.4711601412367,12.9589859623725,0.863932397491503,20,32,0,0,0,0,1.62188816998853,0.0147044861057974,0.1063583118549,-57.2462127105907,10.7914934391347,37.3482735791801,0.112724913589416,0.200005524526937,3,0.297874618211186,40.4711601412367,12.9589859623725,24
R0025,INFEASIBLE,0,-2.35594791864956,0.693378665668142,21.70121853584,9.65347443404677,0.643564962269785,20,32,0,0,0,0,1.71847222513617,0.0176668703444234,0.046583757816475,-68.5450404407594,13.7964051539446,27.4499476065412,0.138498028005018,0.226432387624643,5,0.302960696813013,21.70121853584,9.65347443404677,25
R0026,EASY,2,2.54936974537186,0.381459653741745,20.2678752716016,8.58878669654839,0.572585779769893,20,32,1,1,1,1,1.83431078628791,0.0276670615496076,0.0491085637742054,-35.7326979493732,13.4099925902608,27.3911470283928,0.12606095962293,0.0301367227232174,2,0.0716899352843473,20.2678752716016,8.58878669654839,26
R0027,INFEASIBLE,0,-2.01803518396597,1.36271695582472,58.691677966677,10.7326649518814,0.715510996792096,20,32,0,0,0,0,1.1768353369292,0.0211648635034648,0.151376455501596,-43.7442202096958,9.11835004089613,30.5638500158592,0.0496410556695543,0.226283829188021,6,0.209719450254823,58.691677966677,10.7326649518814,27
R0028,INFEASIBLE,0,-2.39276402059754,1.22225364702963,31.3169222608363,8.53638744309014,0.569092496206009,20,32,0,0,0,0,1.58448060840973,0.0265867749615228,0.19213435187908,-39.2282524534853,6.10319240194217,49.2205696850351,0.0982782162821612,0.218961528428913,3,0.402661881435057,31.3169222608363,8.53638744309014,28
R0029,INFEASIBLE,0,-1.95414845196942,1.31632632079598,76.6375359151638,12.7079362574324,0.847195750495491,20,32,0,0,0,0,1.1662170880689,0.0210593743842433,0.199195225871664,-39.3747804653449,12.1500585060714,45.9545341544031,0.0558425215847367,0.134892327881066,3,0.394290561399849,76.6375359151638,12.7079362574324,29
R0030,INFEASIBLE,0,-2.54077462626284,1.59022500406727,36.1267235974995,12.8361082554837,0.855740550365578,20,32,0,0,0,0,2.0136749189545,0.029464901405276,0.124722818423844,-67.124623603059,9.02609728820427,35.8756485424609,0.000344620296808515,0.203656121371679,6,0.340409440546571,36.1267235974995,12.8361082554837,30
R0031,INFEASIBLE,0,-2.17943032626936,1.72203193601102,28.8693857891535,12.7707110221285,0.851380734808566,20,32,0,0,0,0,1.33019733518479,0.0264960177652315,0.221310964590274,-42.1432932005447,9.7857078809432,37.9701012890528,0.0371172963909078,0.246392717193976,1,0.315901534664214,28.8693857891535,12.7707110221285,31
R0032,INFEASIBLE,0,-1.75259700858793,0.641903486338625,77.7368760570495,9.15878027467212,0.610585351644808,20,32,0,0,0,0,1.62645738211936,0.0375885454527166,0.0775771325393748,-44.3047313480693,12.9282973756582,37.1098798985882,0.104765744927884,0.230516593369028,5,0.250227976052487,77.7368760570495,9.15878027467212,32
R0033,EASY,2,2.41218631492073,1.72420520063334,112.416546480007,10.8791970734213,0.725279804894755,20,8,1,1,1,1,1.99320984784396,0.0387145224810193,0.158537102497354,-52.0874654264497,13.5494312190592,29.6901053883592,0.021144865309279,0.0731738208272526,5,0.272341514839377,112.416546480007,10.8791970734213,33
R0034,EASY,2,2.12368899169981,1.62094626635395,58.7653778836251,8.28224185229026,0.552149456819351,20,32,1,1,1,1,1.37064445864067,0.0395111054982964,0.181034211938064,-54.6831847197644,7.58649424387091,48.2784180806947,0.120794729039677,0.108724641439881,2,0.15799630326545,58.7653778836251,8.28224185229026,34
R0035,INFEASIBLE,0,-2.13117917691241,0.435578104452962,34.9356489644998,8.71875392196064,0.581250261464042,20,32,0,0,0,0,1.94954465891116,0.0155592321559373,0.0422779131950365,-53.7816776333703,10.5558664488641,35.2715911517279,0.119924925318498,0.147170124160438,2,0.230442104920857,34.9356489644998,8.71875392196064,35
R0036,EASY,2,2.33173215429847,0.510903313543585,69.0085033722457,14.7877510383939,0.985850069226261,20,32,1,1,1,1,1.65474160945144,0.0372576327613693,0.0474443865783599,-57.6369419927388,7.60483864460598,37.0813427050879,0.0126743677994055,0.0828466065496097,3,0.421951158251789,69.0085033722457,14.7877510383939,36
R0037,INFEASIBLE,0,-2.28604114734061,0.734860066754429,28.1302237550389,8.27801695077021,0.551867796718014,20,32,0,0,0,0,0.974416710406744,0.0365323933181651,0.101237157279113,-37.8734106110798,10.5610088608272,35.2371501889955,0.0817064903714855,0.242503208697018,4,0.180893914400333,28.1302237550389,8.27801695077021,37
R0038,INFEASIBLE,0,-2.55716596904965,0.407763362036294,83.8098455290753,8.50489351745648,0.566992901163765,20,32,0,0,0,0,1.46434815883493,0.0177482863753262,0.0496295448107564,-50.3558426235577,6.47613088058266,48.6211552351202,0.0340072352150428,0.228118575671946,6,0.0822616720824932,83.8098455290753,8.50489351745648,38
R0039,INFEASIBLE,0,-1.73584836041794,0.605972588757201,29.4893061157561,13.0937478628195,0.872916524187969,20,32,0,0,0,0,1.81869018318976,0.0329217981489407,0.0886306729260787,-41.77342201476,10.9497986518473,48.3196298661602,0.111990407721708,0.178009812189695,6,0.348609144789444,29.4893061157561,13.0937478628195,39
R0040,EASY,2,1.90289573173802,0.789307191379997,28.336013262756,9.20972722217884,0.613981814811923,20,32,1,1,1,1,1.46309043991615,0.0259489113668846,0.153465063729929,-30.7385150707459,7.17347236154845,46.2332105559605,0.06807539064973,0.0923547237096174,5,0.132985320284777,28.336013262756,9.20972722217884,40
R0041,INFEASIBLE,0,-2.17499541376536,0.534347618779375,59.2380355953639,14.4226776540332,0.961511843602212,20,32,0,0,0,0,1.103606430591,0.0298183653698659,0.0431717885405444,-61.9231109024482,10.6906136152305,32.3980756698243,0.00167549107590931,0.168387442179824,2,0.260301032298121,59.2380355953639,14.4226776540332,41
R0042,INFEASIBLE,0,-1.6718250340856,0.780619232709866,62.0994383547925,11.8431124558671,0.789540830391142,20,32,0,0,0,0,1.81641102627397,0.0115489023733182,0.0640426098746491,-65.2550033685066,10.9356169169444,37.0978328221607,0.0888835152698606,0.0783974349067806,4,0.28122187419744,62.0994383547925,11.8431124558671,42
R0043,INFEASIBLE,0,-1.49142933142708,1.26516716036354,59.4761870107845,8.66427178938132,0.577618119292088,20,32,0,0,0,0,1.02546380394444,0.0163792167506811,0.180932309321546,-41.8221312091152,10.3491700627763,46.3031043755981,0.123950546088547,0.143189631111974,2,0.318160276225512,59.4761870107845,8.66427178938132,43
R0044,INFEASIBLE,0,-1.88327564266812,0.94288470032655,103.125200553647,9.97561174255585,0.665040782837057,20,32,0,0,0,0,1.93994837028403,0.0136103739747098,0.118659080123877,-48.8717502884941,6.66594874453091,48.9623123705768,0.0757121478775548,0.166293139434456,4,0.421612878803387,103.125200553647,9.97561174255585,44
R0045,FRAGILE,1,0,0.792460043936788,64.6666520068221,8.71237171940263,0.580824781293508,20,32,1,1,1,1,1.76381968951077,0.0247608183689094,0.057685556408787,-67.7532628246082,11.5418729965818,31.484819641742,0.0463327399618933,0.14065790312875,2,0.172312781303343,64.6666520068221,8.71237171940263,45
R0046,EASY,2,2.00488227724223,1.56570736331572,47.0442401290607,8.78948669687402,0.585965779791601,20,32,1,1,1,1,1.95254634499927,0.0394145154534394,0.157109343747256,-51.0830565537198,9.4482777216935,34.0093200319395,0.101525361025174,0.103680836801445,2,0.0759849139003024,47.0442401290607,8.78948669687402,46
R0047,FRAGILE,1,0,0.419690653450709,84.7886869413424,9.5749467565792,0.638329783771947,20,8,1,1,0,0.666666666666667,1.03804781852695,0.0107218643830619,0.0663346359639702,-30.3176624981733,12.1959079966346,29.7217851356466,0.009932696335009,0.0199761025252711,3,0.351983734279101,84.7886869413424,9.5749467565792,47
R0048,INFEASIBLE,0,-2.31681375966402,1.46540815268894,117.290033435313,13.2934734714972,0.886231564766477,20,32,0,0,0,0,0.946215661254367,0.0157875429152556,0.218980463010771,-32.8471616970888,8.46649567176729,31.1853474106169,0.110804320559568,0.170297695032392,4,0.233406345135958,117.290033435313,13.2934734714972,48
R0049,EASY,2,2.1422671477949,2.55895911405403,61.4926364409715,12.5138726892429,0.834258179282857,20,32,1,1,1,1,1.86331188686573,0.039234069114564,0.186867288644567,-66.1080579613578,13.3627701931587,30.1654653924539,0.0548997174643066,0.0513566856239336,1,0.291084446577338,61.4926364409715,12.5138726892429,49
R0050,EASY,2,2.22453300756504,2.14493928652138,54.581845810303,14.9936553596922,0.999577023979482,20,32,1,1,1,1,1.55572537604702,0.0169476089526004,0.145733603577033,-66.7366456688236,12.1677133953089,26.6121220051205,0.0362492871690835,0.0479261437588839,4,0.303596596307734,54.581845810303,14.9936553596922,50
R0051,INFEASIBLE,0,-1.9609697229593,0.397248137441419,47.4891237598574,12.6522289065673,0.843481927104484,20,32,0,0,0,0,1.3385661607562,0.0103778537476131,0.0537305070749061,-39.3683439551787,11.3980796713405,36.7006527857645,0.0242325009924216,0.128114879065497,4,0.206427870657798,47.4891237598574,12.6522289065673,51
R0052,EASY,2,2.43955736719583,0.460319265344133,88.1790670809888,8.55827460357281,0.570551640238187,20,16,1,1,1,1,1.97648589798783,0.037543576157243,0.0446939526396527,-52.1322594215202,8.17535932690812,33.1629898969442,0.0858811173984263,0.0365872829677194,2,0.412807797942566,88.1790670809888,8.55827460357281,52
R0053,EASY,2,1.8680212242474,1.21227966652919,104.336356958506,10.5675029761772,0.704500198411815,20,32,1,1,1,1,0.985351669565881,0.0280698396339429,0.113463584756428,-55.3076688880203,13.4203498187143,34.6848183810425,0.102834268584809,0.0480513236610381,2,0.236497698883635,104.336356958506,10.5675029761772,53
R0054,INFEASIBLE,0,-2.07852238877574,2.54031264395083,95.587412229074,13.3685770273882,0.891238468492545,20,32,0,0,0,0,1.32010227457336,0.018690384122937,0.185431263595261,-66.8538216504988,8.48571280305248,30.8251649886136,0.118977762640052,0.144528984300514,3,0.190370617655641,95.587412229074,13.3685770273882,54
R0055,INFEASIBLE,0,-2.14902045091697,1.93084486970385,72.4663193201081,11.1917034966551,0.746113566443671,20,32,0,0,0,0,2.05441891456133,0.0161176576193715,0.141706710807811,-62.4127508770577,11.3527499029862,27.1577681750458,0.10964867718468,0.126458060010891,5,0.103898778058559,72.4663193201081,11.1917034966551,55
R0056,INFEASIBLE,0,-1.58497800308482,1.31263860842549,104.556509932212,11.6754892230645,0.778365948204301,20,32,0,1,0,0.333333333333333,1.27042473601772,0.0228506551465037,0.145982847272877,-46.1832549613809,9.08570140856249,34.1463074152518,0.0731020946167542,0.129036212644974,5,0.0554147393019568,104.556509932212,11.6754892230645,56
R0057,INFEASIBLE,0,-2.09753799942311,0.498302226950243,82.8296781596072,12.6242478312321,0.841616522082138,20,32,0,0,0,0,0.904498599384816,0.021923813640863,0.084927391432845,-31.0499451694899,8.75135122747577,36.2487425553409,0.129582229193284,0.24308670566183,2,0.445785712855095,82.8296781596072,12.6242478312321,57
R0058,INFEASIBLE,0,-1.69631630025941,2.10703469761442,22.2167686137878,10.6863967636009,0.712426450906726,20,32,0,0,0,0,1.52914104759782,0.0154248347778211,0.223851201830562,-51.711634158197,6.28162465979,39.0672973112934,0.0157121247449952,0.0951959260916889,5,0.284420143099591,22.2167686137878,10.6863967636009,58
R0059,FRAGILE,1,0,0.366840448019467,78.1179816997451,14.2780886562636,0.951872577084243,45,16,1,0,0,0.333333333333333,1.96730934280398,0.0316043395718272,0.0413251458984503,-40.8170991060111,8.18065821060863,27.3665461354688,0.114607644091465,0.214223620506835,1,0.415746527643975,78.1179816997451,14.2780886562636,59
R0060,EASY,2,2.188076789131,2.30108102461018,112.358267323305,8.38119113058231,0.558746075372154,20,8,1,1,1,1,1.44284447813144,0.0267705790720008,0.186204946423722,-58.3487484678783,7.22781752507048,28.8564600003708,0.13487726945052,0.14844103155288,2,0.333454526512027,112.358267323305,8.38119113058231,60
R0061,INFEASIBLE,0,-1.79833245585015,1.32288222045931,92.7218457066511,13.1928089614932,0.879520597432879,20,32,0,0,0,0,1.29834953592968,0.0231303554609936,0.139161074681732,-43.3419041219661,9.7673958931552,26.9073247289472,0.0811066685528914,0.229235465144958,5,0.380607008703792,92.7218457066511,13.1928089614932,61
R0062,EASY,2,1.73339973672146,1.79224328784635,111.662921268082,12.6784444020686,0.845229626804576,20,32,1,1,1,1,1.43588988704267,0.019972114177416,0.166044843908536,-55.0846869431931,8.30410405365871,33.7116486228662,0.0823811221785111,0.120536876693263,5,0.302636153891393,111.662921268082,12.6784444020686,62
R0063,INFEASIBLE,0,-2.16859172534282,0.766096590444573,80.6484122053616,8.08371810193611,0.538914540129074,20,32,0,0,0,0,1.10746720537435,0.0180537472781812,0.0610719623151678,-65.8777383818797,10.546370243906,35.6989473007906,0.133800347236182,0.169493215238615,2,0.210796354439118,80.6484122053616,8.08371810193611,63
R0064,INFEASIBLE,0,-2.48522276564793,0.763706903174838,66.6760905128368,14.3338185277904,0.955587901852693,20,32,0,0,0,0,1.29689354541577,0.0106654509735597,0.0960001032137509,-37.08566604641,13.7156094904484,28.1295957504453,0.035551397036244,0.242923843940862,4,0.251916671164898,66.6760905128368,14.3338185277904,64
R0065,EASY,2,2.35885263601778,0.610532681740514,108.795112821449,13.8303609075139,0.922024060500927,20,32,1,1,1,1,2.05763108905865,0.0139867277283195,0.053381568756453,-58.5449922819323,12.4552137438537,33.9160834372921,0.0742790650666994,0.0665790058938943,2,0.386844418966494,108.795112821449,13.8303609075139,65
R0066,EASY,2,2.03725863418849,0.300316438530725,92.6276998880261,12.86291433476,0.857527622317334,20,32,1,1,1,1,1.04625884632488,0.0291120425534896,0.0423246390708852,-40.5836077444765,5.38465427398874,42.3439118727878,0.0787716604510595,0.154137448979876,5,0.113719453925404,92.6276998880261,12.86291433476,66
R0067,INFEASIBLE,0,-2.36506273143528,1.53948967545052,107.185720375505,14.5929370325738,0.972862468838256,20,32,0,0,0,0,1.20769435854444,0.0144100450946129,0.126534748597908,-64.6237204859066,10.6407289013099,36.5183648811664,0.034303182382759,0.187567512819899,4,0.080176826817247,107.185720375505,14.5929370325738,67
R0068,EASY,2,2.01025357200158,0.625745056403933,118.217296682863,10.8651215699248,0.724341437994986,20,32,1,1,1,1,1.71075137196193,0.0304565589614011,0.0659700053527976,-53.4698909106543,11.2623922199069,41.1318399641348,0.0123950470303149,0.0926074657310084,2,0.0629508771227381,118.217296682863,10.8651215699248,68
R0069,INFEASIBLE,0,-2.08700407280395,1.86133296582369,55.0736052331936,12.1990624644133,0.813270830960884,80,32,0,0,0,0,1.60836432989026,0.0295140976120576,0.219409869585282,-41.1778184409051,10.3645623653764,30.4966549619039,0.146050935725713,0.20627525176081,3,0.201395343190472,55.0736052331936,12.1990624644133,69
R0070,FRAGILE,1,0,2.27417767073627,55.6191684426062,13.8186997491389,0.921246649942592,20,8,1,0,0,0.333333333333333,1.45746810151702,0.0317131759103955,0.232480501790628,-51.6049221562637,5.52630456375198,36.0220063311608,0.11476896737952,0.190871506288107,5,0.0809683275932251,55.6191684426062,13.8186997491389,70
R0071,FRAGILE,1,0,0.345639409144851,64.4840289547134,11.7561815701239,0.783745438008257,20,32,1,1,1,1,1.78328644647473,0.0314854721814904,0.0405089874862204,-52.8499118203101,11.3838204303855,49.6599364507764,0.0377659194948951,0.110968659780961,3,0.303087222247623,64.4840289547134,11.7561815701239,71
R0072,INFEASIBLE,0,-1.73787829785017,2.60954708677597,67.233949842431,12.3847285024417,0.825648566829446,20,32,0,0,0,0,1.41139210761549,0.0247862411173055,0.220937396343042,-57.9322518537361,9.58897336655723,31.139408963465,0.131822751133394,0.134825257416991,4,0.398802910209395,67.233949842431,12.3847285024417,72
R0073,INFEASIBLE,0,-2.30528162058752,1.05765009763106,49.3485544884127,8.89237836806847,0.592825224537898,20,32,0,0,0,0,1.53578665238563,0.0259710531912288,0.183672528733972,-31.0898442389104,12.0315863890074,37.7313924087831,0.00416348877521223,0.219794725745656,1,0.311475887176622,49.3485544884127,8.89237836806847,73
R0074,INFEASIBLE,0,-1.8584723407955,1.34080304544983,67.3459578866445,9.52018443342961,0.634678962228641,20,32,0,0,0,0,1.15056559761384,0.0319492462369098,0.15939316338761,-43.8305619431798,13.1247265014765,35.1418676547169,0.0930210508429945,0.205120691983821,5,0.166195933443384,67.3459578866445,9.52018443342961,74
R0075,INFEASIBLE,0,-2.0266436672236,0.556549753753921,70.8046081492846,11.6026691316937,0.77351127544625,20,32,0,0,0,0,1.47738936587682,0.0284029304611977,0.0511167191589462,-60.0783071020025,13.4400103010282,39.4107485236563,0.0249987792131441,0.185566406991151,2,0.328366829254268,70.8046081492846,11.6026691316937,75
R0076,INFEASIBLE,0,-1.77476744005648,1.74929305742502,75.6883000603256,12.6057644754313,0.840384298362086,20,32,0,0,0,0,1.29900295831971,0.0308103042624146,0.23306170849186,-42.1726086691682,9.43475374414655,40.8638231048422,0.115663191607175,0.140613985863749,5,0.364694739079001,75.6883000603256,12.6057644754313,76
R0077,INFEASIBLE,0,-1.88921718301733,0.614816126785615,73.893477641399,9.26282538554561,0.617521692369707,20,32,0,0,0,0,1.5605107449955,0.0257591738840543,0.0783058289722703,-45.3071869613438,12.407269314946,43.1015844821479,0.0266335658065518,0.129868007301727,2,0.196722780707006,73.893477641399,9.26282538554561,77
R0078,INFEASIBLE,0,-2.60774338315707,1.24357808345029,118.673411901252,9.9777940567711,0.665186270451407,20,32,0,0,0,0,1.18221555213302,0.0101645074528785,0.21069590533147,-35.972526401363,5.11037803081343,48.0805369654428,0.0564673200523887,0.214661464915228,2,0.0945616621748906,118.673411901252,9.9777940567711,78
R0079,INFEASIBLE,0,-1.49250800801472,2.01769176783435,53.8909484839264,12.8437922266055,0.85625281510703,20,32,0,0,0,0,1.48149312960412,0.0327782291165619,0.208163622053141,-49.4430757578548,6.04759106938047,33.6800202567097,0.115169403166118,0.199925492474952,3,0.255771015876957,53.8909484839264,12.8437922266055,79
R0080,EASY,2,1.95069548917801,1.34906198723776,82.1688877498239,13.6085165893618,0.907234439290786,20,32,1,1,1,1,1.62848561478343,0.0278626964318273,0.191014765150244,-38.4052452831476,6.6834200894134,38.2747630336635,0.00942428442928758,0.100590431574155,3,0.23356413542831,82.1688877498239,13.6085165893618,80
R0081,INFEASIBLE,0,-2.32634879411808,0.917413842247102,110.38595231147,10.083962035469,0.672264135697931,20,32,0,0,0,0,1.02578454830535,0.0130374624410109,0.142010508665218,-36.1125886846116,8.28300143086008,40.4472490014857,0.0652479201468324,0.233695052536605,2,0.156793948456709,110.38595231147,10.083962035469,81
R0082,EASY,2,1.86536599460027,0.871346954996015,66.124753513177,9.00022259257892,0.600014839505261,20,32,1,1,1,1,1.48610040142729,0.036431739229994,0.100162664493677,-49.1709733360272,8.96916042166549,41.3531379080368,0.108641029441108,0.107704946924515,3,0.312575693208107,66.124753513177,9.00022259257892,82
R0083,INFEASIBLE,0,-1.75499966381225,0.655526078767608,93.0217968877068,12.0649923698711,0.804332824658072,20,32,0,0,0,0,1.55429577863502,0.0207315275378533,0.0957193110156558,-35.2326648678725,8.60622288357725,34.2587507903251,0.100421385048885,0.240619961461338,3,0.18207065357814,93.0217968877068,12.0649923698711,83
R0084,INFEASIBLE,0,-1.87768345832473,1.18924979827849,91.1957518659684,9.80697855601815,0.65379857040121,20,32,0,0,0,0,1.09184871728173,0.0134594814680812,0.112844104359048,-62.2625532068484,10.3977735448962,45.1779773942784,0.112222998516342,0.12256339812033,2,0.130072487578105,91.1957518659684,9.80697855601815,84
R0085,EASY,2,2.11482878053166,1.04027875604305,119.044457345123,9.98322177767152,0.665548118511435,20,8,1,1,1,1,1.07431914816195,0.0329714740568679,0.0903861689042391,-58.0174169408035,13.0796808503224,32.8914207850038,0.0600448128595715,0.0466111869385081,3,0.173241118582803,119.044457345123,9.98322177767152,85
