rocket_id,regime,is_fragile,seed,success,rms,osc,slew_sat,peak,max_theta
R0430,FRAGILE,1,5,True,7.8390585149163305,3.0,0.0,12.473982110523453,12.473982110523453
R0430,FRAGILE,1,6,True,8.127393535159761,1.0,0.0,11.060386945961755,11.060386945961755
R0430,FRAGILE,1,7,True,13.409621349818726,3.0,0.0,20.45148037299804,20.45148037299804
R0491,FRAGILE,1,1,True,8.165488529606456,4.0,0.8,13.730398295180674,13.730398295180674
R0491,FRAGILE,1,2,False,18.643545995783697,6.0,0.8183333333333334,26.861944651218046,26.861944651218046
R0491,FRAGILE,1,3,False,21.34559875684621,3.0,0.7966666666666666,36.59660435379863,36.59660435379863
R0491,FRAGILE,1,4,False,17.064960311688854,1.0,0.82,31.23169418641269,31.23169418641269
R0491,FRAGILE,1,5,False,7.699881350811203,5.0,0.8116666666666666,17.2356958294368,17.2356958294368
R0491,FRAGILE,1,6,True,3.252445466911531,8.0,0.8066666666666666,6.806549075268879,6.806549075268879
R0491,FRAGILE,1,7,False,21.415886111958756,4.0,0.8266666666666667,37.618267295640685,37.618267295640685
R0503,FRAGILE,1,1,True,11.752513910733104,7.0,0.7466666666666667,21.034503682814,21.034503682814
R0503,FRAGILE,1,2,True,10.102540624631203,1.0,0.7533333333333333,19.629849674475352,19.629849674475352
R0503,FRAGILE,1,3,False,13.085082389063695,5.0,0.7683333333333333,25.875101498104637,25.875101498104637
R0503,FRAGILE,1,4,False,17.22382434258409,3.0,0.7566666666666667,26.358522613399117,26.358522613399117
R0503,FRAGILE,1,5,True,5.2381327555484996,6.0,0.7683333333333333,9.388160818724863,9.388160818724863
R0503,FRAGILE,1,6,False,7.998247846382279,2.0,0.745,16.417281263097326,16.417281263097326
R0503,FRAGILE,1,7,True,11.75554026670291,4.0,0.77,21.362249665605937,21.362249665605937
R0504,FRAGILE,1,1,False,15.252995005008854,13.0,0.7183333333333334,26.097581071205035,26.097581071205035
R0504,FRAGILE,1,2,False,10.550430247985277,1.0,0.73,34.36056716217627,34.36056716217627
R0504,FRAGILE,1,3,True,10.895852841856275,4.0,0.7216666666666667,19.505696723150873,19.505696723150873
R0504,FRAGILE,1,4,False,12.603673068223523,2.0,0.7333333333333333,21.848801898692006,21.848801898692006
R0504,FRAGILE,1,5,True,6.274553369856056,7.0,0.7316666666666667,12.724201614867559,12.724201614867559
R0504,FRAGILE,1,6,False,11.75554498647909,18.0,0.7166666666666667,31.37158936631669,31.37158936631669
R0504,FRAGILE,1,7,True,6.844045501903999,11.0,0.7333333333333333,14.211003100697205,14.211003100697205
R0523,FRAGILE,1,1,True,2.8630515522372764,4.0,0.5483333333333333,5.734904023827302,5.734904023827302
R0523,FRAGILE,1,2,True,2.095038356172287,2.0,0.5533333333333333,4.057664949030251,4.057664949030251
R0523,FRAGILE,1,3,True,5.225133872456202,1.0,0.55,8.657591286734881,8.657591286734881
R0523,FRAGILE,1,4,True,5.941543925698452,0.0,0.515,9.300043801899871,9.300043801899871
R0523,FRAGILE,1,5,True,1.3922478331297976,1.0,0.5266666666666666,2.010480661479751,2.010480661479751
R0523,FRAGILE,1,6,True,2.9001143812420924,1.0,0.525,7.844410820111989,7.844410820111989
R0523,FRAGILE,1,7,True,4.208556856937406,3.0,0.56,8.952251701232095,8.952251701232095
R0641,FRAGILE,1,1,False,16.77807641339059,6.0,0.6083333333333333,25.742396754053097,25.742396754053097
R0641,FRAGILE,1,2,True,7.669741553032177,5.0,0.5933333333333334,13.134684202390446,13.134684202390446
R0641,FRAGILE,1,3,True,4.1433255217391185,6.0,0.615,12.507678674848629,12.507678674848629
R0641,FRAGILE,1,4,True,2.8469250932843724,1.0,0.6033333333333334,6.8262579081217645,6.8262579081217645
R0641,FRAGILE,1,5,False,17.94841152434518,7.0,0.6116666666666667,31.244571661184462,31.244571661184462
R0641,FRAGILE,1,6,True,6.3099746089278606,4.0,0.6116666666666667,12.046803197251833,12.046803197251833
R0641,FRAGILE,1,7,False,11.822581987836452,4.0,0.615,23.985267832915493,23.985267832915493
R0671,FRAGILE,1,1,False,11.261520077481755,9.0,0.69,19.218963149337352,19.218963149337352
R0671,FRAGILE,1,2,True,10.43616435878799,4.0,0.7066666666666667,18.310072463977523,18.310072463977523
R0671,FRAGILE,1,3,False,18.252316884685797,4.0,0.7033333333333334,29.118966290653518,29.118966290653518
R0671,FRAGILE,1,4,True,6.608458200917549,1.0,0.695,10.382233914026758,10.382233914026758
R0671,FRAGILE,1,5,True,4.4284983310952555,9.0,0.7183333333333334,7.759522631799847,7.759522631799847
R0671,FRAGILE,1,6,True,4.446050418760923,3.0,0.69,7.850344866800588,7.850344866800588
