rocket_id,design_id,regime_label,best_Kp,best_Kd,p_unstable,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,servo_slew_deg_s,max_gimbal_deg,latency_steps,deadband,backlash,wind_strength,baseline_success_rate,baseline_rms,baseline_peak,baseline_max_theta,baseline_u_sat,baseline_slew_sat,baseline_go,abl_success_wind,delta_success_wind,delta_rms_wind,delta_peak_wind,delta_theta_wind,decision_flip_wind,flip_dir_wind,abl_success_backlash,delta_success_backlash,delta_rms_backlash,delta_peak_backlash,delta_theta_backlash,decision_flip_backlash,flip_dir_backlash,abl_success_slew,delta_success_slew,delta_rms_slew,delta_peak_slew,delta_theta_slew,decision_flip_slew,flip_dir_slew,abl_success_latency,delta_success_latency,delta_rms_latency,delta_peak_latency,delta_theta_latency,decision_flip_latency,flip_dir_latency,abl_success_sensor_noise,delta_success_sensor_noise,delta_rms_sensor_noise,delta_peak_sensor_noise,delta_theta_sensor_noise,decision_flip_sensor_noise,flip_dir_sensor_noise,abl_success_deadband,delta_success_deadband,delta_rms_deadband,delta_peak_deadband,delta_theta_deadband,decision_flip_deadband,flip_dir_deadband,abl_success_nonlinear_aero,delta_success_nonlinear_aero,delta_rms_nonlinear_aero,delta_peak_nonlinear_aero,delta_theta_nonlinear_aero,decision_flip_nonlinear_aero,flip_dir_nonlinear_aero,abl_success_dyn_aero,delta_success_dyn_aero,delta_rms_dyn_aero,delta_peak_dyn_aero,delta_theta_dyn_aero,decision_flip_dyn_aero,flip_dir_dyn_aero,abl_success_thrust_curve,delta_success_thrust_curve,delta_rms_thrust_curve,delta_peak_thrust_curve,delta_theta_thrust_curve,decision_flip_thrust_curve,flip_dir_thrust_curve,abl_success_cg_shift,delta_success_cg_shift,delta_rms_cg_shift,delta_peak_cg_shift,delta_theta_cg_shift,decision_flip_cg_shift,flip_dir_cg_shift,dominant_module,dominant_delta_rms,n_decision_flips,decision_flip_modules,fidelity_complexity
R0323,323,EASY,10.0,4.0,0.3981701418300377,1.2110507471858942,0.0202918968946349,0.0544060323503303,-42.44191291918982,12.562849155282894,43.531936617705554,63.7191143115412,9.655478478797033,5,0.0711100151082554,0.0477085333296863,0.4425292297577143,1.0,7.965608724761597,19.594517276287533,19.594517276287533,0.0,0.07066666666666667,1,1.0,0.0,-4.912966631506562,-7.121082057075551,-7.121082057075551,0,,1.0,0.0,-0.5119942090223599,-1.3158235142351984,-1.3158235142351984,0,,0.8,-0.19999999999999996,-2.200864477723983,-2.0454205248020045,-2.0454205248020045,0,,0.8,-0.19999999999999996,-0.7018918756349928,-1.0389683076780045,-1.0389683076780045,0,,1.0,0.0,-6.854390965602571,-15.73185011886341,-15.73185011886341,0,,0.6,-0.4,0.03845046457937418,-1.1019625991422508,-1.1019625991422508,0,,1.0,0.0,8.169295861204517e-05,0.00026292207253320043,0.00026292207253320043,0,,0.8,-0.19999999999999996,-1.8291501330759,-4.545638909796738,-4.545638909796738,0,,0.8,-0.19999999999999996,-1.332255405148154,0.7026173353371661,0.7026173353371661,0,,0.6,-0.4,-0.4184048242901577,-1.60263369551922,-1.60263369551922,0,,sensor_noise,6.854390965602571,0,none,0
R0324,324,MARGINAL,10.0,4.0,1.2534382240551838,1.6989980702921268,0.0107761767802343,0.2308300033459616,-32.54728620418516,6.71211891810522,46.50177918240893,85.52392614238065,11.141462183096415,5,0.1021200850771208,0.1950027307911379,0.1937168694827638,0.6,6.990717840910916,28.468930158529908,28.468930158529908,0.0,0.027666666666666666,1,1.0,0.4,-5.676709529451352,-15.869318108308962,-15.869318108308962,0,,1.0,0.4,-2.542174308225083,-13.877997846387984,-13.877997846387984,0,,0.4,-0.19999999999999996,4.879043975873653,6.904129083622145,6.904129083622145,0,,0.6,0.0,0.8302235162143283,3.201183333429867,3.201183333429867,0,,1.0,0.4,-6.100413028506411,-25.518662808220856,-25.518662808220856,0,,0.4,-0.19999999999999996,0.8852150498954927,2.197498982353853,2.197498982353853,0,,0.6,0.0,-9.769962616701378e-15,-1.8118839761882555e-13,-1.8118839761882555e-13,0,,1.0,0.4,-2.780121151913872,-19.627194278294738,-19.627194278294738,0,,0.4,-0.19999999999999996,2.362783492595133,4.495919200498818,4.495919200498818,0,,0.6,0.0,1.0326694497069138,4.905831266624261,4.905831266624261,0,,sensor_noise,6.100413028506411,0,none,0
R0325,325,FRAGILE,10.0,4.0,2.516695918585476,1.6900710699828738,0.0366686306893975,0.2249762569879526,-68.92211050931242,6.421131054215104,49.13493400081782,100.92294840179306,8.194716194711189,6,0.0596999916804477,0.1870555217010225,0.1046025619865747,1.0,2.900671924690065,13.076916622425305,13.076916622425305,0.0,0.022333333333333337,1,1.0,0.0,-1.255428179168013,-6.562090262985433,-6.562090262985433,0,,1.0,0.0,0.7315943601429433,-0.4743822744981667,-0.4743822744981667,0,,1.0,0.0,1.8638441905548868,-1.7392437468691373,-1.7392437468691373,0,,1.0,0.0,0.03238212594662304,0.6144974172376259,0.6144974172376259,0,,1.0,0.0,-2.780973500457643,-12.750719324728712,-12.750719324728712,0,,1.0,0.0,-0.022480981467877026,-1.5930743218577135,-1.5930743218577135,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.2677474266276003,-0.3021258351818563,-0.3021258351818563,0,,0.8,-0.19999999999999996,3.0837040581227404,4.3415095361041125,4.3415095361041125,0,,1.0,0.0,-0.036632045027903626,-0.5906791269216836,-0.5906791269216836,0,,thrust_curve,3.0837040581227404,0,none,0
R0326,326,INFEASIBLE,45.0,4.0,1.7346380907456662,1.1638566499297904,0.0341797427164697,0.2017158544220046,-48.68434483392036,6.2646922412477934,41.48607303561825,22.43225788769202,14.493192806241916,1,0.1380225143597725,0.0638518112597056,0.411841823303604,0.8,9.176861966231817,30.598328559646518,30.598328559646518,0.0,0.22266666666666665,1,1.0,0.19999999999999996,-9.15724944292683,-30.249808137070758,-30.249808137070758,0,,0.8,0.0,-2.0642310265396624,-5.502730374261073,-5.502730374261073,0,,1.0,0.19999999999999996,-6.508764960787936,-21.948876799155478,-21.948876799155478,0,,0.8,0.0,0.0,0.0,0.0,0,,0.8,0.0,-0.7550025751508542,32.1122501544378,32.1122501544378,0,,0.8,0.0,-0.028407960340308236,-0.04955376973405734,-0.04955376973405734,0,,0.8,0.0,0.006287568627843854,0.025454928415779676,0.025454928415779676,0,,0.8,0.0,-1.2113826278516253,-4.582124591461934,-4.582124591461934,0,,0.6,-0.20000000000000007,-1.4838150169106283,5.528982459642215,5.528982459642215,0,,0.8,0.0,-0.01292849517702166,-0.29159453070722563,-0.29159453070722563,0,,wind,9.15724944292683,0,none,0
R0327,327,MARGINAL,10.0,4.0,1.560921160743398,1.323134568144378,0.0157903406515933,0.1959340145534932,-48.0101637115095,6.77360973703779,47.0094822909648,70.44496157122413,11.794988736524362,1,0.0405166447421982,0.235552916485992,0.1706923521933866,1.0,6.505847964183118,18.006413269396248,18.006413269396248,0.0,0.013333333333333332,1,1.0,0.0,-6.452437624848328,-17.05081558143493,-17.05081558143493,0,,1.0,0.0,-1.631321811765794,-1.8346437954397068,-1.8346437954397068,0,,1.0,0.0,-2.518231332994135,-4.30469123991676,-4.30469123991676,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-6.039372164300357,-16.290055903972505,-16.290055903972505,0,,1.0,0.0,0.12263217751546751,0.9396043204437774,0.9396043204437774,0,,1.0,0.0,8.856166324466841e-05,0.00023864132084128187,0.00023864132084128187,0,,1.0,0.0,-0.692045228565755,-1.5047128292215177,-1.5047128292215177,0,,0.2,-0.8,2.906103727559687,22.95336884468726,22.95336884468726,1,hurts,1.0,0.0,-0.12482414604407666,-1.0478272264966115,-1.0478272264966115,0,,wind,6.452437624848328,1,thrust_curve,1
R0328,328,MARGINAL,10.0,4.0,0.7728115097794023,1.3157926466669736,0.011860998563094,0.059577230817745,-58.394288261597566,11.411458614599368,26.23104297556422,88.12238098565233,11.5607476952605,3,0.0647454968866454,0.1573964394454569,0.2285788167791076,0.4,8.572294034153868,23.201076466333298,23.201076466333298,0.0,0.03899999999999999,1,1.0,0.6,-6.628321722920621,-12.176812697785333,-12.176812697785333,0,,1.0,0.6,-2.3458311248398935,-6.835905672711945,-6.835905672711945,0,,0.8,0.4,-0.8333676872772129,0.48597986144497796,0.48597986144497796,0,,0.4,0.0,0.30133828429288023,4.611831704326548,4.611831704326548,0,,1.0,0.6,-7.662669392057633,-20.55404516776949,-20.55404516776949,0,,0.4,0.0,0.6645940994958206,9.88833349284328,9.88833349284328,0,,0.4,0.0,1.8453466378076655e-05,-0.0002627969176316469,-0.0002627969176316469,0,,0.8,0.4,-3.730406590660478,-7.786760568044986,-7.786760568044986,0,,0.2,-0.2,2.1383501606199466,4.063001989841638,4.063001989841638,1,hurts,0.4,0.0,0.5943926165568065,9.648932185184222,9.648932185184222,0,,sensor_noise,7.662669392057633,1,thrust_curve,1
R0329,329,MARGINAL,10.0,4.0,1.898928842625584,1.7186573118196222,0.0359587724600203,0.1799170504784209,-59.669773940422246,11.426952190439287,41.371132131341305,63.81742623778565,11.041451578917666,5,0.0482647850720906,0.2232896331957055,0.3236362895181912,0.8,5.626919399858109,21.747122552409103,21.747122552409103,0.0,0.018666666666666668,1,1.0,0.19999999999999996,-5.6202675721989,-21.627057657234527,-21.627057657234527,0,,1.0,0.19999999999999996,-1.0886714395226642,-8.804581569917705,-8.804581569917705,0,,0.8,0.0,-1.7748939639499275,-4.091774018037803,-4.091774018037803,0,,0.8,0.0,0.05014350701671244,0.5518240914487862,0.5518240914487862,0,,1.0,0.19999999999999996,-5.19685959290723,-20.057167070616025,-20.057167070616025,0,,0.8,0.0,-0.055359136639226314,-0.6456268350900807,-0.6456268350900807,0,,0.8,0.0,0.0,0.0,0.0,0,,0.8,0.0,-0.5048974821920149,0.49347330463455563,0.49347330463455563,0,,0.8,0.0,-0.1323827942002369,-4.766973289447549,-4.766973289447549,0,,0.8,0.0,-0.015331007902341653,-0.16855102868590066,-0.16855102868590066,0,,wind,5.6202675721989,0,none,0
R0330,330,EASY,10.0,4.0,0.7007859559469237,1.5601242539836404,0.030967616810598,0.0977624295616943,-38.83196754613375,11.435417230856316,37.98510589814032,106.7442550873556,9.536538849268434,2,0.058006635471447,0.2012279161473917,0.4342013442323032,0.8,5.7422763017420495,16.714425556159732,16.714425556159732,0.0,0.03033333333333333,1,1.0,0.19999999999999996,-4.455895489745221,-9.649509283419583,-9.649509283419583,0,,1.0,0.19999999999999996,-0.9498407845156231,-4.490690348002056,-4.490690348002056,0,,1.0,0.19999999999999996,-0.9238182221398334,-1.0019632113951538,-1.0019632113951538,0,,0.8,0.0,-0.005063693917374046,1.4099565282667434,1.4099565282667434,0,,1.0,0.19999999999999996,-5.291949081344999,-14.981354734429374,-14.981354734429374,0,,0.8,0.0,0.039336212953415384,0.706453937615052,0.706453937615052,0,,0.8,0.0,4.440892098500626e-15,-2.4868995751603507e-14,-2.4868995751603507e-14,0,,0.6,-0.20000000000000007,-0.18848699140153524,0.933008148647577,0.933008148647577,0,,0.6,-0.20000000000000007,0.8390777038585258,5.622136077662372,5.622136077662372,0,,1.0,0.19999999999999996,-0.9755542928343166,-6.379451550170003,-6.379451550170003,0,,sensor_noise,5.291949081344999,0,none,0
R0331,331,FRAGILE,10.0,4.0,1.1197545129322906,0.9636844632540972,0.0354467567973273,0.0787175336147918,-69.54246161214535,11.76991350647656,30.93561752340205,66.87516937010179,9.031577354128697,5,0.007732082222237,0.153551281272927,0.2929516724889343,1.0,5.757350268612772,16.061194879482336,16.061194879482336,0.0,0.027000000000000003,1,1.0,0.0,-4.872242724645132,-8.811536332782792,-8.811536332782792,0,,0.8,-0.19999999999999996,0.8054420375571034,3.377349891362826,3.377349891362826,0,,0.8,-0.19999999999999996,-1.2046274898186615,1.4768074737530767,1.4768074737530767,0,,1.0,0.0,-0.0774372189495427,-0.10185592287241363,-0.10185592287241363,0,,1.0,0.0,-5.158647211875675,-13.567693690897311,-13.567693690897311,0,,1.0,0.0,-0.09938772652181704,0.005161740813303339,0.005161740813303339,0,,1.0,0.0,0.0005669112632711304,0.0015965871924343844,0.0015965871924343844,0,,1.0,0.0,-0.9929033134176715,-2.3820347264209474,-2.3820347264209474,0,,0.8,-0.19999999999999996,0.0682392636651219,11.42557992314595,11.42557992314595,0,,1.0,0.0,-0.08562096577486411,0.043505726110087295,0.043505726110087295,0,,sensor_noise,5.158647211875675,0,none,0
R0332,332,EASY,10.0,4.0,0.985192414835844,2.0104781128461497,0.025345075504367,0.1694872730327545,-35.27341028729474,9.109589194194571,47.66376255451832,88.4588763201864,9.606197742793832,5,0.0424448726720119,0.1271705735369055,0.2569219247745963,0.8,4.833962339271067,21.6217338307057,21.6217338307057,0.0,0.034,1,1.0,0.19999999999999996,-2.08840161938014,-11.6532190870427,-11.6532190870427,0,,1.0,0.19999999999999996,-0.3146953923743734,-9.78503812469404,-9.78503812469404,0,,1.0,0.19999999999999996,1.2078338855516186,-5.052124627020866,-5.052124627020866,0,,0.8,0.0,0.616281762894693,0.07160405614225596,0.07160405614225596,0,,1.0,0.19999999999999996,-4.5271276570425645,-20.935037445159782,-20.935037445159782,0,,0.8,0.0,0.04045952356341598,1.07101990409965,1.07101990409965,0,,0.8,0.0,0.0,0.0,0.0,0,,0.8,0.0,-0.46306452783172425,-6.152263739905964,-6.152263739905964,0,,1.0,0.19999999999999996,2.96097689130419,-5.338536845717336,-5.338536845717336,0,,0.8,0.0,-0.0102845255611701,1.7007525351551607,1.7007525351551607,0,,sensor_noise,4.5271276570425645,0,none,0
R0333,333,EASY,10.0,4.0,1.0424725253351008,1.9236279215884844,0.0355982041282566,0.1387966448199611,-41.91555843086397,13.35507168365806,40.31257781118877,52.00169819323964,8.709198662746582,3,0.0103345533203438,0.0966171428384643,0.3629952911416967,1.0,4.522333699311763,13.367675756235599,13.367675756235599,0.0,0.03133333333333334,1,1.0,0.0,-3.2912442285100694,-5.074664924387825,-5.074664924387825,0,,1.0,0.0,-0.08311013442521809,1.3947994334993066,1.3947994334993066,0,,1.0,0.0,0.34963540252300884,-2.878355068876129,-2.878355068876129,0,,1.0,0.0,-0.7115019074806002,-3.8027178477885,-3.8027178477885,0,,1.0,0.0,-4.205671607922453,-12.19803105042185,-12.19803105042185,0,,1.0,0.0,-0.5149403067163574,-2.086690831355467,-2.086690831355467,0,,1.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,-0.42875487874364104,-0.9365770208286239,-0.9365770208286239,0,,0.6,-0.4,0.3904809554177202,4.242902074398128,4.242902074398128,0,,1.0,0.0,-0.5608672752296471,-2.116276404993629,-2.116276404993629,0,,sensor_noise,4.205671607922453,0,none,0
R0334,334,EASY,10.0,4.0,0.426858085161559,1.902904766389712,0.0285636702016237,0.0456100562560326,-57.17267845738782,5.624629250220059,48.30506009175215,81.59567767868779,9.725260966565132,5,0.0118519825978563,0.0573968123715862,0.2732825111636738,0.8,3.819974092102357,15.00154505326284,15.00154505326284,0.0,0.056999999999999995,1,1.0,0.19999999999999996,-1.0024905352506521,-4.450729703436577,-4.450729703436577,0,,1.0,0.19999999999999996,-0.27689102725697623,-5.505900377762963,-5.505900377762963,0,,1.0,0.19999999999999996,0.7371162631749195,-1.5722351576909457,-1.5722351576909457,0,,1.0,0.19999999999999996,0.2005708636390997,-2.5115010368408104,-2.5115010368408104,0,,1.0,0.19999999999999996,-3.5465620950177685,-14.095500262223466,-14.095500262223466,0,,0.8,0.0,0.024942127623039934,0.0,0.0,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-0.4195118562262614,-4.1057301157181065,-4.1057301157181065,0,,1.0,0.19999999999999996,1.2469783456465864,-1.9464068612888443,-1.9464068612888443,0,,0.8,0.0,0.3594937078027316,0.5691785531580678,0.5691785531580678,0,,sensor_noise,3.5465620950177685,0,none,0
R0335,335,INFEASIBLE,80.0,8.0,1.5409381975982683,1.2018384213756286,0.0148346944155739,0.170122702326304,-49.50574557421881,9.793026738123988,38.66577076560958,37.78623765727534,14.909301794255972,4,0.0195684035318608,0.1770650546285244,0.3770929099513587,0.4,14.111597010313872,77.09286049201798,77.09286049201798,0.0,0.20099999999999998,1,1.0,0.6,-14.111597010313872,-77.09286049201798,-77.09286049201798,0,,0.0,-0.4,-0.4319033752971251,3.1545938504140167,3.1545938504140167,1,hurts,0.8,0.4,-8.142687376789585,-58.363985982963875,-58.363985982963875,0,,0.4,0.0,-0.14482073906091486,1.1503134266760213,1.1503134266760213,0,,0.2,-0.2,3.3207571071753392,50.21821644381676,50.21821644381676,1,hurts,0.4,0.0,-0.012887919321846297,0.0,0.0,0,,0.4,0.0,-0.05328424089502093,-0.405876063921113,-0.405876063921113,0,,0.8,0.4,-4.264379168352269,-40.995584199590546,-40.995584199590546,0,,0.0,-0.4,11.64398858788907,114.32967291404499,114.32967291404499,1,hurts,0.4,0.0,0.09561458462172467,7.3535516306482975,7.3535516306482975,0,,wind,14.111597010313872,3,backlash sensor_noise thrust_curve,3
R0336,336,INFEASIBLE,10.0,4.0,2.0941994918267883,1.6787783028516232,0.0121451653660043,0.1792808535869537,-63.89674566400877,6.051526500137873,38.730273077268045,49.86233647116391,8.60279962451898,3,0.0553868517095791,0.1484352339272353,0.3635483133097349,0.6,10.629198279056165,29.332261435874408,29.332261435874408,0.0,0.03866666666666667,1,1.0,0.4,-9.512190099491894,-19.154201839595963,-19.154201839595963,0,,0.6,0.0,-3.0454468156656125,-11.786632566713685,-11.786632566713685,0,,1.0,0.4,-2.46097627161007,-12.261441686298838,-12.261441686298838,0,,0.6,0.0,-0.28064651188677914,-3.3822001415346783,-3.3822001415346783,0,,1.0,0.4,-9.674578541006264,-26.123715195256587,-26.123715195256587,0,,0.6,0.0,-0.3367639063218988,-2.7334870849455086,-2.7334870849455086,0,,0.6,0.0,4.796163466380676e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,0,,1.0,0.4,-3.8932637719733787,-14.456435696661114,-14.456435696661114,0,,0.2,-0.39999999999999997,2.086741009270055,8.637120368391706,8.637120368391706,1,hurts,0.6,0.0,-0.3657035814088019,-1.8334343977750471,-1.8334343977750471,0,,sensor_noise,9.674578541006264,1,thrust_curve,1
R0337,337,FRAGILE,10.0,4.0,1.6163279815496472,2.0083596249900824,0.0288113465126649,0.150312663364115,-49.679757513797085,6.415150059416792,27.6281909630206,38.30176312025225,13.793540927809609,5,0.1440308124295692,0.0999718162648935,0.1543584499267805,0.8,3.180141821963615,15.828688306964974,15.828688306964974,0.0,0.013000000000000001,1,1.0,0.19999999999999996,-3.178328293350011,-15.780720576163231,-15.780720576163231,0,,1.0,0.19999999999999996,0.4414183059118977,-6.241000137615655,-6.241000137615655,0,,1.0,0.19999999999999996,0.5505774095298483,-4.334347288091969,-4.334347288091969,0,,0.8,0.0,0.015655415908830683,0.06428954774276363,0.06428954774276363,0,,1.0,0.19999999999999996,-2.7713626316383615,-14.716474695942903,-14.716474695942903,0,,0.8,0.0,-0.0560666741609257,-0.2625862134384267,-0.2625862134384267,0,,0.8,0.0,0.0,0.0,0.0,0,,1.0,0.19999999999999996,-0.6508790146825834,-3.1351679525295335,-3.1351679525295335,0,,0.8,0.0,0.0068980532150679785,-0.14491108446041423,-0.14491108446041423,0,,0.8,0.0,-0.004224352914901086,-0.01902771539703174,-0.01902771539703174,0,,wind,3.178328293350011,0,none,0
R0338,338,MARGINAL,10.0,4.0,1.8518169172225365,1.7925194401092013,0.0136935050438593,0.2337930850656058,-41.508835909619165,12.894749568703116,35.54755167640259,107.4208664130916,11.344430614990946,4,0.0985689252739978,0.2258691261527005,0.2727167809325179,0.6,7.233853356330013,26.52316448958735,26.52316448958735,0.0,0.030333333333333334,1,1.0,0.4,-5.860436966114566,-16.502420814275553,-16.502420814275553,0,,1.0,0.4,-2.9967153948315994,-12.265457392106795,-12.265457392106795,0,,0.8,0.20000000000000007,-0.3272368280343967,-4.262274074307076,-4.262274074307076,0,,0.6,0.0,-0.4606270578651621,-5.224830535395252,-5.224830535395252,0,,1.0,0.4,-6.51795849258859,-24.20715407122309,-24.20715407122309,0,,0.6,0.0,0.3219201389303139,0.0,0.0,0,,0.6,0.0,-1.7763568394002505e-15,-3.552713678800501e-15,-3.552713678800501e-15,0,,1.0,0.4,-1.92131376753259,-12.58507069526345,-12.58507069526345,0,,0.4,-0.19999999999999996,0.9161614082926155,-0.22175795714462865,-0.22175795714462865,0,,0.6,0.0,-0.3935602815318502,-2.336469451894793,-2.336469451894793,0,,sensor_noise,6.51795849258859,0,none,0
R0339,339,INFEASIBLE,10.0,4.0,1.6190423495172948,1.5447069623255674,0.0234261644937836,0.1216008141061322,-63.79333593563972,7.265248850914383,29.71450712289884,52.4865374394624,11.549080867761486,4,0.0092763572450163,0.0791080593387762,0.3397682617256466,1.0,6.669992101671393,17.646145555734467,17.646145555734467,0.0,0.036333333333333336,1,1.0,0.0,-5.450988864557839,-8.7451801707855,-8.7451801707855,0,,1.0,0.0,-1.50456796660621,-3.2160722195673443,-3.2160722195673443,0,,0.8,-0.19999999999999996,-0.9766075116962645,4.628650893651095,4.628650893651095,0,,1.0,0.0,0.42879985317860747,0.9527450548574201,0.9527450548574201,0,,1.0,0.0,-5.931730277240723,-14.947207487986443,-14.947207487986443,0,,1.0,0.0,-0.0862351442316136,0.0,0.0,0,,1.0,0.0,6.128431095930864e-14,3.943512183468556e-13,3.943512183468556e-13,0,,1.0,0.0,-1.5324073426065166,-5.0164782173946545,-5.0164782173946545,0,,0.8,-0.19999999999999996,-0.9879329286233354,-2.3390656400818504,-2.3390656400818504,0,,1.0,0.0,-0.4994730361292312,-1.4094115262641544,-1.4094115262641544,0,,sensor_noise,5.931730277240723,0,none,0
R0340,340,EASY,10.0,4.0,2.186678305070375,1.53708991032587,0.0317954747537332,0.2082678570268998,-54.054903959602456,13.029352560553928,34.30885793871615,46.24757736548594,13.090128177495073,5,0.0859282519739809,0.0243424497417165,0.2038497688520442,1.0,4.860600464634362,13.289133231376482,13.289133231376482,0.0,0.06233333333333334,1,1.0,0.0,-3.051767251122186,-6.432487520579553,-6.432487520579553,0,,1.0,0.0,-0.17213766434052946,0.4328467462353096,0.4328467462353096,0,,0.8,-0.19999999999999996,0.6778847961217123,1.843277027623122,1.843277027623122,0,,1.0,0.0,-0.7296244036162713,-1.9243293277653333,-1.9243293277653333,0,,1.0,0.0,-4.624536630127977,-12.382809551817827,-12.382809551817827,0,,1.0,0.0,-0.8727817041674717,-1.7166087554706788,-1.7166087554706788,0,,1.0,0.0,7.993605777301127e-15,6.927791673660977e-14,6.927791673660977e-14,0,,1.0,0.0,-1.2031981292607865,-3.5777981900042164,-3.5777981900042164,0,,1.0,0.0,-0.34996383959888266,1.2852668627027892,1.2852668627027892,0,,0.8,-0.19999999999999996,-0.128107381654317,1.852845502830034,1.852845502830034,0,,sensor_noise,4.624536630127977,0,none,0
R0341,341,INFEASIBLE,10.0,4.0,2.148821844457179,1.7536305289538188,0.0159181449399426,0.1773784547926899,-54.14365506766757,9.495948935357504,25.85576617634855,51.78839366814554,13.26390069969073,6,0.0158527332320322,0.0783123018334795,0.4290783956838814,0.8,9.538682269101562,26.40287782636673,26.40287782636673,0.0,0.039999999999999994,1,1.0,0.19999999999999996,-8.119729036916473,-16.24019384731968,-16.24019384731968,0,,0.8,0.0,-2.599355278675443,-8.35184355117228,-8.35184355117228,0,,0.6,-0.20000000000000007,3.494314420197659,7.1426441371784115,7.1426441371784115,0,,0.8,0.0,-0.3289517880993156,0.17258982052636185,0.17258982052636185,0,,1.0,0.19999999999999996,-8.494777933811289,-22.29739094440047,-22.29739094440047,0,,0.8,0.0,0.041256886330744535,0.0,0.0,0,,0.8,0.0,1.7763568394002505e-14,9.592326932761353e-14,9.592326932761353e-14,0,,1.0,0.19999999999999996,-2.505343739209972,-7.91981870748214,-7.91981870748214,0,,0.6,-0.20000000000000007,-1.1611838560288579,-3.4020368444352727,-3.4020368444352727,0,,0.8,0.0,-0.3926328560419776,-2.0930142393289906,-2.0930142393289906,0,,sensor_noise,8.494777933811289,0,none,0
R0342,342,INFEASIBLE,45.0,4.0,0.9367069826109452,1.260164078919083,0.0222953386176701,0.0667967880415128,-61.84410690964976,12.330566917872847,25.174545912629167,28.859437170121545,10.083053042255422,2,0.0737926551263491,0.1825917244071296,0.3428980542531958,0.8,8.509964497597682,35.324063071821776,35.324063071821776,0.0,0.151,1,1.0,0.19999999999999996,-8.509964497597682,-35.324063071821776,-35.324063071821776,0,,0.4,-0.4,-0.9395691525894829,4.698158364619324,4.698158364619324,0,,1.0,0.19999999999999996,-5.844411088632144,-27.8840711449807,-27.8840711449807,0,,0.8,0.0,-0.019047576731445304,3.5118532765298553,3.5118532765298553,0,,0.4,-0.4,-2.1414996846860985,-8.548339951581244,-8.548339951581244,0,,0.8,0.0,-0.027655582115009736,2.4868729959960802,2.4868729959960802,0,,0.8,0.0,-7.486793128563818e-06,-0.003075378807757545,-0.003075378807757545,0,,0.8,0.0,-2.1492333564494563,-12.679295870983111,-12.679295870983111,0,,0.4,-0.4,1.5800060190944496,39.56842641602355,39.56842641602355,0,,0.8,0.0,-0.04697423753628449,0.7703026970256133,0.7703026970256133,0,,wind,8.509964497597682,0,none,0
R0343,343,INFEASIBLE,10.0,4.0,2.46516829467438,0.9290925848134064,0.039322612914701,0.1950479998288613,-64.92426245710075,5.570635051042325,34.155862904326014,51.3898648051484,13.402671512759149,6,0.0138124605481975,0.2177566963800762,0.0792440414659742,1.0,2.908785496454211,14.91565050835123,14.91565050835123,0.0,0.004,1,1.0,0.0,-2.908785496454211,-14.91565050835123,-14.91565050835123,0,,1.0,0.0,-0.9346117717559359,-8.757837142888471,-8.757837142888471,0,,1.0,0.0,1.2596790398545803,-4.78409623833139,-4.78409623833139,0,,1.0,0.0,-0.002701883639539826,-0.010765547784741258,-0.010765547784741258,0,,1.0,0.0,-2.6049518114384034,-13.984409414066135,-13.984409414066135,0,,1.0,0.0,0.007695380310752231,-0.001986935934889189,-0.001986935934889189,0,,1.0,0.0,0.0003885908906426927,0.00944218311533973,0.00944218311533973,0,,1.0,0.0,-0.4850965481742606,-2.098709875191993,-2.098709875191993,0,,0.8,-0.19999999999999996,0.6662868085077926,7.605977500813786,7.605977500813786,0,,0.8,-0.19999999999999996,0.01372211467852047,0.14351633396272057,0.14351633396272057,0,,wind,2.908785496454211,0,none,0
R0344,344,MARGINAL,10.0,4.0,1.824277970783464,1.6094104936695968,0.0159783704136303,0.1861136692492305,-50.516118332747695,6.380367163593704,34.379203919958925,52.25941341497246,11.871086058811471,3,0.1272309292994145,0.0213502561284966,0.2511735755392346,0.8,5.135923171763741,17.09898899842713,17.09898899842713,0.0,0.073,1,1.0,0.19999999999999996,-2.424611075009092,-6.579753146250745,-6.579753146250745,0,,0.8,0.0,0.8772964824396574,1.2347179752204553,1.2347179752204553,0,,0.6,-0.20000000000000007,-0.001084465154087333,-0.6935480361716309,-0.6935480361716309,0,,0.8,0.0,0.5950380598558542,0.3694910946544674,0.3694910946544674,0,,1.0,0.19999999999999996,-4.716825526684238,-15.548625098530707,-15.548625098530707,0,,0.8,0.0,0.4796466838767133,-1.5231081198259186,-1.5231081198259186,0,,0.8,0.0,1.865174681370263e-14,-6.750155989720952e-14,-6.750155989720952e-14,0,,1.0,0.19999999999999996,-0.42410117800098845,-4.280604944443361,-4.280604944443361,0,,1.0,0.19999999999999996,-0.5493275190541329,-4.341904872959663,-4.341904872959663,0,,0.8,0.0,0.2482507521074071,2.749128041104843,2.749128041104843,0,,sensor_noise,4.716825526684238,0,none,0
