rocket_id,Kp,opt_Kd,sr,rms
R0266,13.806129088084548,1.0,1.0,3.5947125152316546
R0266,18.866385464303505,1.0,1.0,3.670848989624352
R0266,25.781339448352636,1.0,1.0,3.0602571279071995
R0266,35.230779367293174,1.0,1.0,2.664547219004249
R0266,48.143651237104336,1.0,1.0,2.3693714218110413
R0266,65.78938065138858,1.0,0.95,2.9601997165479332
R0266,89.90266619324312,1.0,0.9,3.4803814033976126
R0266,122.85401243525928,1.0,0.55,5.123288806043854
R0266,167.8827671139434,1.0,0.25,7.687635681771811
R0266,229.41557166223677,1.0,0.05,26.194716931633916
R0266,313.5015310141363,1.0,0.0,113.51594258536315
R0266,428.4068829159843,1.0,0.0,215.89738984781306
R0266,585.4276268957477,1.0,0.0,297.39819916691425
R0266,800.0,1.0,0.0,349.11663001129045
R0384,0.05,1.0,0.35,12.723187617108644
R0384,0.06832612292675956,1.0,0.35,13.043602194215229
R0384,0.09336918148405317,1.0,0.4,13.018063920687336
R0384,0.1275910834330068,1.0,0.25,13.850784414512024
R0384,0.17435608102004116,1.0,0.45,12.669932982040105
R0384,0.23826150049606765,1.0,0.35,13.160612405003016
R0384,0.32558969143217004,1.0,0.4,11.602013626303883
R0384,0.4449256256096033,1.0,0.45,11.93666544095644
R0384,0.6080008597733432,1.0,0.4,10.136824689191114
R0384,0.830846829688979,1.0,0.4,10.15338590858914
R0384,1.135370852372753,1.0,0.55,7.894656513129578
R0384,1.5515097685336101,1.0,0.65,8.229555281783885
R0384,2.1201729433379146,1.0,0.65,6.79457807202476
R0384,2.8972639430499196,1.0,0.65,6.36489201760787
R0384,3.9591762464819387,1.0,0.65,6.188972427926432
R0384,5.410303258116627,1.0,0.9,5.103739551052851
R0384,7.393300909702492,1.0,0.95,4.306879855970793
R0384,10.103111735817121,1.0,1.0,3.679439592853387
R0384,13.806129088084548,1.0,1.0,2.9909874132691305
R0384,18.866385464303505,1.0,1.0,2.7629345101698832
R0384,25.781339448352636,1.0,1.0,2.250789373189645
R0384,35.230779367293174,1.0,1.0,2.1505738557293554
R0384,48.143651237104336,1.0,1.0,1.7716316634516631
R0384,65.78938065138858,1.0,1.0,1.3533504152750917
R0384,89.90266619324312,1.0,1.0,1.2658886109427832
R0384,122.85401243525928,1.0,1.0,0.9722107736459659
R0384,167.8827671139434,1.0,1.0,0.985898002996058
R0384,229.41557166223677,1.0,1.0,0.840807491654753
R0384,313.5015310141363,1.0,1.0,0.8550523385846169
R0384,428.4068829159843,1.0,1.0,0.7740188506250092
R0384,585.4276268957477,1.0,1.0,0.6630187119274109
R0384,800.0,1.0,1.0,0.5741812087229187
R0477,0.05,1.0,0.8,4.968058905671758
R0477,0.06832612292675956,1.0,0.85,4.839670105127981
R0477,0.09336918148405317,1.0,0.85,4.92907356752672
R0477,0.1275910834330068,1.0,0.85,5.041086968962569
R0477,0.17435608102004116,1.0,0.8,4.966732355907409
R0477,0.23826150049606765,1.0,0.85,4.704637808038669
R0477,0.32558969143217004,1.0,0.95,4.55121628150205
R0477,0.4449256256096033,1.0,0.95,4.349352521709971
R0477,0.6080008597733432,1.0,0.95,4.30818138151768
R0477,0.830846829688979,1.0,0.95,3.865168454615425
R0477,1.135370852372753,1.0,0.95,3.5263216188229856
R0477,1.5515097685336101,1.0,0.95,3.2997377973986994
R0477,2.1201729433379146,1.0,0.95,3.0892737645772206
R0477,2.8972639430499196,1.0,1.0,2.8487089717376
R0477,3.9591762464819387,1.0,1.0,2.5840540718198364
R0477,5.410303258116627,1.0,1.0,2.36863417702019
R0477,7.393300909702492,1.0,1.0,2.129561131848908
R0477,10.103111735817121,1.0,1.0,1.8511003601679785
R0477,13.806129088084548,1.0,1.0,1.6480878559768115
R0477,18.866385464303505,1.0,1.0,1.4546527619211085
R0477,25.781339448352636,1.0,1.0,1.4429947463836803
R0477,35.230779367293174,1.0,1.0,1.3684980910409297
R0477,48.143651237104336,1.0,1.0,1.3584511857334751
R0477,65.78938065138858,1.0,1.0,1.167966000134244
R0477,89.90266619324312,1.0,1.0,1.2201620639959831
R0477,122.85401243525928,1.0,1.0,1.4450852854118814
R0477,167.8827671139434,1.0,0.85,2.5014507136773547
R0477,229.41557166223677,1.0,0.4,12.665485352457983
R0477,313.5015310141363,1.0,0.05,54.9240761344966
R0477,428.4068829159843,1.0,0.0,141.09808805013563
R0477,585.4276268957477,1.0,0.0,183.333599247731
R0477,800.0,1.0,0.0,251.1678051947941
R0606,0.05,1.0,0.1,38.48707555368365
R0606,0.06832612292675956,1.0,0.15,41.996011001029146
R0606,0.09336918148405317,1.0,0.15,38.27013257928822
R0606,0.1275910834330068,1.0,0.15,37.26997282854601
R0606,0.17435608102004116,1.0,0.1,31.63782113123666
R0606,0.23826150049606765,1.0,0.15,37.65027878559559
R0606,0.32558969143217004,1.0,0.05,39.1778525423983
R0606,0.4449256256096033,1.0,0.15,37.22228266175805
R0606,0.6080008597733432,1.0,0.15,28.803613327429673
R0606,0.830846829688979,1.0,0.25,24.342912832731134
R0606,1.135370852372753,1.0,0.3,22.253654330548603
R0606,1.5515097685336101,1.0,0.3,17.57875542561559
R0606,2.1201729433379146,1.0,0.15,20.373602365437936
