rocket_id,td,latency_steps,Iyy,motor_scale,max_gimbal_deg,new_Kp,new_Kd,nom_sr,under_sr,over_sr,margin,nom_rms
R3191,85.07040215572826,4,0.0191101176349292,2.7499831965056827,9.40875018973987,227.9230326898601,2.0,1.0,1.0,0.6,0.6,3.4955313612861625
R0059,83.60252813263286,2,0.0230948609064413,2.286014708907316,13.442370856497924,162.34034009544706,1.0,1.0,1.0,1.0,1.0,0.5260665014361925
R1240,90.3282444251548,6,0.0211311837595429,2.2767404018067454,13.343016208073108,41.78105458855241,1.0,1.0,1.0,1.0,1.0,2.780480112196661
R3466,87.34916940044795,6,0.0177421738429353,2.1743361826017464,11.343812738810636,41.78105458855241,1.0,1.0,1.0,0.8666666666666667,0.8666666666666667,4.115957829248588
R3636,117.99504616851571,4,0.0068492497726924,0.8763824935261562,14.676862196370896,162.34034009544706,1.0,1.0,1.0,0.9333333333333332,0.9333333333333332,1.8744601493685529
R2445,86.58458678441131,2,0.0176750102174138,1.7653887121673546,13.796853360581665,162.34034009544706,1.0,1.0,1.0,1.0,1.0,0.7138724483146747
R3482,105.86979405601626,2,0.0168974738286153,2.8107004075115465,10.129766293126345,162.34034009544706,1.0,1.0,1.0,1.0,1.0,0.6512113599978131
R1065,97.55657194633612,5,0.0226316926476219,2.381376225084492,14.755899405250553,58.65987877815546,1.0,1.0,1.0,0.9333333333333332,0.9333333333333332,1.7655111417337954
R2790,94.1238624001769,4,0.011066275980979,1.5526816957904337,10.676746603610091,115.62844575768013,1.0,1.0,1.0,0.8666666666666667,0.8666666666666667,1.864379063661296
R1262,166.87784456024286,4,0.0095345447669831,2.9940239966037945,8.457918552310968,41.78105458855241,1.0,0.9333333333333332,0.9333333333333332,0.8,0.8,3.819299585832957
R1373,168.6788932823704,2,0.0071834751724674,1.5348526285359405,12.564603476489916,320.0,1.0,1.0,1.0,1.0,1.0,0.7233110311089509
R1263,151.9286901702604,4,0.0058657063220444,1.077421943852353,13.164198554923743,320.0,4.0,0.8666666666666667,0.9333333333333332,0.8,0.8,4.380195057591648
