rocket_id,Kp,opt_Kd,sr,rms
R7103,0.05,1.0,0.6,6.8533272169120165
R7103,0.06832612292675956,1.0,0.6,6.825584244157395
R7103,0.09336918148405317,1.0,0.6,6.8207194460191305
R7103,0.1275910834330068,1.0,0.65,6.747747589445747
R7103,0.17435608102004116,1.0,0.65,6.7125133257268415
R7103,0.23826150049606765,1.0,0.6,6.595026444444763
R7103,0.32558969143217004,1.0,0.7,6.491138804825413
R7103,0.4449256256096033,1.0,0.75,6.2643449835918545
R7103,0.6080008597733432,1.0,0.8,6.11003202271863
R7103,0.830846829688979,1.0,0.85,5.729044912130891
R7103,1.135370852372753,1.0,0.85,5.4160138563013565
R7103,1.5515097685336101,1.0,0.9,4.893881172946582
R7103,2.1201729433379146,1.0,1.0,4.431187498127152
R7103,2.8972639430499196,1.0,1.0,3.7924925163383443
R7103,3.9591762464819387,1.0,1.0,3.295915553098747
R7103,5.410303258116627,1.0,1.0,2.820311926445462
R7103,7.393300909702492,1.0,1.0,2.4585567201981715
R7103,10.103111735817121,1.0,1.0,2.0716071743455964
R7103,13.806129088084548,1.0,1.0,1.7765156493607777
R7103,18.866385464303505,1.0,1.0,1.6670365507115807
R7103,25.781339448352636,1.0,1.0,1.509344481418827
R7103,35.230779367293174,1.0,1.0,1.3201502431894314
R7103,48.143651237104336,1.0,1.0,1.2082893812917734
R7103,65.78938065138858,1.0,1.0,0.9919098550196501
R7103,89.90266619324312,1.0,1.0,0.9463350479865917
R7103,122.85401243525928,1.0,1.0,1.1331198650479628
R7103,167.8827671139434,1.0,1.0,1.7139245555930205
R7103,229.41557166223677,1.0,0.95,2.599474712855508
R7103,313.5015310141363,1.0,0.8,3.1648397179708976
R7103,428.4068829159843,1.0,0.85,3.9596587437547313
R7103,585.4276268957477,1.0,0.6,5.037151657631271
R7103,800.0,1.0,0.4,6.204941709095417
R2217,0.05,1.0,0.5,9.794053593645764
R2217,0.06832612292675956,1.0,0.5,9.720688317387744
R2217,0.09336918148405317,1.0,0.5,9.63606208713815
R2217,0.1275910834330068,1.0,0.5,9.575708377606576
R2217,0.17435608102004116,1.0,0.55,9.324610449568471
R2217,0.23826150049606765,1.0,0.55,9.091880792834258
R2217,0.32558969143217004,1.0,0.55,8.936465414882822
R2217,0.4449256256096033,1.0,0.55,8.550643009712713
R2217,0.6080008597733432,1.0,0.5,8.084803471505946
R2217,0.830846829688979,1.0,0.7,7.53840419412875
R2217,1.135370852372753,1.0,0.75,6.80672948712394
R2217,1.5515097685336101,1.0,0.9,6.0296756318720846
R2217,2.1201729433379146,1.0,0.95,5.247922484498638
R2217,2.8972639430499196,1.0,0.95,4.46588376619888
R2217,3.9591762464819387,1.0,1.0,3.8774132022717276
R2217,5.410303258116627,1.0,1.0,3.2947121292268258
R2217,7.393300909702492,1.0,1.0,2.715839634235732
R2217,10.103111735817121,1.0,1.0,2.210580430724665
R2217,13.806129088084548,1.0,1.0,1.9116876437391241
R2217,18.866385464303505,1.0,1.0,1.5294290243258124
R2217,25.781339448352636,1.0,1.0,1.2272157455945862
R2217,35.230779367293174,1.0,1.0,1.0459802126779572
R2217,48.143651237104336,1.0,1.0,0.9428063954786546
R2217,65.78938065138858,1.0,1.0,0.8696583147573907
R2217,89.90266619324312,1.0,1.0,0.9099734015790897
R2217,122.85401243525928,1.0,1.0,0.9431296531040063
R2217,167.8827671139434,1.0,1.0,1.1237265995979024
R2217,229.41557166223677,1.0,1.0,1.570618372860919
R2217,313.5015310141363,1.0,0.8,2.911656577664311
R2217,428.4068829159843,1.0,0.3,7.580991107534115
R2217,585.4276268957477,1.0,0.1,14.528001981470174
R2217,800.0,1.0,0.0,20.58730721860842
R3807,0.05,1.0,0.75,5.740090811164456
R3807,0.06832612292675956,1.0,0.75,5.750022025093044
R3807,0.09336918148405317,1.0,0.75,5.729544826929958
R3807,0.1275910834330068,1.0,0.75,5.685299305021432
R3807,0.17435608102004116,1.0,0.75,5.5081842239288195
R3807,0.23826150049606765,1.0,0.75,5.339782188963533
R3807,0.32558969143217004,1.0,0.75,5.241096785393392
R3807,0.4449256256096033,1.0,0.9,5.049353130342998
R3807,0.6080008597733432,1.0,0.9,4.701060397645599
R3807,0.830846829688979,1.0,1.0,4.328288613893246
R3807,1.135370852372753,1.0,1.0,3.89390525414223
R3807,1.5515097685336101,1.0,1.0,3.3722942699773006
R3807,2.1201729433379146,1.0,1.0,2.8881916480153342
R3807,2.8972639430499196,1.0,1.0,2.453164962260044
R3807,3.9591762464819387,1.0,1.0,2.1220828363169915
R3807,5.410303258116627,1.0,1.0,1.8441024782542077
R3807,7.393300909702492,1.0,1.0,1.6224628288762042
R3807,10.103111735817121,1.0,1.0,1.4774182572589118
R3807,13.806129088084548,1.0,1.0,1.3926777600927696
R3807,18.866385464303505,1.0,1.0,1.2218226110380461
R3807,25.781339448352636,1.0,1.0,1.1208436392791856
R3807,35.230779367293174,1.0,1.0,0.9448590360278759
R3807,48.143651237104336,1.0,1.0,0.8960573776670993
R3807,65.78938065138858,1.0,1.0,0.9422823991956724
R3807,89.90266619324312,1.0,1.0,0.9466418430559361
R3807,122.85401243525928,1.0,1.0,0.9486736678111022
R3807,167.8827671139434,1.0,1.0,1.0078685058740722
R3807,229.41557166223677,1.0,0.95,1.466092865920588
R3807,313.5015310141363,1.0,0.75,2.6597337528978082
R3807,428.4068829159843,1.0,0.3,11.059756032050892
R3807,585.4276268957477,1.0,0.0,37.184629695418835
R3807,800.0,1.0,0.0,57.052596920910595
R0204,0.05,1.0,0.55,8.371996836404005
R0204,0.06832612292675956,1.0,0.55,8.355221842521035
R0204,0.09336918148405317,1.0,0.55,8.303625148062828
R0204,0.1275910834330068,1.0,0.6,8.12197747694688
R0204,0.17435608102004116,1.0,0.55,8.12217184443267
R0204,0.23826150049606765,1.0,0.6,7.829292948847791
R0204,0.32558969143217004,1.0,0.65,7.387459155916486
R0204,0.4449256256096033,1.0,0.7,6.998557671172034
R0204,0.6080008597733432,1.0,0.75,6.598051937398354
R0204,0.830846829688979,1.0,0.75,6.0402302400217796
R0204,1.135370852372753,1.0,0.8,5.318254173355539
R0204,1.5515097685336101,1.0,1.0,4.618268867065068
R0204,2.1201729433379146,1.0,1.0,3.901029997025953
R0204,2.8972639430499196,1.0,1.0,3.266682453829747
R0204,3.9591762464819387,1.0,1.0,2.8020327860777847
R0204,5.410303258116627,1.0,1.0,2.4244282267426756
R0204,7.393300909702492,1.0,1.0,2.185254368210761
R0204,10.103111735817121,1.0,1.0,2.0796171019542316
R0204,13.806129088084548,1.0,1.0,1.958030897126497
R0204,18.866385464303505,1.0,1.0,1.7148716105456558
R0204,25.781339448352636,1.0,1.0,1.5750743327518197
R0204,35.230779367293174,1.0,1.0,1.3820058501947998
R0204,48.143651237104336,1.0,1.0,1.212920095507367
R0204,65.78938065138858,1.0,1.0,1.2043123151190567
R0204,89.90266619324312,1.0,1.0,1.6939380698429922
R0204,122.85401243525928,1.0,1.0,2.034911234199511
R0204,167.8827671139434,1.0,0.7,5.479455387152706
R0204,229.41557166223677,1.0,0.15,20.55830664987659
R0204,313.5015310141363,1.0,0.0,52.663798899131926
R0204,428.4068829159843,1.0,0.0,95.21895227140946
R0204,585.4276268957477,1.0,0.0,123.7315824092437
R0204,800.0,1.0,0.0,149.4504309214232
R6213,0.05,1.0,0.55,9.108243501981324
R6213,0.06832612292675956,1.0,0.5,9.139954315521436
R6213,0.09336918148405317,1.0,0.55,9.073839381149284
R6213,0.1275910834330068,1.0,0.55,8.89292872267442
R6213,0.17435608102004116,1.0,0.55,8.813949999831582
R6213,0.23826150049606765,1.0,0.6,8.42679129056803
R6213,0.32558969143217004,1.0,0.7,7.821800239401361
R6213,0.4449256256096033,1.0,0.7,7.8879213009958535
R6213,0.6080008597733432,1.0,0.8,7.379491030331589
R6213,0.830846829688979,1.0,0.8,6.559232013653222
R6213,1.135370852372753,1.0,0.8,5.901515735956595
R6213,1.5515097685336101,1.0,0.95,4.98357012064862
R6213,2.1201729433379146,1.0,1.0,4.242895119849954
R6213,2.8972639430499196,1.0,1.0,3.7057165592540846
R6213,3.9591762464819387,1.0,1.0,3.1677860673736564
R6213,5.410303258116627,1.0,1.0,2.7609946894750332
R6213,7.393300909702492,1.0,1.0,2.448726827450369
R6213,10.103111735817121,1.0,1.0,2.233065380972581
R6213,13.806129088084548,1.0,1.0,2.1027985327527814
R6213,18.866385464303505,1.0,1.0,1.7825899543353905
R6213,25.781339448352636,1.0,1.0,1.6826686517377252
R6213,35.230779367293174,1.0,1.0,1.4094274364064576
R6213,48.143651237104336,1.0,1.0,1.3275873927244557
R6213,65.78938065138858,1.0,1.0,1.3560494781819141
R6213,89.90266619324312,1.0,0.95,1.866118603807201
R6213,122.85401243525928,1.0,0.85,2.6293129036828207
R6213,167.8827671139434,1.0,0.35,9.847514491212587
R6213,229.41557166223677,1.0,0.05,47.10500710494765
R6213,313.5015310141363,1.0,0.0,104.4354029634811
R6213,428.4068829159843,1.0,0.0,173.11780759871948
R6213,585.4276268957477,1.0,0.0,237.58231810742663
R6213,800.0,1.0,0.0,291.079509520731
R2166,0.05,1.0,0.85,4.3907793949600915
R2166,0.06832612292675956,1.0,0.8,4.3565459764870385
R2166,0.09336918148405317,1.0,0.8,4.341264113323595
R2166,0.1275910834330068,1.0,0.8,4.306498578151709
R2166,0.17435608102004116,1.0,0.85,4.254086973630317
R2166,0.23826150049606765,1.0,0.85,4.194004975681732
R2166,0.32558969143217004,1.0,0.9,4.083768784379294
R2166,0.4449256256096033,1.0,0.95,3.912563454567885
R2166,0.6080008597733432,1.0,1.0,3.7225909837592432
R2166,0.830846829688979,1.0,1.0,3.5381816351425712
R2166,1.135370852372753,1.0,1.0,3.1874490638149724
R2166,1.5515097685336101,1.0,1.0,2.882933934657268
R2166,2.1201729433379146,1.0,1.0,2.5459121577617188
R2166,2.8972639430499196,1.0,1.0,2.13922712295943
R2166,3.9591762464819387,1.0,1.0,1.8250034280484901
R2166,5.410303258116627,1.0,1.0,1.5803472384590425
R2166,7.393300909702492,1.0,1.0,1.361263448314498
R2166,10.103111735817121,1.0,1.0,1.1675856080435456
R2166,13.806129088084548,1.0,1.0,1.0950372225469525
R2166,18.866385464303505,1.0,1.0,1.0997973304630098
R2166,25.781339448352636,1.0,1.0,0.9468308054834719
R2166,35.230779367293174,1.0,1.0,0.8503205469497586
R2166,48.143651237104336,1.0,1.0,0.7758101860593386
R2166,65.78938065138858,1.0,1.0,0.6883276841129154
R2166,89.90266619324312,1.0,1.0,0.7477962981729471
R2166,122.85401243525928,1.0,1.0,1.0637248609288343
R2166,167.8827671139434,1.0,1.0,1.5589975737529767
R2166,229.41557166223677,1.0,0.85,3.128936277923395
R2166,313.5015310141363,1.0,0.6,5.11301471529739
R2166,428.4068829159843,1.0,0.1,8.989790367430265
R2166,585.4276268957477,1.0,0.1,12.732956326071344
R2166,800.0,1.0,0.0,15.673508813113372
R8770,0.05,1.0,0.7,6.323513340001389
R8770,0.06832612292675956,1.0,0.7,6.228069878999272
R8770,0.09336918148405317,1.0,0.85,6.032326499376969
R8770,0.1275910834330068,1.0,0.8,5.94594765803827
R8770,0.17435608102004116,1.0,0.75,5.944046812767558
R8770,0.23826150049606765,1.0,0.8,5.952290877109459
R8770,0.32558969143217004,1.0,0.85,5.737596331684744
R8770,0.4449256256096033,1.0,0.85,5.685373283246363
R8770,0.6080008597733432,1.0,0.85,5.224372570014776
R8770,0.830846829688979,1.0,0.85,5.074034366427503
R8770,1.135370852372753,1.0,0.85,4.546226175358592
R8770,1.5515097685336101,1.0,0.95,4.0701940802786165
