rocket_id,td,keff,u_max,latency_steps,Iyy,motor_scale,max_gimbal_deg,wind_original,wind_fixed,servo_slew,static_margin,backlash,deadband,opt_Kd,kp_floor,kp_ceiling,window_ratio,peak_sr,floor_censored,ceil_censored,td_bin,lat_bin
R2939,40.86772317676719,3.5283207332847795,11.582768763405573,1,0.04250867596683244,1.9096586896697425,14.478460954256967,0.1691849774335254,0.25,139.05508006014475,0.051506074905397714,0.07599052811106581,0.13675538741921514,1.0,0.06832612292675956,229.41557166223677,3357.6553422788666,1.0,False,False,td40-80,lat1
R2965,183.51517845625463,18.468441541442413,9.936690004105339,4,0.009676074870320735,2.2753048252636017,12.420862505131673,0.3989834646660724,0.25,175.43986713691092,-0.008645036142227003,0.12543871223239839,0.1488809621123283,1.0,13.806129088084548,89.90266619324312,6.511793828643402,1.0,False,False,td180-300,lat4
R3022,169.85385585466702,15.508487265962064,10.95231616996335,6,0.007088704474960791,1.399736951338724,13.690395212454188,0.17580987690502464,0.25,107.96754854136961,0.2673786480148916,0.07069129414404487,0.11971552523141496,1.0,3.9591762464819387,48.143651237104336,12.160017195466866,1.0,False,False,td120-180,lat5-6
R3095,134.10945668054418,12.121640639258544,11.063639046203186,4,0.01874987008111696,2.893808487823918,13.829548807753982,0.3668909998768195,0.25,185.77362570823368,0.25729139736073753,0.08612373942033254,0.13266341578863616,1.0,2.8972639430499196,167.8827671139434,57.94527886099841,1.0,False,False,td120-180,lat4
R3278,192.4959153292264,18.649579924266032,10.321729288859691,6,0.007633404157155075,1.8125810265111026,12.902161611074614,0.20172937253798878,0.25,127.79198483099856,-0.03124884022732327,0.20474587908180553,0.10578568628607107,2.0,,,,0.75,False,False,td180-300,lat5-6
R3316,123.61081438724516,18.008013909747095,6.864211400921843,4,0.012776523560085086,2.9294671761511686,8.580264251152304,0.05544149307126438,0.25,62.43532116227173,0.03268467702450589,0.010807290155442443,0.09224808912153575,1.0,3.9591762464819387,167.8827671139434,42.4034588667583,1.0,False,False,td120-180,lat4
R3332,98.21039227829111,22.64229052354827,4.337476024174809,6,0.005793596684805766,1.6702394457631915,5.421845030218512,0.2642113586348519,0.25,167.26888510739516,-0.03100450911861613,0.13956979665798075,0.047835750835529135,4.0,89.90266619324312,229.41557166223677,2.551821668660135,0.9,False,False,td80-120,lat5-6
R3429,22.364842509492814,2.737771319869597,8.16899583510798,3,0.07935556580913602,2.76620703064128,10.211244793884974,0.38286767374026265,0.25,133.3583511183796,-0.09027658229855057,0.07127478370058282,0.03434479142145833,1.0,0.05,229.41557166223677,4588.311433244735,1.0,True,False,td0-40,lat2-3
R3515,525.2981033934673,44.69590347142803,11.752712499239788,4,0.005021141912668085,2.8574611541507378,14.690890624049736,0.1955395335293733,0.25,185.07193891474424,-0.2922155036253211,0.021661842025113454,0.07650612729213241,1.0,,,,0.7,False,False,td300+,lat4
R3686,96.76087718854485,9.619540736303277,10.05878345349462,4,0.015123865903401253,1.8523680208115596,12.573479316868275,0.3805405892322066,0.25,157.54151533201954,-0.14317925564274792,0.0915999697053672,0.017475516594821303,1.0,2.8972639430499196,167.8827671139434,57.94527886099841,1.0,False,False,td80-120,lat4
R3724,61.10966698595062,7.8221661868943935,7.812371346486666,1,0.020406670719775817,2.0324005979441138,9.765464183108332,0.35686932812539623,0.25,138.83892287461515,-0.016299875447298884,0.216239469647327,0.05963956682603448,1.0,0.830846829688979,585.4276268957477,704.6155873458624,1.0,False,False,td40-80,lat1
R3761,260.9835896649666,23.227957389869058,11.23575290261189,2,0.007572084976208191,2.2394254962221747,14.044691128264862,0.2681689056595356,0.25,140.90725736643012,-0.09908851249227682,0.0041114308643816965,0.07711523294208958,1.0,3.9591762464819387,800.0,202.06223471634215,1.0,False,True,td180-300,lat2-3
R3870,8.37985466379884,0.715916264036867,11.705076535832559,4,0.08510777537700717,0.775785371394641,14.6313456697907,0.21136060080241698,0.25,122.5412117512438,0.24344894621326024,0.1307526651689733,0.10414608890001793,1.0,0.05,167.8827671139434,3357.655342278868,1.0,True,False,td0-40,lat4
R3898,387.1041703768857,34.675735267602015,11.163546133614709,4,0.006245365460194987,2.757361163290064,13.954432667018384,0.13205937997784606,0.25,170.96702420565754,-0.05052194198126342,0.23559411704528033,0.02297751326367408,4.0,122.85401243525928,122.85401243525928,1.0,0.85,False,False,td300+,lat4
R4018,346.45540488958306,29.56095556512956,11.720034020086475,4,0.007525059119003506,2.832295116143104,14.650042525108093,0.18907937146574005,0.25,86.84068205175042,-0.10121859461328445,0.20931620749711752,0.034377185009779744,2.0,35.230779367293174,167.8827671139434,4.765230009921352,0.9,False,False,td300+,lat4
