regime,p_unstable,slew_code,u_max_code,Kp,Kd,theta0_deg,seed,stable,rms_deg,peak_deg,end_deg,failure_time_s,metric,first_cross_s,peak_early,lead_time_s,crossed,lead_valid,threshold
LOW_DEMAND,4,18,10.2,30,10,6,202,1,1.49378250032017,5.81101368310704,0.175054661158663,NaN,LESO_DHAT_O12,NaN,27.0629494405167,NaN,0,0,113.68283462573
LOW_DEMAND,4,18,10.2,30,10,6,202,1,1.49378250032017,5.81101368310704,0.175054661158663,NaN,LESO_DHAT_O16,NaN,79.8034363951754,NaN,0,0,222.375648979326
LOW_DEMAND,4,18,10.2,30,10,6,203,1,1.73111714123181,6.64834507722712,0.0755106618553799,NaN,THETA_ABS,0.25,3.33033854304802,NaN,1,0,3.33033854304802
LOW_DEMAND,4,18,10.2,30,10,6,203,1,1.73111714123181,6.64834507722712,0.0755106618553799,NaN,Q_ABS,NaN,12.7832203658737,NaN,0,0,13.1289848403107
LOW_DEMAND,4,18,10.2,30,10,6,203,1,1.73111714123181,6.64834507722712,0.0755106618553799,NaN,CMD_GAP,NaN,1.09570448423796,NaN,0,0,1.48964232950244
LOW_DEMAND,4,18,10.2,30,10,6,203,1,1.73111714123181,6.64834507722712,0.0755106618553799,NaN,RATE_GAP,NaN,6.61481252979014,NaN,0,0,10.6710449380633
LOW_DEMAND,4,18,10.2,30,10,6,203,1,1.73111714123181,6.64834507722712,0.0755106618553799,NaN,LESO_DHAT_O4,NaN,21.0267018536673,NaN,0,0,22.2806497216406
LOW_DEMAND,4,18,10.2,30,10,6,203,1,1.73111714123181,6.64834507722712,0.0755106618553799,NaN,LESO_DHAT_O8,NaN,38.2325528034875,NaN,0,0,40.5850762924148
LOW_DEMAND,4,18,10.2,30,10,6,203,1,1.73111714123181,6.64834507722712,0.0755106618553799,NaN,LESO_DHAT_O12,NaN,38.4638492886456,NaN,0,0,113.68283462573
LOW_DEMAND,4,18,10.2,30,10,6,203,1,1.73111714123181,6.64834507722712,0.0755106618553799,NaN,LESO_DHAT_O16,NaN,121.003750338924,NaN,0,0,222.375648979326
LOW_DEMAND,4,18,10.2,30,10,6,204,1,1.81026374974367,6.79192895237465,1.07464962355188,NaN,THETA_ABS,NaN,3.32653112065626,NaN,0,0,3.33033854304802
LOW_DEMAND,4,18,10.2,30,10,6,204,1,1.81026374974367,6.79192895237465,1.07464962355188,NaN,Q_ABS,NaN,12.6931889340826,NaN,0,0,13.1289848403107
LOW_DEMAND,4,18,10.2,30,10,6,204,1,1.81026374974367,6.79192895237465,1.07464962355188,NaN,CMD_GAP,NaN,1.27467005086181,NaN,0,0,1.48964232950244
LOW_DEMAND,4,18,10.2,30,10,6,204,1,1.81026374974367,6.79192895237465,1.07464962355188,NaN,RATE_GAP,NaN,9.35231850306468,NaN,0,0,10.6710449380633
LOW_DEMAND,4,18,10.2,30,10,6,204,1,1.81026374974367,6.79192895237465,1.07464962355188,NaN,LESO_DHAT_O4,0.25,22.2806497216406,NaN,1,0,22.2806497216406
LOW_DEMAND,4,18,10.2,30,10,6,204,1,1.81026374974367,6.79192895237465,1.07464962355188,NaN,LESO_DHAT_O8,0.25,40.5850762924148,NaN,1,0,40.5850762924148
LOW_DEMAND,4,18,10.2,30,10,6,204,1,1.81026374974367,6.79192895237465,1.07464962355188,NaN,LESO_DHAT_O12,NaN,51.9992914390509,NaN,0,0,113.68283462573
LOW_DEMAND,4,18,10.2,30,10,6,204,1,1.81026374974367,6.79192895237465,1.07464962355188,NaN,LESO_DHAT_O16,NaN,142.470129903608,NaN,0,0,222.375648979326
LOW_DEMAND,4,18,10.2,30,10,6,205,1,1.80258638605138,6.42411115167842,1.77149120023414,NaN,THETA_ABS,NaN,2.96954327191232,NaN,0,0,3.33033854304802
LOW_DEMAND,4,18,10.2,30,10,6,205,1,1.80258638605138,6.42411115167842,1.77149120023414,NaN,Q_ABS,NaN,12.7665600946006,NaN,0,0,13.1289848403107
LOW_DEMAND,4,18,10.2,30,10,6,205,1,1.80258638605138,6.42411115167842,1.77149120023414,NaN,CMD_GAP,0.255,1.48964232950244,NaN,1,0,1.48964232950244
LOW_DEMAND,4,18,10.2,30,10,6,205,1,1.80258638605138,6.42411115167842,1.77149120023414,NaN,RATE_GAP,0.26,10.6710449380633,NaN,1,0,10.6710449380633
LOW_DEMAND,4,18,10.2,30,10,6,205,1,1.80258638605138,6.42411115167842,1.77149120023414,NaN,LESO_DHAT_O4,2.545,14.9110980852403,NaN,1,0,22.2806497216406
LOW_DEMAND,4,18,10.2,30,10,6,205,1,1.80258638605138,6.42411115167842,1.77149120023414,NaN,LESO_DHAT_O8,2.605,35.9751999333848,NaN,1,0,40.5850762924148
LOW_DEMAND,4,18,10.2,30,10,6,205,1,1.80258638605138,6.42411115167842,1.77149120023414,NaN,LESO_DHAT_O12,0.29,113.68283462573,NaN,1,0,113.68283462573
LOW_DEMAND,4,18,10.2,30,10,6,205,1,1.80258638605138,6.42411115167842,1.77149120023414,NaN,LESO_DHAT_O16,0.265,222.375648979326,NaN,1,0,222.375648979326
LOW_DEMAND,4,18,10.2,30,10,6,206,1,1.76261744522949,5.71804316228993,1.81608048489737,NaN,THETA_ABS,NaN,3.02390682064741,NaN,0,0,3.33033854304802
LOW_DEMAND,4,18,10.2,30,10,6,206,1,1.76261744522949,5.71804316228993,1.81608048489737,NaN,Q_ABS,NaN,11.2949034986898,NaN,0,0,13.1289848403107
LOW_DEMAND,4,18,10.2,30,10,6,206,1,1.76261744522949,5.71804316228993,1.81608048489737,NaN,CMD_GAP,NaN,0.763403276946231,NaN,0,0,1.48964232950244
LOW_DEMAND,4,18,10.2,30,10,6,206,1,1.76261744522949,5.71804316228993,1.81608048489737,NaN,RATE_GAP,NaN,5.47244929103089,NaN,0,0,10.6710449380633
LOW_DEMAND,4,18,10.2,30,10,6,206,1,1.76261744522949,5.71804316228993,1.81608048489737,NaN,LESO_DHAT_O4,NaN,19.8846688772832,NaN,0,0,22.2806497216406
LOW_DEMAND,4,18,10.2,30,10,6,206,1,1.76261744522949,5.71804316228993,1.81608048489737,NaN,LESO_DHAT_O8,2.995,28.6673232766869,NaN,1,0,40.5850762924148
LOW_DEMAND,4,18,10.2,30,10,6,206,1,1.76261744522949,5.71804316228993,1.81608048489737,NaN,LESO_DHAT_O12,NaN,31.447901602875,NaN,0,0,113.68283462573
LOW_DEMAND,4,18,10.2,30,10,6,206,1,1.76261744522949,5.71804316228993,1.81608048489737,NaN,LESO_DHAT_O16,NaN,54.3791992209462,NaN,0,0,222.375648979326
BOUNDARY,8,12,6,10,3,3,101,1,2.08519495519256,3.24163386623242,1.83879402936579,NaN,THETA_ABS,NaN,2.80027240335037,NaN,0,0,3.33033854304802
BOUNDARY,8,12,6,10,3,3,101,1,2.08519495519256,3.24163386623242,1.83879402936579,NaN,Q_ABS,NaN,3.71573463226719,NaN,0,0,13.1289848403107
BOUNDARY,8,12,6,10,3,3,101,1,2.08519495519256,3.24163386623242,1.83879402936579,NaN,CMD_GAP,NaN,0.210764365277185,NaN,0,0,1.48964232950244
BOUNDARY,8,12,6,10,3,3,101,1,2.08519495519256,3.24163386623242,1.83879402936579,NaN,RATE_GAP,NaN,3.83572578117838,NaN,0,0,10.6710449380633
BOUNDARY,8,12,6,10,3,3,101,1,2.08519495519256,3.24163386623242,1.83879402936579,NaN,LESO_DHAT_O4,0.695,51.9090907757788,NaN,1,0,22.2806497216406
BOUNDARY,8,12,6,10,3,3,101,1,2.08519495519256,3.24163386623242,1.83879402936579,NaN,LESO_DHAT_O8,2.87,29.8728087983525,NaN,1,0,40.5850762924148
BOUNDARY,8,12,6,10,3,3,101,1,2.08519495519256,3.24163386623242,1.83879402936579,NaN,LESO_DHAT_O12,NaN,34.8505172106176,NaN,0,0,113.68283462573
BOUNDARY,8,12,6,10,3,3,101,1,2.08519495519256,3.24163386623242,1.83879402936579,NaN,LESO_DHAT_O16,NaN,42.435820497223,NaN,0,0,222.375648979326
