rocket_id,regime,sr_adrc,sr_pid_best,sr_kp2
R0568,EASY,1.0,1.0,0.3333333333333333
R0569,EASY,1.0,1.0,1.0
R0570,EASY,1.0,0.0,1.0
R0571,EASY,1.0,0.0,0.3333333333333333
R0572,EASY,1.0,0.3333333333333333,0.6666666666666666
R0573,EASY,1.0,1.0,0.6666666666666666
R0574,EASY,1.0,1.0,1.0
R0575,EASY,1.0,1.0,1.0
R0576,EASY,1.0,0.3333333333333333,0.6666666666666666
R0577,EASY,1.0,0.0,0.6666666666666666
R0578,EASY,1.0,0.6666666666666666,0.3333333333333333
R0579,EASY,1.0,0.0,0.3333333333333333
R0580,EASY,1.0,0.0,0.6666666666666666
R0581,EASY,1.0,0.6666666666666666,0.3333333333333333
R0582,EASY,1.0,0.3333333333333333,0.6666666666666666
R0583,EASY,1.0,1.0,1.0
R0584,EASY,1.0,0.6666666666666666,0.6666666666666666
R0585,EASY,1.0,1.0,0.6666666666666666
R0586,EASY,1.0,0.3333333333333333,0.3333333333333333
R0587,EASY,1.0,1.0,0.6666666666666666
R0588,EASY,1.0,0.0,0.6666666666666666
R0589,EASY,1.0,0.0,0.6666666666666666
R0590,EASY,1.0,0.6666666666666666,0.3333333333333333
R0591,EASY,1.0,0.0,0.6666666666666666
R0592,EASY,1.0,1.0,1.0
R0593,EASY,1.0,0.0,0.3333333333333333
R0594,EASY,1.0,0.0,0.6666666666666666
R0595,EASY,1.0,0.6666666666666666,0.3333333333333333
R0596,EASY,1.0,0.0,0.6666666666666666
R0597,EASY,1.0,0.0,0.3333333333333333
R0598,EASY,1.0,0.0,0.3333333333333333
R0599,EASY,1.0,1.0,0.6666666666666666
R0600,EASY,1.0,0.0,1.0
R0601,EASY,1.0,0.0,0.6666666666666666
R0602,EASY,1.0,1.0,0.3333333333333333
R0603,EASY,1.0,0.0,1.0
R0604,EASY,1.0,1.0,0.3333333333333333
R0605,EASY,1.0,1.0,0.6666666666666666
R0606,EASY,1.0,0.0,0.6666666666666666
R0607,EASY,1.0,1.0,1.0
R0608,EASY,1.0,0.0,1.0
R0609,EASY,1.0,1.0,1.0
R0610,EASY,1.0,0.0,0.6666666666666666
R0611,EASY,1.0,0.0,1.0
R0612,EASY,1.0,0.0,0.6666666666666666
R0613,EASY,1.0,0.0,0.6666666666666666
R0614,EASY,1.0,0.0,0.3333333333333333
R0615,EASY,1.0,0.0,0.6666666666666666
R0616,EASY,1.0,0.0,1.0
R0617,EASY,1.0,0.0,0.6666666666666666
R0618,EASY,1.0,1.0,1.0
R0619,EASY,1.0,0.0,1.0
R0620,EASY,1.0,0.0,0.6666666666666666
R0621,EASY,1.0,0.6666666666666666,0.6666666666666666
R0622,EASY,1.0,0.0,1.0
R0623,EASY,1.0,1.0,0.3333333333333333
R0624,EASY,1.0,1.0,0.6666666666666666
R0625,EASY,1.0,0.0,0.6666666666666666
R0626,EASY,1.0,0.0,0.3333333333333333
R0627,EASY,1.0,1.0,0.3333333333333333
R0628,EASY,1.0,0.0,0.6666666666666666
R0629,EASY,1.0,0.0,1.0
R0630,EASY,1.0,0.0,1.0
R0631,EASY,1.0,1.0,0.3333333333333333
R0632,EASY,1.0,0.0,0.3333333333333333
R0633,EASY,1.0,0.0,0.6666666666666666
R0634,EASY,1.0,0.0,0.6666666666666666
R0635,EASY,1.0,0.0,0.6666666666666666
R0636,EASY,1.0,0.0,1.0
R0637,EASY,1.0,0.0,1.0
R0638,EASY,1.0,0.0,0.6666666666666666
R0639,EASY,1.0,0.0,0.3333333333333333
R0640,EASY,1.0,1.0,1.0
R0641,FRAGILE,1.0,0.0,0.6666666666666666
R0642,EASY,1.0,0.0,1.0
R0643,EASY,1.0,0.0,0.3333333333333333
R0644,EASY,1.0,1.0,1.0
R0645,EASY,1.0,0.0,1.0
R0646,EASY,1.0,0.0,1.0
R0647,EASY,1.0,0.3333333333333333,1.0
R0648,EASY,1.0,1.0,0.3333333333333333
R0649,EASY,1.0,0.0,0.6666666666666666
R0650,EASY,1.0,1.0,1.0
R0651,EASY,1.0,1.0,0.3333333333333333
R0652,EASY,1.0,0.0,0.3333333333333333
R0653,EASY,1.0,0.0,1.0
R0654,EASY,1.0,0.0,1.0
R0655,EASY,1.0,0.0,0.6666666666666666
R0656,EASY,1.0,0.0,1.0
R0657,EASY,1.0,0.0,0.6666666666666666
R0658,EASY,1.0,0.6666666666666666,0.3333333333333333
R0659,EASY,1.0,0.0,0.3333333333333333
R0660,EASY,1.0,1.0,1.0
R0661,EASY,1.0,0.0,1.0
R0662,EASY,1.0,0.0,0.3333333333333333
R0663,EASY,1.0,0.0,0.6666666666666666
R0664,EASY,1.0,1.0,0.6666666666666666
R0665,EASY,1.0,0.3333333333333333,0.3333333333333333
R0666,EASY,1.0,1.0,1.0
R0667,EASY,1.0,0.6666666666666666,0.3333333333333333
R0668,EASY,1.0,0.0,0.6666666666666666
R0669,EASY,1.0,0.0,0.6666666666666666
R0670,EASY,1.0,1.0,0.6666666666666666
R0671,FRAGILE,1.0,1.0,0.3333333333333333
R0672,EASY,1.0,0.0,1.0
R0673,EASY,1.0,0.0,1.0
R0674,EASY,1.0,1.0,0.6666666666666666
R0675,EASY,1.0,0.3333333333333333,0.3333333333333333
R0676,EASY,1.0,1.0,0.3333333333333333
R0677,EASY,1.0,0.0,1.0
R0678,EASY,1.0,0.0,0.3333333333333333
R0679,EASY,1.0,0.0,1.0
R0680,FRAGILE,1.0,0.0,1.0
R0681,EASY,1.0,0.0,0.3333333333333333
R0682,EASY,1.0,0.3333333333333333,0.3333333333333333
R0683,EASY,1.0,1.0,0.6666666666666666
R0684,EASY,1.0,1.0,1.0
R0685,EASY,1.0,0.0,0.6666666666666666
R0686,EASY,1.0,1.0,1.0
R0687,EASY,1.0,0.0,0.6666666666666666
R0688,FRAGILE,1.0,0.0,0.3333333333333333
R0689,EASY,1.0,0.6666666666666666,0.6666666666666666
R0690,EASY,1.0,0.0,0.6666666666666666
R0691,EASY,1.0,0.0,0.6666666666666666
R0692,EASY,1.0,0.0,0.0
R0693,EASY,1.0,0.0,0.3333333333333333
R0694,EASY,1.0,0.0,1.0
R0695,EASY,1.0,0.0,0.6666666666666666
R0696,EASY,1.0,0.3333333333333333,1.0
R0697,EASY,1.0,0.0,1.0
R0698,EASY,1.0,1.0,1.0
R0699,EASY,1.0,0.0,1.0
R0700,EASY,1.0,1.0,0.3333333333333333
R0701,EASY,1.0,0.6666666666666666,1.0
R0702,EASY,1.0,0.0,1.0
R0703,EASY,1.0,1.0,1.0
R0704,EASY,1.0,0.0,1.0
R0705,EASY,1.0,0.0,0.6666666666666666
R0706,EASY,1.0,1.0,0.3333333333333333
R0707,EASY,1.0,0.6666666666666666,0.6666666666666666
R0708,EASY,1.0,0.6666666666666666,0.6666666666666666
R0709,EASY,1.0,1.0,1.0
R0710,EASY,1.0,1.0,0.6666666666666666
R0711,EASY,1.0,1.0,0.6666666666666666
R0712,EASY,1.0,0.0,0.3333333333333333
R0713,EASY,1.0,0.0,0.3333333333333333
R0714,EASY,1.0,0.0,0.3333333333333333
R0715,EASY,1.0,0.0,1.0
R0716,EASY,1.0,1.0,1.0
R0717,EASY,1.0,0.0,0.6666666666666666
R0718,EASY,1.0,0.0,0.6666666666666666
R0719,EASY,1.0,0.0,0.3333333333333333
R0720,EASY,1.0,0.0,0.6666666666666666
R0721,EASY,1.0,0.0,1.0
R0722,EASY,1.0,0.0,0.6666666666666666
R0723,EASY,1.0,0.0,0.6666666666666666
R0724,EASY,1.0,0.0,0.3333333333333333
R0725,EASY,1.0,1.0,0.6666666666666666
R0726,EASY,1.0,0.0,0.6666666666666666
R0727,EASY,1.0,0.6666666666666666,0.6666666666666666
R0728,EASY,1.0,0.0,0.6666666666666666
R0729,EASY,1.0,0.3333333333333333,0.6666666666666666
R0730,EASY,1.0,0.0,1.0
R0731,EASY,1.0,1.0,1.0
R0732,EASY,1.0,0.0,0.6666666666666666
R0733,EASY,1.0,0.0,0.6666666666666666
R0734,EASY,1.0,0.0,0.6666666666666666
R0735,EASY,1.0,0.0,1.0
R0736,EASY,1.0,1.0,0.3333333333333333
R0737,EASY,1.0,0.0,0.6666666666666666
R0738,EASY,1.0,0.0,0.6666666666666666
R0739,EASY,1.0,0.0,0.3333333333333333
R0740,EASY,1.0,1.0,0.6666666666666666
R0741,EASY,1.0,0.0,0.6666666666666666
R0742,EASY,1.0,0.0,0.6666666666666666
R0743,EASY,1.0,0.0,0.6666666666666666
R0744,EASY,1.0,0.0,0.3333333333333333
R0745,EASY,1.0,0.0,1.0
R0746,EASY,1.0,0.0,0.6666666666666666
R0747,EASY,1.0,0.3333333333333333,0.6666666666666666
R0748,FRAGILE,1.0,0.6666666666666666,0.6666666666666666
R0749,EASY,1.0,0.6666666666666666,0.3333333333333333
R0750,EASY,1.0,0.6666666666666666,0.6666666666666666
R0751,EASY,1.0,0.3333333333333333,0.6666666666666666
R0752,EASY,1.0,0.0,0.6666666666666666
R0753,EASY,1.0,1.0,1.0
R0754,EASY,1.0,0.0,0.3333333333333333
R0755,EASY,1.0,1.0,1.0
R0756,EASY,1.0,1.0,0.3333333333333333
R0757,EASY,1.0,1.0,0.6666666666666666
R0758,EASY,1.0,0.0,1.0
R0759,FRAGILE,1.0,0.0,0.6666666666666666
R0760,EASY,1.0,0.6666666666666666,0.6666666666666666
R0761,EASY,1.0,0.0,0.6666666666666666
R0762,EASY,1.0,1.0,0.3333333333333333
R0763,EASY,1.0,1.0,1.0
R0764,EASY,1.0,0.0,0.6666666666666666
R0765,EASY,1.0,0.0,1.0
R0766,EASY,1.0,0.0,0.6666666666666666
R0767,EASY,1.0,1.0,1.0
R0768,EASY,1.0,0.0,0.6666666666666666
R0769,EASY,1.0,0.6666666666666666,0.3333333333333333
R0770,EASY,1.0,1.0,1.0
R0771,EASY,1.0,1.0,0.6666666666666666
R0772,EASY,1.0,1.0,0.3333333333333333
R0773,EASY,1.0,1.0,1.0
R0774,EASY,1.0,0.6666666666666666,0.3333333333333333
R0775,EASY,1.0,0.0,0.3333333333333333
R0776,EASY,1.0,0.0,1.0
R0777,EASY,1.0,0.0,0.6666666666666666
R0778,EASY,1.0,0.0,0.3333333333333333
R0779,EASY,1.0,1.0,1.0
R0780,EASY,1.0,1.0,0.6666666666666666
R0781,EASY,1.0,1.0,0.6666666666666666
R0782,EASY,1.0,0.0,0.6666666666666666
R0783,EASY,1.0,0.0,0.6666666666666666
R0784,EASY,1.0,0.3333333333333333,0.6666666666666666
R0785,EASY,1.0,1.0,1.0
R0786,EASY,1.0,0.0,1.0
R0787,EASY,1.0,0.0,0.6666666666666666
R0788,EASY,1.0,1.0,0.6666666666666666
R0789,EASY,1.0,0.3333333333333333,0.3333333333333333
R0790,EASY,1.0,0.0,1.0
R0791,EASY,1.0,0.6666666666666666,0.3333333333333333
R0792,EASY,1.0,0.0,0.6666666666666666
R0793,EASY,1.0,0.0,0.6666666666666666
R0794,EASY,1.0,0.0,0.6666666666666666
R0795,EASY,1.0,0.0,0.6666666666666666
R0796,EASY,1.0,0.0,1.0
R0797,EASY,1.0,0.0,0.6666666666666666
R0798,EASY,1.0,0.0,0.6666666666666666
R0799,EASY,1.0,0.3333333333333333,0.3333333333333333
R0800,EASY,1.0,1.0,1.0
R0801,EASY,1.0,0.3333333333333333,1.0
R0802,EASY,1.0,0.0,0.3333333333333333
R0803,EASY,1.0,0.0,0.3333333333333333
R0804,EASY,1.0,0.3333333333333333,0.6666666666666666
R0805,EASY,1.0,1.0,1.0
R0806,EASY,1.0,0.6666666666666666,0.6666666666666666
R0807,EASY,1.0,0.3333333333333333,1.0
R0808,EASY,1.0,0.0,0.0
R0809,EASY,1.0,0.0,0.6666666666666666
R0810,EASY,1.0,1.0,1.0
R0811,EASY,1.0,0.0,0.3333333333333333
R0812,EASY,1.0,0.0,0.6666666666666666
R0813,EASY,1.0,1.0,0.3333333333333333
R0814,EASY,1.0,0.0,0.3333333333333333
R0815,EASY,1.0,0.0,0.6666666666666666
R0816,EASY,1.0,0.0,0.6666666666666666
R0817,EASY,1.0,0.0,0.6666666666666666
R0818,EASY,1.0,0.0,0.6666666666666666
R0819,EASY,1.0,1.0,1.0
R0820,EASY,1.0,1.0,0.3333333333333333
R0821,EASY,1.0,1.0,1.0
R0822,EASY,1.0,0.0,0.6666666666666666
R0823,EASY,1.0,0.6666666666666666,1.0
R0824,EASY,1.0,0.6666666666666666,1.0
R0825,EASY,1.0,0.0,0.6666666666666666
R0826,EASY,1.0,0.0,0.6666666666666666
R0827,EASY,1.0,0.0,0.6666666666666666
R0828,MARGINAL,1.0,0.0,0.3333333333333333
R0829,EASY,1.0,1.0,1.0
R0830,EASY,1.0,0.0,1.0
R0831,EASY,1.0,0.0,0.3333333333333333
R0832,EASY,1.0,1.0,0.3333333333333333
R0833,EASY,1.0,0.0,0.3333333333333333
R0834,EASY,1.0,1.0,0.6666666666666666
R0835,EASY,1.0,0.3333333333333333,0.0
R0836,EASY,1.0,0.0,0.3333333333333333
R0837,EASY,1.0,0.0,0.3333333333333333
R0838,EASY,1.0,0.0,1.0
R0839,EASY,1.0,0.0,0.6666666666666666
R0840,EASY,1.0,1.0,1.0
R0841,EASY,1.0,0.0,1.0
R0842,EASY,1.0,1.0,1.0
R0843,EASY,1.0,1.0,1.0
R0844,EASY,1.0,0.0,1.0
R0845,EASY,1.0,1.0,0.3333333333333333
R0846,EASY,1.0,0.0,1.0
R0847,EASY,1.0,0.0,0.6666666666666666
R0848,MARGINAL,1.0,0.0,0.3333333333333333
R0849,EASY,1.0,1.0,0.6666666666666666
R0850,EASY,1.0,0.0,1.0
R0851,EASY,1.0,1.0,0.6666666666666666
R0852,EASY,1.0,0.0,1.0
R0853,EASY,1.0,1.0,0.6666666666666666
R0854,EASY,1.0,1.0,1.0
R0855,EASY,1.0,0.0,0.6666666666666666
R0856,EASY,1.0,0.0,1.0
R0857,EASY,1.0,1.0,0.6666666666666666
R0858,EASY,1.0,0.0,0.6666666666666666
R0859,EASY,1.0,0.0,1.0
R0860,EASY,1.0,0.6666666666666666,0.6666666666666666
R0861,EASY,1.0,0.0,0.3333333333333333
R0862,EASY,1.0,0.0,0.6666666666666666
R0863,EASY,1.0,0.0,1.0
R0864,EASY,1.0,0.0,0.6666666666666666
R0865,EASY,1.0,0.0,0.6666666666666666
R0866,FRAGILE,1.0,0.0,0.6666666666666666
R0867,EASY,1.0,0.0,1.0
R0868,EASY,1.0,0.0,0.6666666666666666
R0869,EASY,1.0,1.0,1.0
R0870,EASY,1.0,0.0,0.6666666666666666
R0871,EASY,1.0,0.0,0.6666666666666666
R0872,EASY,1.0,0.0,1.0
R0873,EASY,1.0,0.0,0.3333333333333333
R0874,EASY,1.0,0.6666666666666666,0.3333333333333333
R0875,EASY,1.0,0.0,1.0
R0876,EASY,1.0,1.0,1.0
R0877,EASY,1.0,0.0,0.6666666666666666
R0878,EASY,1.0,1.0,1.0
R0879,EASY,1.0,1.0,1.0
R0880,EASY,1.0,0.0,0.3333333333333333
R0881,EASY,1.0,0.3333333333333333,1.0
R0882,EASY,1.0,0.3333333333333333,0.3333333333333333
R0883,EASY,1.0,0.3333333333333333,0.6666666666666666
R0884,EASY,1.0,0.0,0.6666666666666666
R0885,EASY,1.0,1.0,0.6666666666666666
R0886,EASY,1.0,0.0,1.0
R0887,EASY,1.0,1.0,0.6666666666666666
R0888,EASY,1.0,0.0,1.0
R0889,EASY,1.0,0.0,0.6666666666666666
R0890,EASY,1.0,0.0,0.3333333333333333
R0891,EASY,1.0,1.0,0.3333333333333333
R0892,EASY,1.0,0.0,0.6666666666666666
R0893,EASY,1.0,0.0,1.0
R0894,EASY,1.0,0.6666666666666666,1.0
R0895,EASY,1.0,0.0,0.6666666666666666
R0896,EASY,1.0,1.0,0.6666666666666666
R0897,EASY,1.0,0.0,0.6666666666666666
R0898,EASY,1.0,1.0,0.6666666666666666
R0899,EASY,1.0,1.0,0.3333333333333333
R0900,EASY,1.0,1.0,0.3333333333333333
R0901,EASY,1.0,1.0,1.0
R0902,EASY,1.0,1.0,1.0
R0903,EASY,1.0,1.0,0.6666666666666666
R0904,EASY,1.0,1.0,0.6666666666666666
R0905,EASY,1.0,0.0,0.6666666666666666
R0906,EASY,1.0,1.0,1.0
R0907,EASY,1.0,0.0,0.6666666666666666
R0908,EASY,1.0,0.0,0.6666666666666666
R0909,EASY,1.0,0.0,1.0
R0910,EASY,1.0,1.0,1.0
R0911,EASY,1.0,1.0,1.0
R0912,EASY,1.0,0.0,0.6666666666666666
R0913,EASY,1.0,0.0,1.0
R0914,EASY,1.0,0.0,0.6666666666666666
R0915,EASY,1.0,0.0,0.6666666666666666
R0916,EASY,1.0,0.0,0.6666666666666666
R0917,EASY,1.0,0.6666666666666666,1.0
R0918,EASY,1.0,0.0,0.3333333333333333
R0919,EASY,1.0,1.0,0.3333333333333333
R0920,EASY,1.0,0.0,0.6666666666666666
R0921,EASY,1.0,1.0,1.0
R0922,EASY,1.0,1.0,0.6666666666666666
R0923,EASY,1.0,1.0,1.0
R0924,EASY,1.0,0.3333333333333333,0.6666666666666666
R0925,EASY,1.0,0.0,1.0
R0926,EASY,1.0,0.6666666666666666,0.6666666666666666
R0927,EASY,1.0,0.0,1.0
R0928,EASY,1.0,1.0,1.0
R0929,EASY,1.0,0.0,1.0
R0930,EASY,1.0,0.0,0.3333333333333333
R0931,EASY,1.0,0.0,1.0
R0932,EASY,1.0,1.0,1.0
R0933,EASY,1.0,1.0,0.6666666666666666
R0934,EASY,1.0,1.0,0.6666666666666666
R0935,EASY,1.0,0.0,0.6666666666666666
R0936,EASY,1.0,1.0,0.6666666666666666
R0937,EASY,1.0,0.3333333333333333,1.0
R0938,EASY,1.0,0.0,0.3333333333333333
R0939,EASY,1.0,0.6666666666666666,0.3333333333333333
R0940,EASY,1.0,1.0,1.0
R0941,EASY,1.0,0.0,0.6666666666666666
R0942,EASY,1.0,0.0,0.6666666666666666
R0943,EASY,1.0,0.0,1.0
R0944,EASY,1.0,0.0,0.3333333333333333
R0945,EASY,1.0,0.0,0.6666666666666666
R0946,EASY,1.0,0.0,0.6666666666666666
R0947,EASY,1.0,1.0,1.0
R0948,EASY,1.0,0.0,1.0
R0949,EASY,1.0,0.0,0.6666666666666666
R0950,EASY,1.0,0.0,0.6666666666666666
R0951,EASY,1.0,0.0,0.6666666666666666
R0952,EASY,1.0,0.0,0.6666666666666666
R0953,EASY,1.0,0.3333333333333333,0.0
R0954,FRAGILE,1.0,0.0,0.6666666666666666
R0955,EASY,1.0,1.0,1.0
R0956,EASY,1.0,0.0,0.6666666666666666
R0957,EASY,1.0,1.0,1.0
R0958,FRAGILE,1.0,0.3333333333333333,0.3333333333333333
R0959,EASY,1.0,0.0,0.6666666666666666
R0960,EASY,1.0,0.0,0.6666666666666666
R0961,EASY,1.0,0.0,1.0
R0962,EASY,1.0,0.0,0.6666666666666666
R0963,EASY,1.0,1.0,1.0
R0964,EASY,1.0,0.0,0.3333333333333333
R0965,EASY,1.0,0.6666666666666666,1.0
R0966,EASY,1.0,0.0,1.0
R0967,EASY,1.0,0.6666666666666666,0.6666666666666666
R0968,EASY,1.0,0.3333333333333333,1.0
R0969,EASY,1.0,0.0,1.0
R0970,EASY,1.0,0.0,0.6666666666666666
R0971,EASY,1.0,0.3333333333333333,0.3333333333333333
R0972,EASY,1.0,0.0,0.6666666666666666
R0973,EASY,1.0,1.0,1.0
R0974,EASY,1.0,0.0,0.6666666666666666
R0975,EASY,1.0,0.0,0.6666666666666666
R0976,EASY,1.0,0.0,0.3333333333333333
R0977,EASY,1.0,0.0,0.6666666666666666
R0978,EASY,1.0,0.0,0.6666666666666666
R0979,EASY,1.0,1.0,1.0
R0980,EASY,1.0,0.0,1.0
R0981,EASY,1.0,0.0,1.0
R0982,FRAGILE,1.0,0.0,0.3333333333333333
R0983,EASY,1.0,0.0,1.0
R0984,EASY,1.0,0.0,0.3333333333333333
R0985,EASY,1.0,1.0,0.6666666666666666
R0986,EASY,1.0,0.0,0.6666666666666666
R0987,EASY,1.0,1.0,1.0
R0988,EASY,1.0,0.0,0.3333333333333333
R0989,EASY,1.0,0.0,0.6666666666666666
R0990,EASY,1.0,0.6666666666666666,1.0
R0991,EASY,1.0,0.0,0.3333333333333333
R0992,EASY,1.0,0.0,0.3333333333333333
R0993,EASY,1.0,0.0,0.3333333333333333
R0994,EASY,1.0,0.0,0.0
R0995,EASY,1.0,1.0,1.0
R0996,EASY,1.0,0.0,0.6666666666666666
R0997,EASY,1.0,0.0,1.0
R0998,EASY,1.0,1.0,0.6666666666666666
R0999,EASY,1.0,0.0,0.3333333333333333
R1000,EASY,1.0,0.6666666666666666,0.3333333333333333
R1001,EASY,1.0,0.3333333333333333,0.3333333333333333
R1002,EASY,1.0,0.0,1.0
R1003,EASY,1.0,0.0,1.0
R1004,EASY,1.0,1.0,0.6666666666666666
R1005,EASY,1.0,0.3333333333333333,0.3333333333333333
R1006,EASY,1.0,0.0,0.6666666666666666
R1007,EASY,1.0,1.0,1.0
R1008,EASY,1.0,0.0,0.6666666666666666
R1009,EASY,1.0,1.0,0.3333333333333333
R1010,EASY,1.0,0.3333333333333333,0.6666666666666666
R1011,EASY,1.0,0.0,0.6666666666666666
R1012,EASY,1.0,0.6666666666666666,0.3333333333333333
R1013,EASY,1.0,1.0,1.0
R1014,EASY,1.0,0.0,0.6666666666666666
R1015,EASY,1.0,0.0,0.6666666666666666
R1016,EASY,1.0,0.0,1.0
R1017,EASY,1.0,1.0,0.6666666666666666
R1018,EASY,1.0,1.0,0.3333333333333333
R1019,EASY,1.0,1.0,0.6666666666666666
R1020,EASY,1.0,1.0,0.6666666666666666
R1021,FRAGILE,1.0,0.0,0.3333333333333333
R1022,EASY,1.0,0.0,0.6666666666666666
R1023,EASY,1.0,0.0,0.3333333333333333
R1024,EASY,1.0,1.0,1.0
R1025,EASY,1.0,1.0,1.0
R1026,EASY,1.0,0.0,0.6666666666666666
R1027,EASY,1.0,1.0,0.6666666666666666
R1028,EASY,1.0,1.0,1.0
R1029,EASY,1.0,0.0,1.0
R1030,EASY,1.0,0.0,1.0
R1031,EASY,1.0,0.0,0.3333333333333333
R1032,EASY,1.0,0.0,0.6666666666666666
R1033,EASY,1.0,0.6666666666666666,1.0
R1034,EASY,1.0,1.0,0.3333333333333333
R1035,EASY,1.0,0.0,0.3333333333333333
R1036,EASY,1.0,1.0,0.3333333333333333
R1037,EASY,1.0,0.0,0.3333333333333333
R1038,EASY,1.0,0.0,0.6666666666666666
R1039,EASY,1.0,1.0,1.0
R1040,EASY,1.0,1.0,0.6666666666666666
R1041,EASY,1.0,0.0,1.0
R1042,EASY,1.0,0.0,0.3333333333333333
R1043,EASY,1.0,0.0,1.0
R1044,EASY,1.0,0.0,0.6666666666666666
R1045,EASY,1.0,0.0,0.6666666666666666
R1046,EASY,1.0,0.6666666666666666,0.6666666666666666
R1047,EASY,1.0,0.0,0.6666666666666666
R1048,EASY,1.0,0.0,0.6666666666666666
R1049,EASY,1.0,0.0,0.6666666666666666
R1050,EASY,1.0,0.0,0.3333333333333333
R1051,EASY,1.0,0.6666666666666666,1.0
R1052,EASY,1.0,0.0,0.6666666666666666
R1053,EASY,1.0,1.0,1.0
R1054,EASY,1.0,1.0,1.0
R1055,EASY,1.0,0.6666666666666666,0.6666666666666666
R1056,EASY,1.0,1.0,0.6666666666666666
R1057,EASY,1.0,1.0,0.6666666666666666
R1058,EASY,1.0,1.0,1.0
R1059,EASY,1.0,0.0,1.0
R1060,EASY,1.0,0.0,1.0
R1061,EASY,1.0,0.0,0.3333333333333333
R1062,EASY,1.0,0.6666666666666666,1.0
R1063,EASY,1.0,1.0,1.0
R1064,EASY,1.0,1.0,0.6666666666666666
R1065,EASY,1.0,0.0,0.3333333333333333
R1066,EASY,1.0,0.0,0.6666666666666666
R1067,EASY,1.0,0.0,0.6666666666666666
R1068,EASY,1.0,0.0,0.6666666666666666
R1069,EASY,1.0,0.0,1.0
R1070,FRAGILE,1.0,0.3333333333333333,0.6666666666666666
R1071,EASY,1.0,0.0,0.6666666666666666
R1072,EASY,1.0,0.0,0.6666666666666666
R1073,EASY,1.0,0.0,0.6666666666666666
R1074,EASY,1.0,1.0,0.6666666666666666
R1075,EASY,1.0,0.0,0.3333333333333333
R1076,EASY,1.0,0.0,0.3333333333333333
R1077,EASY,1.0,0.0,0.3333333333333333
R1078,EASY,1.0,0.3333333333333333,0.3333333333333333
R1079,EASY,1.0,0.0,1.0
R1080,EASY,1.0,0.0,0.3333333333333333
R1081,EASY,1.0,1.0,1.0
R1082,FRAGILE,1.0,0.0,0.3333333333333333
R1083,EASY,1.0,0.0,0.6666666666666666
R1084,EASY,1.0,0.6666666666666666,0.6666666666666666
R1085,EASY,1.0,0.0,0.6666666666666666
R1086,EASY,1.0,0.0,0.6666666666666666
R1087,EASY,1.0,1.0,0.6666666666666666
R1088,EASY,1.0,1.0,0.6666666666666666
R1089,EASY,1.0,0.0,0.6666666666666666
R1090,EASY,1.0,0.0,0.3333333333333333
R1091,EASY,1.0,0.0,0.6666666666666666
R1092,EASY,1.0,0.6666666666666666,0.6666666666666666
R1093,EASY,1.0,0.0,0.6666666666666666
R1094,FRAGILE,1.0,0.6666666666666666,0.3333333333333333
R1095,EASY,1.0,1.0,1.0
R1096,EASY,1.0,0.3333333333333333,0.3333333333333333
R1097,EASY,1.0,0.0,0.6666666666666666
R1098,EASY,1.0,0.0,0.6666666666666666
R1099,EASY,1.0,0.0,1.0
R1100,EASY,1.0,0.0,0.3333333333333333
R1101,EASY,1.0,0.3333333333333333,1.0
R1102,EASY,1.0,1.0,0.3333333333333333
R1103,EASY,1.0,0.0,0.3333333333333333
R1104,EASY,1.0,0.0,0.6666666666666666
R1105,EASY,1.0,0.6666666666666666,0.3333333333333333
R1106,EASY,1.0,0.0,0.6666666666666666
R1107,EASY,1.0,1.0,0.6666666666666666
R1108,EASY,1.0,0.0,0.3333333333333333
R1109,EASY,1.0,1.0,1.0
R1110,EASY,1.0,1.0,1.0
R1111,EASY,1.0,0.0,0.6666666666666666
R1112,EASY,1.0,0.0,0.6666666666666666
R1113,EASY,1.0,0.0,0.6666666666666666
R1114,EASY,1.0,0.0,0.6666666666666666
R1115,EASY,1.0,0.6666666666666666,0.6666666666666666
R1116,EASY,1.0,0.0,1.0
R1117,EASY,1.0,0.0,0.6666666666666666
R1118,EASY,1.0,0.6666666666666666,0.6666666666666666
R1119,EASY,1.0,1.0,0.6666666666666666
R1120,EASY,1.0,0.0,1.0
R1121,EASY,1.0,0.0,1.0
R1122,EASY,1.0,0.0,0.6666666666666666
R1123,EASY,1.0,0.6666666666666666,0.6666666666666666
R1124,EASY,1.0,0.0,1.0
R1125,EASY,1.0,0.6666666666666666,0.6666666666666666
R1126,EASY,1.0,0.0,0.6666666666666666
R1127,EASY,1.0,0.0,1.0
R1128,EASY,1.0,1.0,1.0
R1129,EASY,1.0,0.6666666666666666,0.6666666666666666
R1130,EASY,1.0,0.6666666666666666,0.6666666666666666
R1131,EASY,1.0,1.0,0.3333333333333333
R1132,EASY,1.0,0.6666666666666666,0.6666666666666666
R1133,EASY,1.0,0.6666666666666666,1.0
R1134,EASY,1.0,0.6666666666666666,0.3333333333333333
R1135,EASY,1.0,0.0,1.0
R1136,EASY,1.0,0.0,0.6666666666666666
R1137,EASY,1.0,0.6666666666666666,0.3333333333333333
R1138,EASY,1.0,0.3333333333333333,0.6666666666666666
R1139,EASY,1.0,0.0,0.3333333333333333
R1140,EASY,1.0,0.0,0.6666666666666666
R1141,EASY,1.0,0.0,0.6666666666666666
R1142,EASY,1.0,0.0,0.6666666666666666
R1143,EASY,1.0,0.0,0.3333333333333333
