rocket_id,regime_label,regime_code,boundary_distance,p_unstable,servo_slew_deg_s,max_gimbal_deg,best_u_max_frac,best_Kp,best_Kd,nominal_success_rate,under_success_rate,over_success_rate,robustness,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,deadband,backlash,latency_steps,wind_strength,nominal_servo_slew_deg_s,nominal_max_gimbal_deg,design_id
R0033,EASY,2,1.51264310677488,1.4687366969555,99.7915963864217,11.887889513681,0.792525967578733,20,32,1,1,1,1,1.00858191959518,0.0191011162703209,0.169381903319164,-53.1951141498203,7.46878916719904,48.7136837879324,0.0804890074996914,0.0673425664297994,3,0.406418894878771,99.7915963864217,11.887889513681,33
R0034,INFEASIBLE,0,-1.42532883028668,1.08216358329793,34.6804663142698,14.1016429327077,0.94010952884718,20,32,0,0,0,0,1.13763026608208,0.0244790478313805,0.130772973820565,-50.6440946941712,10.1686216960146,48.4807300385609,0.0501881418797771,0.108381703008174,3,0.0922106629252966,34.6804663142698,14.1016429327077,34
R0035,EASY,2,1.59051966421614,1.32204113634319,119.077343745725,12.7149598336913,0.847663988912751,20,32,1,1,1,1,1.09826604151149,0.0355758722584832,0.239699027432079,-30.9917164559523,13.9150592409268,40.869114059619,0.143750459842019,0.0365401450873159,3,0.177733700485836,119.077343745725,12.7149598336913,35
R0036,INFEASIBLE,0,-1.98818377940047,0.780118149773133,26.4699378678775,11.344954738454,0.756330315896935,20,32,0,0,0,0,1.38387330638581,0.0296667877520442,0.126265321431573,-33.3094324412465,9.59287091403119,37.622117537179,0.0890389915462995,0.228260716378115,4,0.111703353176774,26.4699378678775,11.344954738454,36
R0037,EASY,2,1.84203499006117,1.96767624480126,101.454301243461,12.3961138602505,0.826407590683367,20,32,1,1,1,1,0.919959667467415,0.0299699790455629,0.184403390894322,-66.0881569479448,9.39385036719256,49.652275752911,0.0686535870343906,0.0493216879284206,4,0.141012817639987,101.454301243461,12.3961138602505,37
R0038,EASY,2,1.90675720701733,0.319684732892953,70.761553692264,14.3838278940763,0.958921859605086,20,32,1,1,1,1,1.15781706173533,0.0198564429662105,0.0592393330526324,-30.7264438041181,9.3076325361055,41.9626091051771,0.0995152124087926,0.0299974105542336,3,0.247224553111943,70.761553692264,14.3838278940763,38
R0039,INFEASIBLE,0,-2.10756612025942,0.474066055078226,98.8336267718903,8.66195499409812,0.577463666273208,20,32,0,1,0,0.333333333333333,2.06401294774568,0.0326621340554892,0.0648552881527921,-41.5532242109243,6.28210410457156,41.8296161848846,0.0451400525229536,0.172773811688579,5,0.0533503962454674,98.8336267718903,8.66195499409812,39
R0040,EASY,2,1.72978676166465,1.35405094240492,56.8832894887309,8.87932194446797,0.591954796297865,20,16,1,1,1,1,0.901296797206866,0.0212849307208203,0.115849405284353,-56.6657306423017,12.0626854633855,30.4242550137777,0.122247923832476,0.0177542322148623,5,0.336362912960245,56.8832894887309,8.87932194446797,40
R0041,EASY,2,1.89865361312063,0.806089323778267,116.587281096726,10.4938110526239,0.699587403508261,20,16,1,1,1,1,1.98858282489303,0.0281446866884146,0.0752472244224478,-50.3037570009615,10.5305218516323,28.5415025907673,0.12538548854006,0.0315155726139432,6,0.444308286055824,116.587281096726,10.4938110526239,41
R0042,INFEASIBLE,0,-1.93216335262597,0.815537426917837,32.5835472276872,14.4243402324599,0.961622682163995,20,32,0,0,0,0,1.78901904800175,0.0150656011980743,0.13978128350754,-34.217552597207,11.1956437605702,44.52147035035,0.0879156754354003,0.1751150754058,2,0.206450251098349,32.5835472276872,14.4243402324599,42
R0043,INFEASIBLE,0,-2.8948679644855,1.39827462241865,109.188940449453,14.8686249134603,0.991241660897355,20,32,0,1,0,0.333333333333333,0.978560590808626,0.0353840771509907,0.146833807003197,-47.5062680424253,6.35151271640699,32.2129392458672,0.106355514348581,0.200711868390791,6,0.169323069583801,109.188940449453,14.8686249134603,43
R0044,INFEASIBLE,0,-2.46724869741315,2.02327040139958,67.5787048753081,13.8516980932317,0.923446539548777,80,32,0,0,0,0,1.31784592455547,0.0347893083878586,0.237255748436665,-51.8510449213917,9.68498528572889,47.8522115150503,0.119926064098835,0.14197377650381,5,0.386994857176568,67.5787048753081,13.8516980932317,44
R0045,INFEASIBLE,0,-2.01200555578907,0.504252022443169,103.689847277729,11.9761226903733,0.798408179358217,20,8,0,0,0,0,1.39245521488141,0.0363478006491682,0.076405639888301,-35.4438316253578,5.73749219778392,37.333458469709,0.00426208034301351,0.11570375159074,4,0.258343941755526,103.689847277729,11.9761226903733,45
R0046,EASY,2,2.16250774258707,0.768095038778978,46.2201365737858,14.143634808225,0.942908987214999,20,32,1,1,1,1,1.81780960241859,0.0282541632419004,0.0551242251661084,-68.7306853218069,9.64056545998248,31.4932718377189,0.121923178842492,0.0290987540316493,3,0.0993158088456363,46.2201365737858,14.143634808225,46
R0047,INFEASIBLE,0,-1.70343805960325,1.72703803886518,114.227033121393,13.0239073840956,0.868260492273037,20,32,0,1,0,0.333333333333333,1.71962087664664,0.0282988600440486,0.152723966818105,-64.9880034340724,13.7783505706097,42.7502178052312,0.0040469133223844,0.119388910640188,3,0.405888437727469,114.227033121393,13.0239073840956,47
R0048,INFEASIBLE,0,-2.17009634904157,1.00598257390957,47.7046842236724,14.3999526315867,0.959996842105777,20,32,0,0,0,0,1.12048852521133,0.0220972888842049,0.0872033788709585,-54.1340111579301,11.8466051467375,28.5027972540137,0.0733468250517152,0.102119188289658,4,0.119766050534266,47.7046842236724,14.3999526315867,48
R0049,INFEASIBLE,0,-2.31573885835412,1.29413515981908,89.8522144454153,12.2158397800962,0.814389318673077,20,32,0,0,0,0,1.30801268411363,0.0388616564054645,0.113204454930251,-54.9991446425755,8.06426377163418,29.9599435382324,0.110507585450086,0.184675114089197,2,0.396176976930154,89.8522144454153,12.2158397800962,49
R0050,FRAGILE,1,0,1.06633559169989,63.8992531203675,9.9647789164529,0.664318594430194,20,8,1,0,0,0.333333333333333,1.82321261345747,0.0390611454969069,0.108976489094757,-46.5242518038743,7.75338774593926,29.2615930509521,0.0216686734441569,0.0844275581237869,2,0.301458669327313,63.8992531203675,9.9647789164529,50
R0051,EASY,2,2.2069022549428,2.63042861218641,113.279341364951,11.8710722271716,0.791404815144776,20,32,1,1,1,1,1.10823603461748,0.0189952640667069,0.237679106475125,-62.5341708713975,11.8007933540297,41.3261665438359,0.0807701258821593,0.0425358420971949,3,0.137720288779691,113.279341364951,11.8710722271716,51
