rocket_id,regime_label,regime_code,boundary_distance,p_unstable,servo_slew_deg_s,max_gimbal_deg,best_u_max_frac,best_Kp,best_Kd,nominal_success_rate,under_success_rate,over_success_rate,robustness,mass,Iyy,static_margin,Cm_alpha,control_effectiveness,thrust,deadband,backlash,latency_steps,wind_strength,nominal_servo_slew_deg_s,nominal_max_gimbal_deg,design_id
R0024,INFEASIBLE,0,-1.76896570089687,1.74436885963963,31.4842995942864,14.8373782240457,0.98915854826971,20,32,0,0,0,0,1.88243358839737,0.0225692869222913,0.143692362587383,-68.6781976501145,7.4452047097144,41.4276078384071,0.10354602220834,0.0939750160912799,3,0.225272194500436,31.4842995942864,14.8373782240457,24
R0025,INFEASIBLE,0,-2.9000633934105,2.30707196578112,46.6981401831393,12.5526464955772,0.836843099705144,20,8,0,0,0,0,2.02110535787116,0.0189479558469357,0.202756488389388,-65.9560888073971,11.9084520219584,43.4908988207055,0.147078974346322,0.193190328227735,6,0.276454919516961,46.6981401831393,12.5526464955772,25
R0026,EASY,2,1.56803052064881,1.52912836161084,72.2020250936979,11.1309484003844,0.742063226692293,20,32,1,1,1,1,1.23215122294121,0.0276424070861021,0.152997246530493,-50.8649776976044,8.14892796813524,33.5257434117844,0.111354853467166,0.0588380806581889,5,0.27371737111059,72.2020250936979,11.1309484003844,26
R0027,INFEASIBLE,0,-2.00960748531197,1.58139231745377,82.2340537100887,12.5200247288065,0.834668315253767,20,32,0,0,0,0,1.72187618655436,0.0312125994549386,0.208953340425705,-44.8190486336478,7.69972392748346,45.3947900434501,0.0627442750807498,0.19228591673305,3,0.151352877309173,82.2340537100887,12.5200247288065,27
R0028,EASY,2,1.89867650144705,1.77925263808314,78.1233971977449,8.67975647353429,0.578650431568953,20,8,1,1,1,1,1.21995176952619,0.0192388590504052,0.13647099427763,-66.3596355341586,7.05230224176414,33.5331858373909,0.0669247546994514,0.0439771095760208,6,0.248298903010063,78.1233971977449,8.67975647353429,28
R0029,INFEASIBLE,0,-2.47000922559558,1.2723247549288,42.5311392683281,10.9410468311931,0.729403122079543,20,32,0,0,0,0,1.416356939623,0.035394478302285,0.147751551359595,-44.6707055631755,13.4161646049344,34.8317364966789,0.119563892139182,0.207941956407321,3,0.10779185922431,42.5311392683281,10.9410468311931,29
R0030,FRAGILE,1,0,2.07883403366786,69.3183495777142,10.7649626087261,0.71766417391507,20,32,1,0,0,0.333333333333333,1.7716810541679,0.035276865005073,0.211547154139606,-50.3375907521755,11.6071162746379,33.9641653374336,0.0378464550647107,0.0788030456931902,2,0.174393773183192,69.3183495777142,10.7649626087261,30
R0031,INFEASIBLE,0,-1.87852891417586,0.547188435804656,77.9497052088597,10.8224688024499,0.721497920163328,20,32,0,0,0,0,1.4648563434008,0.0200076179004944,0.0657019508863623,-43.1732967292364,12.9016141702193,34.7835971178622,0.0208368430677516,0.0850433627988211,1,0.286607877457412,77.9497052088597,10.8224688024499,31
R0032,INFEASIBLE,0,-2.3828795843976,0.878720195440687,69.1283557046937,14.0488091230485,0.936587274869903,20,32,0,0,0,0,1.80546697588232,0.0286763284911326,0.0783899517958881,-56.4477650874565,10.167630324822,32.8227103117999,0.0526679029108746,0.249821287151104,1,0.132249699141599,69.1283557046937,14.0488091230485,32
R0033,EASY,2,2.21884327821652,1.54981211360596,55.5244679185813,11.7513175574632,0.783421170497546,20,8,1,1,1,1,0.988940817507077,0.0172074729793598,0.203866235561299,-45.1474209476281,6.1053928974429,45.6519943279914,0.0214865313910793,0.0211117402450708,5,0.214738031396079,55.5244679185813,11.7513175574632,33
R0034,FRAGILE,1,0,1.55226536881573,78.0622503951506,12.1555111285537,0.810367408570247,20,32,1,1,1,1,1.57710220584531,0.0213395455276429,0.228803840951865,-36.1807088260148,6.06530945371602,36.8137605870961,0.0619588081836952,0.128578872299832,6,0.244590292367924,78.0622503951506,12.1555111285537,34
R0035,EASY,2,2.25073995610925,1.84229260291359,51.1121572387198,11.5445516408151,0.769636776054337,20,32,1,1,1,1,2.00216350672616,0.0171123557183154,0.22126139867211,-39.9645205320051,10.0705902900472,29.8197955203022,0.0767227000148249,0.001998974583473,4,0.0657765114118497,51.1121572387198,11.5445516408151,35
R0036,INFEASIBLE,0,-2.33810837153128,0.804264095699058,63.2256813284275,14.0570533497191,0.937136889981273,45,32,0,0,0,0,1.57597224014401,0.031291686899444,0.0953461976236451,-46.2991086141921,5.32329184326388,38.9956362441976,0.038484803863846,0.18137078666178,5,0.373166790158474,63.2256813284275,14.0570533497191,36
R0037,INFEASIBLE,0,-1.97706743774001,1.65773108618095,42.6308325904894,12.0531957085054,0.803546380567024,20,32,0,0,0,0,1.1440457003323,0.0209796949455211,0.107772582882582,-69.6592420710009,10.8808493438376,26.5464997659476,0.0733402060401315,0.115826177943782,4,0.164822306336855,42.6308325904894,12.0531957085054,37
R0038,INFEASIBLE,0,-2.74224549330696,2.67020320098574,49.6731389651696,9.95256029173429,0.663504019448953,20,8,0,0,0,0,1.99950099374439,0.0117898162280413,0.231613945624613,-66.3537184268797,11.0000429322037,42.8778177214671,0.0158929714281013,0.219141063777497,5,0.218894364286507,49.6731389651696,9.95256029173429,38
R0039,EASY,2,2.07886384583602,0.781345174712509,44.8289253143731,14.916003638643,0.994400242576203,20,8,1,1,1,1,1.05013927509791,0.023852717158329,0.115189108292304,-37.1837519755069,6.47015332522451,38.8959819397524,0.033743497690323,0.00209633495106392,3,0.27083197532428,44.8289253143731,14.916003638643,39
R0040,EASY,2,1.80142218454292,1.71786907282378,27.7354259159497,11.4843429324401,0.765622862162676,20,32,1,1,1,1,1.93615891813449,0.0296614154664637,0.191391424348242,-47.5493328959689,5.42498169860604,36.3257877065742,0.14614014117645,0.0594854250957734,3,0.240822667373638,27.7354259159497,11.4843429324401,40
R0041,EASY,2,2.07311418609015,1.48146673840574,76.1122327797007,11.5945455571227,0.772969703808177,20,32,1,1,1,1,1.06559538896146,0.0263269830078848,0.184521880560025,-47.9159412081839,9.18971802091252,46.1034406499162,0.0646219975084022,0.0651037354398138,4,0.123802166736418,76.1122327797007,11.5945455571227,41
R0042,INFEASIBLE,0,-2.61799702966531,0.71951139706718,59.2035887221675,11.5027176358921,0.766847842392807,20,32,0,0,0,0,0.955412434000662,0.0397144788370912,0.0963302931772526,-33.2066577485501,10.3968635717837,25.5836260309185,0.134222574483144,0.231262205718324,3,0.427479576020328,59.2035887221675,11.5027176358921,42
R0043,INFEASIBLE,0,-2.29642617054745,1.34561095583211,66.4570411273724,14.0950201330881,0.939668008872538,20,32,0,0,0,0,2.05543280667371,0.0228632343026963,0.134626505380445,-57.648566601897,8.40285915875133,43.0586589673537,0.091466621321486,0.19844637269744,5,0.304620848128571,66.4570411273724,14.0950201330881,43
R0044,INFEASIBLE,0,-2.45183131787678,0.6479463977738,47.9546912070982,14.3375379466247,0.955835863108316,20,8,0,0,0,0,1.68684746632158,0.0289485653038862,0.0519948575039172,-56.5049000297853,5.40912924953698,26.6119196792495,0.0899518011664978,0.243331426403677,1,0.256796858738943,47.9546912070982,14.3375379466247,44
R0045,EASY,2,1.8723637453167,0.441277821293317,30.355013924474,14.1171529942924,0.941143532952826,20,32,1,1,1,1,1.42639827560533,0.0303483636233752,0.0407393230142183,-57.2648439479939,10.9634195849629,36.1776985201071,0.127149276845463,0.0349268663964108,3,0.321764641578564,30.355013924474,14.1171529942924,45
R0046,INFEASIBLE,0,-1.9999169330521,0.577298717663415,63.9435178961984,14.5501610430035,0.970010736200234,20,32,0,0,0,0,1.00227589340518,0.0131638018603315,0.0706680049244556,-38.4097849307431,11.0665304950282,28.6147254633465,0.0926489957765,0.169590742426966,2,0.149481708763745,63.9435178961984,14.5501610430035,46
R0047,FRAGILE,1,0,0.642074149180343,73.9613114216962,13.0726331308931,0.871508875392871,20,32,1,0,0,0.333333333333333,1.40448522015785,0.0123301355598886,0.0512729647361557,-57.7251535157554,9.05233545488461,27.5041381468009,0.0545656514506773,0.105945429769075,6,0.153599264072778,73.9613114216962,13.0726331308931,47
R0048,INFEASIBLE,0,-2.17256291764921,0.724761559298566,87.5432365043817,9.9740345970074,0.664935639800493,20,32,0,0,0,0,1.34459191169047,0.0122032684446607,0.0989087027774157,-32.5887689034757,11.8430364085121,25.6021228254666,0.0238219963120072,0.142513812136334,6,0.318006028438694,87.5432365043817,9.9740345970074,48
R0049,INFEASIBLE,0,-2.02781229001892,1.90083405313184,31.3369778832583,10.3017647880367,0.686784319202445,45,8,0,0,0,0,0.905520011000073,0.0224617795960521,0.216445122643109,-42.9099507478467,8.51039855696963,30.901857792527,0.116622389563629,0.207235274835623,6,0.127556144130522,31.3369778832583,10.3017647880367,49
R0050,EASY,2,1.78724055728749,1.16042424586167,38.5366999228551,14.2870387597626,0.952469250650837,20,32,1,1,1,1,1.65515066132544,0.0172611332730398,0.13452780179063,-38.6630536039063,7.83166705919429,26.0042398513843,0.0924520995020646,0.0525516134232838,3,0.142207659543716,38.5366999228551,14.2870387597626,50
R0051,FRAGILE,1,0,2.07874152812918,29.160233585357,13.7022532778004,0.913483551853359,20,32,1,1,0,0.666666666666667,1.55185072345682,0.0324241895535371,0.17028014844246,-62.0987109923017,13.8251809723847,33.4929640758929,0.117450522790238,0.0282437301215678,1,0.399650860453796,29.160233585357,13.7022532778004,51
R0052,INFEASIBLE,0,-2.16578541118634,2.28551589288093,61.8323269654737,13.1079288240782,0.873861921605214,20,32,0,0,0,0,1.37833926103952,0.02933637419609,0.205664487942271,-64.8285873863092,6.07061291394052,44.0498668442881,0.00171608869602203,0.10665962827588,1,0.357523784543251,61.8323269654737,13.1079288240782,52
R0053,FRAGILE,1,0,1.01652975222267,71.3399648326523,8.11334306471093,0.540889537647395,20,32,1,0,1,0.666666666666667,1.5429721432905,0.0374217266573765,0.136741930371712,-41.2505474837257,13.9378820897211,39.8551103032618,0.0435054012261398,0.0688392331930936,4,0.257271752220574,71.3399648326523,8.11334306471093,53
R0054,INFEASIBLE,0,-2.17267632138981,1.49495096955688,35.0472392140158,10.702880811405,0.713525387427001,20,32,0,0,0,0,1.1491895191834,0.0363046229182147,0.185004141454242,-41.2893480691458,10.534895993058,33.7945300259181,0.0984202520967136,0.111594845559961,1,0.311824152301945,35.0472392140158,10.702880811405,54
R0055,EASY,2,2.05399924893383,0.941869618337866,62.812386441533,10.9847049347604,0.732313662317362,20,8,1,1,1,1,1.3763220956836,0.028500598254534,0.0752872463918765,-65.8561285713488,12.9208286174369,35.8686474503978,0.071688154415077,0.0157112483927211,5,0.187566878511449,62.812386441533,10.9847049347604,55
R0056,INFEASIBLE,0,-2.4704536687096,0.659910858958842,103.267518055521,8.01419569375851,0.534279712917234,20,32,0,0,0,0,1.07593999018896,0.0377569529169302,0.0910855568710272,-36.5183133466081,13.8470328935179,32.8860160678534,0.137117341726886,0.150367322965289,3,0.397747470295282,103.267518055521,8.01419569375851,56
R0057,INFEASIBLE,0,-2.19701493696779,1.05615124670779,75.3251899416898,14.722261601787,0.981484106785798,20,32,0,0,0,0,1.2690928540108,0.0339529473560292,0.14876022699291,-37.5882994692963,8.68815159346268,36.2817433010407,0.0510772953218044,0.168276890431558,4,0.260104309710247,75.3251899416898,14.722261601787,57
R0058,INFEASIBLE,0,-2.72507205490564,2.91523468092981,97.400141115111,10.4343660283713,0.695624401891418,80,32,0,0,0,0,1.87329014094409,0.0316608506516396,0.201618939303116,-69.9539815442191,8.31863521025453,30.2971544430945,0.0402536833976776,0.179415323568381,3,0.0706906607231302,97.400141115111,10.4343660283713,58
R0059,EASY,2,1.76904660133795,0.989967248262046,46.3685580369237,8.24263842585744,0.549509228390496,20,32,1,1,1,1,1.75015364255894,0.0227918414264751,0.109104850960044,-55.3359095932512,5.67604441000382,48.1417563486762,0.0673909018707908,0.123571758262639,4,0.380364103772615,46.3685580369237,8.24263842585744,59
R0060,EASY,2,2.00169333584434,2.28811763287443,72.8938942654326,13.7467918821549,0.916452792143658,20,32,1,1,1,1,1.56931719986077,0.0267886876096953,0.225239797425351,-55.36037350319,9.35333528013091,38.4408463093537,0.110115640722895,0.0333118965539819,1,0.429187222251435,72.8938942654326,13.7467918821549,60
R0061,INFEASIBLE,0,-1.69348870827257,0.718947328311344,49.4704792166656,13.7928617025431,0.91952411350287,20,32,0,0,0,0,1.95968943914696,0.0185967444751801,0.0655852384078154,-62.5025046313407,11.006197995976,42.0798568585412,0.125752468951884,0.146522482938917,5,0.258464445111638,49.4704792166656,13.7928617025431,61
R0062,EASY,2,1.78286829733204,1.95757370991093,81.08870665526,14.5351853625491,0.969012357503272,20,32,1,1,1,1,1.5136350893284,0.0168946436957983,0.17477817655062,-64.6572456290322,9.50856377903204,43.1354087113908,0.127309570018032,0.0410615112000219,2,0.0988034440871585,81.08870665526,14.5351853625491,62
R0063,INFEASIBLE,0,-2.44379103895789,1.44089523506903,68.7105261228274,14.7691447772436,0.984609651816239,20,32,0,0,0,0,1.6627705803968,0.0216311092879394,0.216095366665714,-31.9882947263575,12.1901304982668,29.789940422613,0.0260764087101266,0.221978079268817,4,0.237770542850985,68.7105261228274,14.7691447772436,63
R0064,INFEASIBLE,0,-1.40289086219754,0.716335415113404,89.1734613569806,13.2628614960824,0.884190766405494,20,32,0,0,0,0,1.2007568512854,0.0184484515106963,0.101939051074092,-38.9093662321745,6.68976985906441,39.684233671896,0.116020538732228,0.174330501822842,4,0.211363111688577,89.1734613569806,13.2628614960824,64
R0065,FRAGILE,1,0,1.19377071369784,96.1219029282547,10.3047112462391,0.686980749749271,20,32,1,0,1,0.666666666666667,1.59271261824321,0.0272994234917009,0.173059426704603,-30.8763914862315,5.74109735450122,25.9336183554277,0.0693007673204598,0.176082171584381,5,0.24913191979837,96.1219029282547,10.3047112462391,65
R0066,FRAGILE,1,0,0.72366229249838,106.872760367592,14.7782290460649,0.985215269737659,20,32,1,0,1,0.666666666666667,1.37878259978927,0.0107659516913085,0.05314157780411,-63.5917625743485,10.2841163365108,28.2266984868262,0.000488628363824229,0.110605772386597,1,0.0822180681038579,106.872760367592,14.7782290460649,66
R0067,FRAGILE,1,0,1.30305691195874,61.6286882189177,10.1825717877212,0.678838119181415,20,32,1,1,0,0.666666666666667,1.69214452407434,0.0193367222704823,0.120020020072478,-49.611243072857,5.58113659794668,27.027271021979,0.0264932770766861,0.169509525629689,4,0.15392782236026,61.6286882189177,10.1825717877212,67
R0068,INFEASIBLE,0,-2.37574487327439,2.54331106163828,83.6972159079544,13.6504821316032,0.910032142106883,20,32,0,0,0,0,1.23851671671493,0.0397399943178516,0.2028881603056,-63.2924688424717,13.4261573816623,32.9974119081937,0.101082549956058,0.151354681250249,2,0.361178282590001,83.6972159079544,13.6504821316032,68
R0069,INFEASIBLE,0,-2.41771463007073,1.82873168269437,94.1262999416497,14.6747138754814,0.978314258365423,20,32,0,0,0,0,1.59781439389355,0.0221836323433169,0.231124997427589,-45.0356341058967,13.8811993195893,41.9341439441298,0.101550222150875,0.166581411396718,2,0.434538897553401,94.1262999416497,14.6747138754814,69
R0070,INFEASIBLE,0,-1.97255598938537,0.916340815634627,98.4913462722439,13.7192142024384,0.914614280162562,20,32,0,0,0,0,1.77465896908096,0.0256339073512909,0.139193359010687,-35.9696337874318,8.30860692327912,38.641711839952,0.0500076992711424,0.217535333274417,3,0.171446477824131,98.4913462722439,13.7192142024384,70
R0071,EASY,2,2.05650668395671,0.325880474652741,64.4272025837674,10.2100746927554,0.680671646183694,20,32,1,1,1,1,1.05091735908514,0.0348806996968887,0.0575245067252738,-32.1696412643028,5.31391512410318,41.7390845037902,0.122293817326052,0.134282951278011,4,0.332430708305035,64.4272025837674,10.2100746927554,71
R0072,INFEASIBLE,0,-1.97484106984663,1.54007044051707,116.856259577792,9.43036914545679,0.628691276363786,20,32,0,0,0,0,1.602681982823,0.0261574709661792,0.153472849051434,-45.6101680346694,6.98589644745249,26.7403225655799,0.114769022605555,0.149564806723869,6,0.34110082921512,116.856259577792,9.43036914545679,72
R0073,INFEASIBLE,0,-2.25828730715658,1.06892429173525,57.8685160681124,9.89174458128999,0.659449638752666,20,32,0,0,0,0,1.6851474832577,0.0293080893448918,0.200608494954466,-32.5395447057138,6.3334761160395,48.2713057790035,0.132845716456102,0.178222157515434,2,0.11674734714639,57.8685160681124,9.89174458128999,73
R0074,FRAGILE,1,0,1.96684149439309,108.273923792886,11.9021597308509,0.793477315390058,20,32,1,1,0,0.666666666666667,1.13044602288472,0.027031324901997,0.174164396954171,-53.6822190352871,6.94723664201584,29.2484134560864,0.125906054075492,0.125563462007654,1,0.194100149265749,108.273923792886,11.9021597308509,74
R0075,FRAGILE,1,0,1.36504303021529,88.2631042331584,9.79082119455317,0.652721412970212,20,8,1,1,0,0.666666666666667,1.10911903644881,0.0100393107581324,0.160686398733362,-47.8817339400547,7.18822492199808,41.1212820881286,0.00414700803945783,0.0677780422039511,2,0.166900468478452,88.2631042331584,9.79082119455317,75
R0076,INFEASIBLE,0,-2.14742079000211,2.55854060523721,68.9428634372904,10.361508022371,0.690767201491401,20,32,0,0,0,0,1.87116071895669,0.0126808226313497,0.213417321596117,-63.5495239462597,9.61122081069395,36.3714540001942,0.0572452607076923,0.0935675747658022,1,0.393817707303289,68.9428634372904,10.361508022371,76
R0077,INFEASIBLE,0,-1.89605464781886,0.926699635716917,66.1138467299052,10.633313120773,0.708887541384868,20,32,0,0,0,0,1.06379002403173,0.0346485859941977,0.084768617789583,-67.7874638062945,7.50409102204755,49.7682473835512,0.0954591282286144,0.233666207979719,3,0.281662865575426,66.1138467299052,10.633313120773,77
R0078,INFEASIBLE,0,-1.86605539392427,2.06372609022643,33.6811519231419,12.3487444916292,0.823249632775283,20,32,0,0,0,0,1.24415731569542,0.0186131248375134,0.177807606056371,-55.6148151680061,8.42306194758271,29.7193231147626,0.0989244177025944,0.0846237913202771,4,0.154553860838102,33.6811519231419,12.3487444916292,78
R0079,INFEASIBLE,0,-2.11244922039929,1.49276415927538,95.2870089943643,13.6368361260082,0.909122408400547,20,32,0,0,0,0,0.968267527364045,0.0344706630206322,0.112777884911652,-67.0080204490005,6.64455192585726,33.1726697914505,0.018770535994272,0.206567223920908,2,0.435361245491982,95.2870089943643,13.6368361260082,79
R0080,FRAGILE,1,0,0.543654345113905,111.71412935712,12.6506642374053,0.843377615827021,20,16,1,0,0,0.333333333333333,1.01730750526445,0.0267216797624605,0.0729254791698501,-34.5482133372843,6.27414043001823,27.7987583609487,0.0369919685025313,0.16444662828839,6,0.226748744142152,111.71412935712,12.6506642374053,80
R0081,INFEASIBLE,0,-2.53282750590972,1.27696294076515,32.9443447381232,13.0513457898965,0.870089719326437,20,8,0,0,0,0,1.44782821026734,0.0212775335270316,0.131414605597277,-54.7179426963079,13.9978698542698,41.0441779963193,0.0945083351746678,0.19178269634946,1,0.153237167017735,32.9443447381232,13.0513457898965,81
R0082,INFEASIBLE,0,-2.15535976588026,2.19333426618039,23.5284757532722,8.83352974992589,0.588901983328393,80,16,0,0,0,0,1.6093093994331,0.0353053622558315,0.195218478710716,-56.9944493490165,10.1526390182195,33.3087766373599,0.0918259733864737,0.138055708228242,5,0.418671493717275,23.5284757532722,8.83352974992589,82
R0083,EASY,2,1.99253087155104,2.16419338855409,26.4781431325844,8.89597416071448,0.593064944047632,20,32,1,1,1,1,1.38261411631099,0.0235283885852838,0.188956480927211,-51.0626685671944,7.95560083875731,25.7276325630654,0.109800718458328,0.0506770274244996,2,0.323911307674044,26.4781431325844,8.89597416071448,83
R0084,INFEASIBLE,0,-1.80728073870731,0.981362013660222,83.4393326174978,9.51514445187795,0.63434296345853,20,32,0,0,0,0,1.28451919105166,0.0147551671675617,0.108971393419632,-54.6233293695424,13.9159938066997,47.6194323172416,0.0604334036269429,0.175833952293358,4,0.338190296327495,83.4393326174978,9.51514445187795,84
